sample_id	organelle	pc1	pc2	species	popcode	population_name	naming_profile	plot_group
QUI2_LP_337_Du-638	mtDNA	0.69359908	1.61320694	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUI2_LP_338_Du-639	mtDNA	0.69359908	1.61320694	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUI2_LP_339_Du-640	mtDNA	0.64980772	1.76800444	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUI2_LP_340_Du-641	mtDNA	0.64980772	1.76800444	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUIN_LP_069_Du-155	mtDNA	0.64980772	1.76800444	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_070_Du-156	mtDNA	0.69359908	1.61320694	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_071_Du-157	mtDNA	0.69357865	1.61310625	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_072_Du-158	mtDNA	0.69359908	1.61320694	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_073_Du-159	mtDNA	0.64982816	1.76810513	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_074_Du-160	mtDNA	0.64980772	1.76800444	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_075_Du-161	mtDNA	0.64980772	1.76800444	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_076_Du-162	mtDNA	0.65176726	1.78626598	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_077_Du-163	mtDNA	0.66485176	1.87306976	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_318_Du-164	mtDNA	0.64980772	1.76800444	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
RIC_LP_192_Du-521	mtDNA	0.92167552	-1.14705521	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_193_Du-522	mtDNA	0.92167552	-1.14705521	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_194_Du-523	mtDNA	0.92167552	-1.14705521	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_195_Du-524	mtDNA	0.92167552	-1.14705521	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_196_Du-525	mtDNA	0.92167552	-1.14705521	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_197_Du-526	mtDNA	0.64882275	-0.09859169	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_198_Du-527	mtDNA	0.92167552	-1.14705521	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_199_Du-528	mtDNA	0.92167552	-1.14705521	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_200_Du-529	mtDNA	0.92167552	-1.14705521	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_201_Du-530	mtDNA	0.92167552	-1.14705521	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RSV_LP_049_Du-85	mtDNA	0.65509996	1.65053429	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_050_Du-87	mtDNA	0.61632107	1.60412080	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_051_Du-88	mtDNA	0.60802936	1.54974492	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_052_Du-89	mtDNA	0.65989275	1.68296221	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_053_Du-90	mtDNA	0.60802936	1.54974492	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_055_Du-92	mtDNA	0.64680824	1.59615842	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_057_Du-94	mtDNA	0.64680824	1.59615842	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_315_Du-95	mtDNA	0.64680824	1.59615842	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_316_Du-96	mtDNA	0.66516295	1.71377470	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
SILG_LP_149_Du-343	mtDNA	0.66487857	0.18767565	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_150_Du-344	mtDNA	0.66487857	0.18767565	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_151_Du-345	mtDNA	0.67539740	0.20678272	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_152_Du-346	mtDNA	0.67539740	0.20678272	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_153_Du-347	mtDNA	0.66487857	0.18767565	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_154_Du-348	mtDNA	0.66487857	0.18767565	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_155_Du-349	mtDNA	0.67539740	0.20678272	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_156_Du-350	mtDNA	0.67539740	0.20678272	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_157_Du-351	mtDNA	0.66487857	0.18767565	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_158_Du-352	mtDNA	0.66492479	0.18801662	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILR_LP_346_Du-729	mtDNA	0.81465102	-0.98325611	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_347_Du-730	mtDNA	0.81465102	-0.98325611	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_348_Du-731	mtDNA	0.81465102	-0.98325611	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_349_Du-732	mtDNA	0.81465102	-0.98325611	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_351_Du-734	mtDNA	0.81465102	-0.98325611	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_353_Du-736	mtDNA	0.81465102	-0.98325611	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
STI_LP_027_Du-45	mtDNA	0.53159618	1.69789629	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_028_Du-46	mtDNA	0.65091925	1.61974102	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_029_Du-47	mtDNA	0.65093969	1.61984171	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_030_Du-48	mtDNA	0.65058157	1.61752662	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_031_Du-49	mtDNA	0.65091925	1.61974102	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_032_Du-50	mtDNA	0.65047215	1.61678626	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_033_Du-51	mtDNA	0.69471061	1.46494352	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_034_Du-52	mtDNA	0.61164793	1.49538118	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_035_Du-53	mtDNA	0.65091925	1.61974102	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_036_Du-54	mtDNA	0.65091925	1.61974102	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_037_Du-55	mtDNA	0.65921096	1.67411690	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_038_Du-56	mtDNA	0.65091925	1.61974102	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_039_Du-57	mtDNA	0.61164793	1.49538118	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_040_Du-58	mtDNA	0.53161662	1.69799697	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_041_Du-60	mtDNA	0.61164793	1.49538118	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_042_Du-61	mtDNA	0.54468069	1.78470007	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
TIL_LP_123_Du-263	mtDNA	0.64226181	1.57651907	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_124_Du-264	mtDNA	0.59889340	1.63933273	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_125_Du-265	mtDNA	0.63967398	1.55171286	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_126_Du-266	mtDNA	0.63962775	1.55137189	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_127_Du-267	mtDNA	0.62176475	1.46717985	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_128_Du-268	mtDNA	0.59614187	1.61832368	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_129_Du-269	mtDNA	0.65526271	1.65084259	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_130_Du-271	mtDNA	0.64697099	1.59646671	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_131_Du-272	mtDNA	0.64697099	1.59646671	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TULP_LP_115_Du-242	mtDNA	0.95448595	-0.92417797	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_116_Du-243	mtDNA	0.94247981	-0.89536783	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_117_Du-244	mtDNA	0.94247981	-0.89536783	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_118_Du-245	mtDNA	0.94247981	-0.89536783	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_119_Du-246	mtDNA	0.94247981	-0.89536783	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_120_Du-248	mtDNA	0.95805541	-0.93291056	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_121_Du-249	mtDNA	0.94247981	-0.89536783	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_122_Du-250	mtDNA	0.94247981	-0.89536783	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_140_Du-302	mtDNA	0.88626027	-0.69641603	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_141_Du-303	mtDNA	0.95448595	-0.92417797	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_142_Du-304	mtDNA	0.95451173	-0.92393768	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_143_Du-305	mtDNA	0.90370092	-0.94178132	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_144_Du-306	mtDNA	0.90370092	-0.94178132	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_145_Du-307	mtDNA	0.95805541	-0.93291056	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_146_Du-308	mtDNA	0.94250025	-0.89526714	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_147_Du-309	mtDNA	0.95448595	-0.92417797	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_148_Du-310	mtDNA	0.95448595	-0.92417797	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
