sample_id	batch	species	popcode	organelle	reference_length	input_read_records	mapped_reads	mean_depth	total_depth	bases_ge_1x	breadth_ge_1x	bases_ge_5x	breadth_ge_5x	bases_ge_10x	breadth_ge_10x	bam_path	idxstats_path	depth_path
CROB_LP_172_Du-384	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	13172006	132460	69.926105	17017147	243354	0.999979	243331	0.999885	243306	0.999782	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_172_Du-384.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_172_Du-384.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_172_Du-384.depth.tsv
CROB_LP_173_Du-385	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	16548864	2712534	2501.229767	375869802	150274	1.000000	150274	1.000000	150272	0.999987	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_173_Du-385.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_173_Du-385.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_173_Du-385.depth.tsv
CROB_LP_173_Du-385	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	16548864	196198	110.608730	26917630	243357	0.999992	243345	0.999942	243329	0.999877	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_173_Du-385.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_173_Du-385.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_173_Du-385.depth.tsv
CROB_LP_174_Du-386	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	17929870	3216175	2970.907755	446450192	150274	1.000000	150274	1.000000	150272	0.999987	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_174_Du-386.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_174_Du-386.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_174_Du-386.depth.tsv
CROB_LP_174_Du-386	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	17929870	230867	133.038071	32376012	243359	1.000000	243349	0.999959	243335	0.999901	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_174_Du-386.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_174_Du-386.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_174_Du-386.depth.tsv
CROB_LP_175_Du-387	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	14446726	3039040	2675.131606	402002727	150274	1.000000	150274	1.000000	150273	0.999993	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_175_Du-387.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_175_Du-387.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_175_Du-387.depth.tsv
CROB_LP_175_Du-387	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	14446726	211654	120.620885	29354178	243357	0.999992	243340	0.999922	243315	0.999819	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_175_Du-387.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_175_Du-387.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_175_Du-387.depth.tsv
CROB_LP_176_Du-388	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	18762554	3694648	3381.636564	508172053	150274	1.000000	150274	1.000000	150273	0.999993	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_176_Du-388.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_176_Du-388.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_176_Du-388.depth.tsv
CROB_LP_176_Du-388	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	18762554	296305	169.157446	41165987	243359	1.000000	243356	0.999988	243345	0.999942	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_176_Du-388.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_176_Du-388.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_176_Du-388.depth.tsv
CROB_LP_177_Du-389	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	18794018	2437990	2294.126562	344747575	150274	1.000000	150274	1.000000	150274	1.000000	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_177_Du-389.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_177_Du-389.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_177_Du-389.depth.tsv
CROB_LP_177_Du-389	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	18794018	212310	122.184411	29734676	243358	0.999996	243346	0.999947	243319	0.999836	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_177_Du-389.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_177_Du-389.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_177_Du-389.depth.tsv
CROB_LP_320_Du-395	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	15041572	1955749	1867.004006	280562160	150274	1.000000	150273	0.999993	150272	0.999987	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_320_Du-395.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_320_Du-395.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_320_Du-395.depth.tsv
CROB_LP_320_Du-395	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	15041572	125476	71.574801	17418372	243342	0.999930	243319	0.999836	243293	0.999729	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_320_Du-395.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_320_Du-395.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_320_Du-395.depth.tsv
CROB_LP_321_Du-396	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	chloroplast	150274	11911534	1911692	1820.627640	273592998	150274	1.000000	150273	0.999993	150273	0.999993	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_321_Du-396.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_321_Du-396.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_321_Du-396.depth.tsv
CROB_LP_321_Du-396	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROB	mitochondria	243359	11911534	186636	107.955034	26271829	243358	0.999996	243351	0.999967	243341	0.999926	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROB_LP_321_Du-396.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_321_Du-396.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROB_LP_321_Du-396.depth.tsv
CROS_LP_085_Du-181	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	15202936	1644307	1327.744487	199525475	150274	1.000000	150274	1.000000	150271	0.999980	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_085_Du-181.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_085_Du-181.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_085_Du-181.depth.tsv
CROS_LP_085_Du-181	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	15202936	388086	197.680090	48107229	243359	1.000000	243352	0.999971	243347	0.999951	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_085_Du-181.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_085_Du-181.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_085_Du-181.depth.tsv
CROS_LP_086_Du-182	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	17620724	2753957	2458.452966	369441561	150274	1.000000	150274	1.000000	150274	1.000000	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_086_Du-182.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_086_Du-182.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_086_Du-182.depth.tsv
CROS_LP_086_Du-182	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	17620724	452580	259.577817	63170598	243359	1.000000	243356	0.999988	243351	0.999967	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_086_Du-182.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_086_Du-182.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_086_Du-182.depth.tsv
CROS_LP_087_Du-183	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	3928076	633783	569.114498	85523112	150273	0.999993	150273	0.999993	150268	0.999960	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_087_Du-183.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_087_Du-183.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_087_Du-183.depth.tsv
CROS_LP_087_Du-183	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	3928076	134448	78.267268	19047044	243359	1.000000	243344	0.999938	243295	0.999737	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_087_Du-183.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_087_Du-183.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_087_Du-183.depth.tsv
CROS_LP_088_Du-184	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	20754158	2898169	2455.608196	369014066	150274	1.000000	150274	1.000000	150274	1.000000	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_088_Du-184.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_088_Du-184.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_088_Du-184.depth.tsv
CROS_LP_088_Du-184	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	20754158	740317	416.662737	101398627	243358	0.999996	243354	0.999979	243345	0.999942	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_088_Du-184.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_088_Du-184.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_088_Du-184.depth.tsv
CROS_LP_089_Du-185	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	35878150	6780025	6384.946411	959491437	150274	1.000000	150274	1.000000	150274	1.000000	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_089_Du-185.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_089_Du-185.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_089_Du-185.depth.tsv
CROS_LP_089_Du-185	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	35878150	618862	365.235089	88883246	243359	1.000000	243357	0.999992	243354	0.999979	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_089_Du-185.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_089_Du-185.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_089_Du-185.depth.tsv
CROS_LP_090_Du-186	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	24426464	2498734	2246.907396	337651762	150274	1.000000	150274	1.000000	150273	0.999993	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_090_Du-186.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_090_Du-186.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_090_Du-186.depth.tsv
CROS_LP_090_Du-186	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	24426464	589887	341.784043	83176223	243359	1.000000	243356	0.999988	243352	0.999971	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_090_Du-186.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_090_Du-186.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_090_Du-186.depth.tsv
CROS_LP_091_Du-187	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	9693142	1064382	981.800664	147539113	150261	0.999913	150260	0.999907	150253	0.999860	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_091_Du-187.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_091_Du-187.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_091_Du-187.depth.tsv
CROS_LP_091_Du-187	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	9693142	457535	269.529843	65592513	243358	0.999996	243356	0.999988	243349	0.999959	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_091_Du-187.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_091_Du-187.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_091_Du-187.depth.tsv
CROS_LP_092_Du-188	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	6955248	828230	680.018406	102189086	150266	0.999947	150260	0.999907	150251	0.999847	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_092_Du-188.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_092_Du-188.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_092_Du-188.depth.tsv
CROS_LP_092_Du-188	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	6955248	173566	94.332143	22956576	243359	1.000000	243341	0.999926	243323	0.999852	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_092_Du-188.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_092_Du-188.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_092_Du-188.depth.tsv
CROS_LP_093_Du-189	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	13781916	1462485	1295.277972	194646602	150274	1.000000	150274	1.000000	150273	0.999993	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_093_Du-189.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_093_Du-189.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_093_Du-189.depth.tsv
CROS_LP_093_Du-189	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	13781916	462391	267.408750	65076326	243359	1.000000	243352	0.999971	243341	0.999926	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_093_Du-189.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_093_Du-189.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_093_Du-189.depth.tsv
CROS_LP_094_Du-190	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	chloroplast	150274	17624282	3860580	3164.164360	475491635	150274	1.000000	150274	1.000000	150266	0.999947	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_094_Du-190.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_094_Du-190.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_094_Du-190.depth.tsv
CROS_LP_094_Du-190	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	CROS	mitochondria	243359	17624282	283428	152.593646	37135037	243358	0.999996	243349	0.999959	243330	0.999881	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CROS_LP_094_Du-190.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_094_Du-190.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CROS_LP_094_Du-190.depth.tsv
CY_ALA_LP_298-Du-767	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_ALA	chloroplast	150274	9650660	921868	734.325066	110349965	150274	1.000000	150270	0.999973	150264	0.999933	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_ALA_LP_298-Du-767.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_298-Du-767.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_298-Du-767.depth.tsv
CY_ALA_LP_298-Du-767	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_ALA	mitochondria	243359	9650660	145029	74.755226	18192357	230476	0.947062	230110	0.945558	230041	0.945274	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_ALA_LP_298-Du-767.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_298-Du-767.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_298-Du-767.depth.tsv
CY_ALA_LP_299-Du-768	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_ALA	chloroplast	150274	9414864	882215	713.595712	107234882	150274	1.000000	150270	0.999973	150266	0.999947	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_ALA_LP_299-Du-768.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_299-Du-768.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_299-Du-768.depth.tsv
CY_ALA_LP_299-Du-768	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_ALA	mitochondria	243359	9414864	179243	92.075933	22407507	230374	0.946643	230091	0.945480	230024	0.945204	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_ALA_LP_299-Du-768.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_299-Du-768.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_299-Du-768.depth.tsv
CY_ALA_LP_357_Du-769	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_ALA	chloroplast	150274	14558080	2305815	1798.414789	270254984	150274	1.000000	150273	0.999993	150272	0.999987	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_ALA_LP_357_Du-769.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_357_Du-769.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_357_Du-769.depth.tsv
CY_ALA_LP_357_Du-769	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_ALA	mitochondria	243359	14558080	343453	180.531573	43933983	230827	0.948504	230121	0.945603	230043	0.945282	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_ALA_LP_357_Du-769.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_357_Du-769.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_ALA_LP_357_Du-769.depth.tsv
CY_BAL_LP_226_Du-602	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BAL	chloroplast	150274	4412330	903030	719.971266	108192962	150273	0.999993	150265	0.999940	150226	0.999681	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_BAL_LP_226_Du-602.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_226_Du-602.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_226_Du-602.depth.tsv
CY_BAL_LP_226_Du-602	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BAL	mitochondria	243359	4412330	84316	42.910059	10442549	233733	0.960445	232508	0.955412	232320	0.954639	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_BAL_LP_226_Du-602.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_226_Du-602.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_226_Du-602.depth.tsv
CY_BAL_LP_227_Du-603	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BAL	chloroplast	150274	1937362	256098	208.651270	31354861	150263	0.999927	150234	0.999734	150175	0.999341	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_BAL_LP_227_Du-603.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_227_Du-603.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_227_Du-603.depth.tsv
CY_BAL_LP_227_Du-603	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BAL	mitochondria	243359	1937362	23349	12.084488	2940869	235610	0.968158	218663	0.898520	144105	0.592150	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_BAL_LP_227_Du-603.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_227_Du-603.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_227_Du-603.depth.tsv
CY_BAL_LP_228_Du-604	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BAL	chloroplast	150274	1207354	79230	63.717942	9575150	150217	0.999621	149996	0.998150	149754	0.996540	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_BAL_LP_228_Du-604.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_228_Du-604.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_228_Du-604.depth.tsv
CY_BAL_LP_228_Du-604	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BAL	mitochondria	243359	1207354	8511	4.175658	1016184	212492	0.873163	88494	0.363636	18065	0.074232	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_BAL_LP_228_Du-604.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_228_Du-604.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BAL_LP_228_Du-604.depth.tsv
CY_BGL_LP_210_Du-577	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	chloroplast	150274	9588954	880120	673.827934	101258819	150267	0.999953	150254	0.999867	150218	0.999627	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_BGL_LP_210_Du-577.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_210_Du-577.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_210_Du-577.depth.tsv
CY_BGL_LP_210_Du-577	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	mitochondria	243359	9588954	255172	132.675804	32287851	229605	0.943483	228889	0.940541	228820	0.940257	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_BGL_LP_210_Du-577.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_210_Du-577.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_210_Du-577.depth.tsv
CY_BGL_LP_212_Du-579	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_BGL	chloroplast	150274	10274960	1951556	1518.728370	228225387	150266	0.999947	150261	0.999913	150256	0.999880	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/bam/CY_BGL_LP_212_Du-579.organelle.sorted.bam	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_212_Du-579.idxstats.tsv	dudleya_organelle_alignment_pipeline/results/06_all_sample_alignment/qc/CY_BGL_LP_212_Du-579.depth.tsv
