sample_id	organelle	best_k	species	popcode	population_name	plot_group	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8
KIRN_LP_185_Du-427	mtDNA	8	D. setchellii	KIRN	Kirby N. Rd. Canyon	D. setchellii_KIRN	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRN_LP_186_Du-428	mtDNA	8	D. setchellii	KIRN	Kirby N. Rd. Canyon	D. setchellii_KIRN	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRN_LP_187_Du-429	mtDNA	8	D. setchellii	KIRN	Kirby N. Rd. Canyon	D. setchellii_KIRN	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_159_Du-364	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_160_Du-365	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_161_Du-366	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_162_Du-367	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_163_Du-368	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_164_Du-369	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_165_Du-370	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_166_Du-371	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_167_Du-372	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
KIRT_LP_168_Du-373	mtDNA	8	D. setchellii	KIRT	KC Transect	D. setchellii_KIRT	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_095_Du-201	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_096_Du-202	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_097_Du-203	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_098_Du-204	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_099_Du-205	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_100_Du-206	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_101_Du-207	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_102_Du-208	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_103_Du-209	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
MALV_LP_104_Du-210	mtDNA	8	D. setchellii	MALV	Malech Vista	D. setchellii_MALV	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
OCO_LP_058_Du-115	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
OCO_LP_059_Du-106	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
OCO_LP_060_Du-107	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
OCO_LP_061_Du-108	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
OCO_LP_062_Du-109	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
OCO_LP_063_Du-110	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
OCO_LP_064_Du-111	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
OCO_LP_065_Du-112	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
OCO_LP_066_Du-113	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
OCO_LP_067_Du-114	mtDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI1_LP_249_Du-648	mtDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
QUI1_LP_250_Du-649	mtDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
QUI1_LP_251_Du-650	mtDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
QUI1_LP_252_Du-651	mtDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
QUI1_LP_253_Du-652	mtDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
QUI1_LP_254_Du-653	mtDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
QUI1_LP_255_Du-654	mtDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
QUI1_LP_257_Du-656	mtDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
QUI1_LP_258_Du-657	mtDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
QUI2_LP_243_Du-631	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUI2_LP_244_Du-632	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUI2_LP_245_Du-633	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUI2_LP_246_Du-634	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUI2_LP_247_Du-635	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUI2_LP_248_Du-636	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUI2_LP_337_Du-638	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUI2_LP_338_Du-639	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUI2_LP_339_Du-640	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUI2_LP_340_Du-641	mtDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_069_Du-155	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_070_Du-156	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_071_Du-157	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_072_Du-158	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_073_Du-159	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_074_Du-160	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_075_Du-161	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_076_Du-162	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_077_Du-163	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
QUIN_LP_318_Du-164	mtDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
RIC_LP_192_Du-521	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
RIC_LP_193_Du-522	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
RIC_LP_194_Du-523	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
RIC_LP_195_Du-524	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
RIC_LP_196_Du-525	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
RIC_LP_197_Du-526	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.11685500	0.60382300	0.00001000	0.00001000	0.27927200
RIC_LP_198_Du-527	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
RIC_LP_199_Du-528	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
RIC_LP_200_Du-529	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
RIC_LP_201_Du-530	mtDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
RSV_LP_049_Du-85	mtDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RSV_LP_050_Du-87	mtDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RSV_LP_051_Du-88	mtDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RSV_LP_052_Du-89	mtDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RSV_LP_053_Du-90	mtDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RSV_LP_055_Du-92	mtDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RSV_LP_057_Du-94	mtDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RSV_LP_315_Du-95	mtDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RSV_LP_316_Du-96	mtDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.78920500	0.00001000	0.00001000	0.00001000	0.00001000	0.21073500	0.00001000
SILG_LP_149_Du-343	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILG_LP_150_Du-344	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILG_LP_151_Du-345	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILG_LP_152_Du-346	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILG_LP_153_Du-347	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILG_LP_154_Du-348	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILG_LP_155_Du-349	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILG_LP_156_Du-350	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILG_LP_157_Du-351	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILG_LP_158_Du-352	mtDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILR_LP_346_Du-729	mtDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
SILR_LP_347_Du-730	mtDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
SILR_LP_348_Du-731	mtDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
SILR_LP_349_Du-732	mtDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
SILR_LP_351_Du-734	mtDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
SILR_LP_353_Du-736	mtDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_027_Du-45	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_028_Du-46	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_029_Du-47	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_030_Du-48	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_031_Du-49	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_032_Du-50	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_033_Du-51	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_034_Du-52	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.79709500	0.00001000	0.00001000	0.00001000	0.00001000	0.20284500	0.00001000
STI_LP_035_Du-53	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_036_Du-54	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_037_Du-55	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_038_Du-56	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_039_Du-57	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.79709500	0.00001000	0.00001000	0.00001000	0.00001000	0.20284500	0.00001000
STI_LP_040_Du-58	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
STI_LP_041_Du-60	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.79709500	0.00001000	0.00001000	0.00001000	0.00001000	0.20284500	0.00001000
STI_LP_042_Du-61	mtDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TIL_LP_123_Du-263	mtDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TIL_LP_124_Du-264	mtDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TIL_LP_125_Du-265	mtDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TIL_LP_126_Du-266	mtDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TIL_LP_127_Du-267	mtDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TIL_LP_128_Du-268	mtDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.99992700	0.00001000	0.00001000	0.00001000	0.00001000	0.00001300	0.00001000
TIL_LP_129_Du-269	mtDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TIL_LP_130_Du-271	mtDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TIL_LP_131_Du-272	mtDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_115_Du-242	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_116_Du-243	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_117_Du-244	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_118_Du-245	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_119_Du-246	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_120_Du-248	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_121_Du-249	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_122_Du-250	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_140_Du-302	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
TULP_LP_141_Du-303	mtDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
