organelle	population_1	population_2	n_population_1	n_population_2	numerator	denominator	callable_sites_with_at_least_two_calls_per_population	hudson_fst
chloroplast	CROB	CY_HICS	10	5	165.366666667	166.825	102745	0.991258304611
chloroplast	CROB	CY_HUN	10	5	655.1125	656.6875	101913	0.997601598934
chloroplast	CROB	CY_SIE	10	4	372.533333333	525.575	104644	0.708810984794
chloroplast	CROB	CY_WOO	10	5	169.716666667	171.575	101982	0.989168973724
chloroplast	CROB	DAN	10	5	90.85	93.775	103703	0.968808317782
chloroplast	CROB	DOV	10	7	156.728571429	158.582142857	104711	0.988311600568
chloroplast	CROB	DUD	10	8	26.8107142857	34.775	103744	0.770976686865
chloroplast	CROB	KIRN	10	9	6.90555555556	9.725	104730	0.710082833476
chloroplast	CROB	KIRT	10	10	8.35	9.475	104674	0.881266490765
chloroplast	CROB	MALV	10	10	8.93333333333	11.125	104730	0.802996254682
chloroplast	CROB	OCO	10	10	661.514285714	672.177380952	101987	0.984136486082
chloroplast	CROB	QUI1	10	9	162.2	163.325	102310	0.993111893464
chloroplast	CROB	QUI2	10	10	162.338888889	163.919444444	102849	0.990357729915
chloroplast	CROB	QUIN	10	10	163.427678571	165.10625	104720	0.98983338651
chloroplast	CROB	RIC	10	10	9.6	11.525	104730	0.832971800434
chloroplast	CROB	RSV	10	9	159.811111111	162.936111111	104716	0.980820703411
chloroplast	CROB	SILG	10	10	153.825	160.561111111	103079	0.958046434379
chloroplast	CROB	SILR	10	6	88.3333333333	95.1583333333	103546	0.92827743235
chloroplast	CROB	STI	10	16	157.507900433	163.222510823	104529	0.964988834194
chloroplast	CROB	TIL	10	9	151.783333333	163.245634921	102954	0.929784942839
chloroplast	CROB	TULP	10	17	30.7113445378	38.4779411765	104730	0.798154568535
chloroplast	CROS	CY_ALA	10	3	149.466666667	159.7	102004	0.935921519516
chloroplast	CROS	CY_BAL	10	3	568.4	579.9	101807	0.980168994654
chloroplast	CROS	CY_BGL	10	2	548.4	580.4	102595	0.944865609924
chloroplast	CROS	CY_BOU	10	5	163.466666667	173.7	103581	0.941086163884
