sample_id	ABAB_MAD_LP_223_Du-590	ABAB_MAD_LP_322_Du-593	ABAB_MAD_LP_323_Du-594	ABAB_MAD_LP_324_Du-595	ABAB_MAD_LP_325_Du-596	ABAB_MAD_LP_326_Du-597	ABAB_MAD_LP_327_Du-598	ABBE_BERN_LP_311_Du-780	ABBE_BERN_LP_312_Du-781	ABBE_BERN_LP_313_Du-782	ABBE_BERN_LP_314_Du-783	ABMU_HOR_LP_306_Du-775	ABMU_HOR_LP_308_Du-777	ABMU_HOR_LP_358_Du-770	ABMU_HOR_LP_359_Du-771	ABMU_HOR_LP_360_Du-772	ABMU_HOR_LP_361_Du-773	BAI_LP_105_Du-222	BAI_LP_106_Du-223	BAI_LP_108_Du-225	BAI_LP_109_Du-226	BAI_LP_110_Du-227	BAI_LP_111_Du-228	BAI_LP_112_Du-230	BAI_LP_113_Du-231	BAI_LP_114_Du-232	BAI_LP_319_Du-233	COM_LP_269_Du-703	COM_LP_270_Du-704	COM_LP_272_Du-707	COM_LP_274_Du-709	COM_LP_276_Du-711	COM_LP_277_Du-712	COM_LP_341_Du-713	COM_LP_342_Du-714	COM_LP_343_Du-715	CROB_LP_169_Du-381	CROB_LP_170_Du-382	CROB_LP_172_Du-384	CROB_LP_173_Du-385	CROB_LP_174_Du-386	CROB_LP_175_Du-387	CROB_LP_176_Du-388	CROB_LP_177_Du-389	CROB_LP_320_Du-395	CROB_LP_321_Du-396	CROS_LP_085_Du-181	CROS_LP_086_Du-182	CROS_LP_087_Du-183	CROS_LP_088_Du-184	CROS_LP_089_Du-185	CROS_LP_090_Du-186	CROS_LP_091_Du-187	CROS_LP_092_Du-188	CROS_LP_093_Du-189	CROS_LP_094_Du-190	CY_ALA_LP_298-Du-767	CY_ALA_LP_299-Du-768	CY_ALA_LP_357_Du-769	CY_BAL_LP_226_Du-602	CY_BAL_LP_227_Du-603	CY_BAL_LP_228_Du-604	CY_BGL_LP_210_Du-577	CY_BGL_LP_212_Du-579	CY_BOU_LP_288_Du-737	CY_BOU_LP_290_Du-739	CY_BOU_LP_291_Du-740	CY_BOU_LP_292_Du-741	CY_BOU_LP_354_Du-742	CY_CAS_LP_328_Du-610	CY_CAS_LP_329_Du-611	CY_CAS_LP_330_Du-607	CY_CAS_LP_331_Du-608	CY_CAS_LP_332_Du-609	CY_HICN_LP_236_Du-614	CY_HICN_LP_333_Du-612	CY_HICN_LP_334_Du-613	CY_HICN_LP_335_Du-615	CY_HICN_LP_336_Du-616	CY_HICS_LP_293_Du-757	CY_HICS_LP_295_Du-759	CY_HICS_LP_297_Du-761	CY_HICS_LP_355_Du-762	CY_HICS_LP_356_Du-763	CY_HUN_LP_264_Du-683	CY_HUN_LP_265_Du-684	CY_HUN_LP_266_Du-685	CY_HUN_LP_267_Du-686	CY_HUN_LP_268_Du-687	CY_SIE_LP_188_Du-445	CY_SIE_LP_189_Du-446	CY_SIE_LP_190_Du-447	CY_SIE_LP_191_Du-448	CY_WOO_LP_259_Du-664	CY_WOO_LP_260_Du-665	CY_WOO_LP_261_Du-667	CY_WOO_LP_262_Du-668	CY_WOO_LP_263_Du-669	DAN_LP_043_Du-68	DAN_LP_044_Du-69	DAN_LP_045_Du-70	DAN_LP_046_Du-71	DAN_LP_047_Du-72	DOV_LP_078_Du-174	DOV_LP_079_Du-175	DOV_LP_080_Du-176	DOV_LP_081_Du-177	DOV_LP_082_Du-178	DOV_LP_083_Du-179	DOV_LP_084_Du-180	DU-173	DU-229	DU-247	DU-254	DU-270	DU-297	DU-443	DU-4A	DU014LP012	DU037LP013	DU059LP015	DU078LP011	DU079LP010	DUD_LP_132_Du-283	DUD_LP_133_Du-284	DUD_LP_134_Du-285	DUD_LP_135_Du-286	DUD_LP_136_Du-287	DUD_LP_137_Du-288	DUD_LP_138_Du-289	DUD_LP_139_Du-290	KIRN_LP_179_Du-421	KIRN_LP_180_Du-422	KIRN_LP_181_Du-423	KIRN_LP_182_Du-424	KIRN_LP_183_Du-425	KIRN_LP_184_Du-426	KIRN_LP_185_Du-427	KIRN_LP_186_Du-428	KIRN_LP_187_Du-429	KIRT_LP_159_Du-364	KIRT_LP_160_Du-365	KIRT_LP_161_Du-366	KIRT_LP_162_Du-367	KIRT_LP_163_Du-368	KIRT_LP_164_Du-369	KIRT_LP_165_Du-370	KIRT_LP_166_Du-371	KIRT_LP_167_Du-372	KIRT_LP_168_Du-373	MALV_LP_095_Du-201	MALV_LP_096_Du-202	MALV_LP_097_Du-203	MALV_LP_098_Du-204	MALV_LP_099_Du-205	MALV_LP_100_Du-206	MALV_LP_101_Du-207	MALV_LP_102_Du-208	MALV_LP_103_Du-209	MALV_LP_104_Du-210	OCO_LP_058_Du-115	OCO_LP_059_Du-106	OCO_LP_060_Du-107	OCO_LP_061_Du-108	OCO_LP_062_Du-109	OCO_LP_063_Du-110	OCO_LP_064_Du-111	OCO_LP_065_Du-112	OCO_LP_066_Du-113	OCO_LP_067_Du-114	QUI1_LP_249_Du-648	QUI1_LP_250_Du-649	QUI1_LP_251_Du-650	QUI1_LP_252_Du-651	QUI1_LP_253_Du-652	QUI1_LP_254_Du-653	QUI1_LP_255_Du-654	QUI1_LP_257_Du-656	QUI1_LP_258_Du-657	QUI2_LP_243_Du-631	QUI2_LP_244_Du-632	QUI2_LP_245_Du-633	QUI2_LP_246_Du-634	QUI2_LP_247_Du-635	QUI2_LP_248_Du-636	QUI2_LP_337_Du-638	QUI2_LP_338_Du-639	QUI2_LP_339_Du-640	QUI2_LP_340_Du-641	QUIN_LP_069_Du-155	QUIN_LP_070_Du-156	QUIN_LP_071_Du-157	QUIN_LP_072_Du-158	QUIN_LP_073_Du-159	QUIN_LP_074_Du-160	QUIN_LP_075_Du-161	QUIN_LP_076_Du-162	QUIN_LP_077_Du-163	QUIN_LP_318_Du-164	RIC_LP_192_Du-521	RIC_LP_193_Du-522	RIC_LP_194_Du-523	RIC_LP_195_Du-524	RIC_LP_196_Du-525	RIC_LP_197_Du-526	RIC_LP_198_Du-527	RIC_LP_199_Du-528	RIC_LP_200_Du-529	RIC_LP_201_Du-530	RSV_LP_049_Du-85	RSV_LP_050_Du-87	RSV_LP_051_Du-88	RSV_LP_052_Du-89	RSV_LP_053_Du-90	RSV_LP_055_Du-92	RSV_LP_057_Du-94	RSV_LP_315_Du-95	RSV_LP_316_Du-96	SILG_LP_149_Du-343	SILG_LP_150_Du-344	SILG_LP_151_Du-345	SILG_LP_152_Du-346	SILG_LP_153_Du-347	SILG_LP_154_Du-348	SILG_LP_155_Du-349	SILG_LP_156_Du-350	SILG_LP_157_Du-351	SILG_LP_158_Du-352	SILR_LP_346_Du-729	SILR_LP_347_Du-730	SILR_LP_348_Du-731	SILR_LP_349_Du-732	SILR_LP_351_Du-734	SILR_LP_353_Du-736	STI_LP_027_Du-45	STI_LP_028_Du-46	STI_LP_029_Du-47	STI_LP_030_Du-48	STI_LP_031_Du-49	STI_LP_032_Du-50	STI_LP_033_Du-51	STI_LP_034_Du-52	STI_LP_035_Du-53	STI_LP_036_Du-54	STI_LP_037_Du-55	STI_LP_038_Du-56	STI_LP_039_Du-57	STI_LP_040_Du-58	STI_LP_041_Du-60	STI_LP_042_Du-61	TIL_LP_123_Du-263	TIL_LP_124_Du-264	TIL_LP_125_Du-265	TIL_LP_126_Du-266	TIL_LP_127_Du-267	TIL_LP_128_Du-268	TIL_LP_129_Du-269	TIL_LP_130_Du-271	TIL_LP_131_Du-272	TULP_LP_115_Du-242	TULP_LP_116_Du-243	TULP_LP_117_Du-244	TULP_LP_118_Du-245	TULP_LP_119_Du-246	TULP_LP_120_Du-248	TULP_LP_121_Du-249	TULP_LP_122_Du-250	TULP_LP_140_Du-302	TULP_LP_141_Du-303	TULP_LP_142_Du-304	TULP_LP_143_Du-305	TULP_LP_144_Du-306	TULP_LP_145_Du-307	TULP_LP_146_Du-308	TULP_LP_147_Du-309	TULP_LP_148_Du-310
DU-254	101132	103589	101048	101157	101929	101573	101059	103016	101791	101658	101419	102534	102708	103388	103329	103740	103373	105467	105462	105265	105379	105461	105483	105212	105552	105326	102882	103096	102260	103187	103093	102262	102664	103594	102555	103251	102079	104102	102751	104341	104710	104267	104314	105237	103694	103986	105452	105561	105360	105521	105745	105580	105940	105662	105425	105943	101924	101806	103475	102057	101889	100785	102602	103843	102194	103866	102383	102252	103651	101542	102402	101756	101250	101845	103216	101252	100871	101406	101703	101586	100360	101926	103329	102775	101869	80117	102385	101522	101371	104852	104960	105124	104450	102622	101373	100309	101411	101981	102470	103395	105426	103616	102996	104755	105553	105546	105551	105426	105530	105582	105553	105621	105962	106080	105470	105959	105378	105667	105601	105552	105540	105781	105476	102501	103845	104094	103985	104054	103394	103821	103479	105393	104721	104444	105403	105078	105145	105346	105374	105385	101996	104419	104187	103940	104421	103952	105270	105104	103162	104846	105710	105574	105617	105623	105344	105627	105646	105590	105643	105544	101499	101721	101056	102103	102161	100955	101206	101534	100825	100968	101572	101491	100685	101089	102222	101110	102196	101419	102863	103012	101092	101346	102156	102411	102531	100798	101248	102652	102681	101485	100915	101521	101088	101423	101780	105449	105312	105433	102629	105307	105109	105303	103667	103625	102557	105429	104807	105396	105430	104469	105219	102157	103752	104265	103071	104584	105277	104203	102235	102122	102886	102560	102259	103207	102260	102845	102126	101191	103185	104590	103364	103477	103575	101807	102129	103157	101300	102703	101653	102655	101582	103164	104640	102299	104536	104667	102904	100948	102871	102849	102020	102824	101580	102267	98437	102944	102437	103322	102401	105962	105962	105885	105962	105962	105962	105938	105962	102101	103454	102170	102331	102692	101862	102681	103768	102983
DU-270	101115	103320	101036	101149	101898	101559	101051	102936	101735	101650	101412	102468	102669	103245	103236	103641	103281	105683	105715	105532	105567	105727	105728	105382	105574	105517	102874	102994	102203	103039	103047	102186	102547	103455	102482	103155	102066	104085	102739	104324	104692	104250	104296	105274	103666	103970	105286	105740	105632	105734	105740	105735	105773	105440	105648	105777	101916	101796	103414	102023	101880	100778	102505	103698	102185	103792	102339	102200	103521	101530	102329	101744	101236	101812	103130	101244	100863	101387	101693	101567	100353	101918	103261	102725	101862	80115	102376	101513	101363	104840	104856	105197	104395	102611	101366	100301	101401	101971	102461	103385	105699	103601	102984	104813	105699	105730	105717	105698	105724	105727	105734	105736	105718	105470	105797	105762	105659	105732	105735	105726	105724	105767	105734	102359	103561	103782	103709	103722	103381	103525	103224	105426	104653	104399	105384	105059	105093	105313	105512	105497	101983	104405	104174	103928	104407	103939	105562	105200	103149	104831	105735	105735	105736	105740	105374	105717	105738	105696	105735	105704	101490	101660	101044	102029	102099	100946	101198	101527	100817	100960	101558	101446	100677	101081	102167	101102	102145	101400	102785	103002	101087	101340	102151	102341	102524	100792	101241	102646	102673	101478	100909	101514	101083	101420	101773	105724	105377	105726	102625	105318	105071	105290	103650	103609	102544	105730	104787	105604	105671	104372	105091	102120	103644	104213	103065	104579	105199	104145	102225	102115	102877	102552	102252	103196	102254	102838	102119	101184	103122	104514	103220	103323	103426	101786	102118	103042	101294	102668	101646	102629	101573	103150	104511	102292	104527	104572	102898	100943	102725	102749	102014	102730	101570	102258	98431	102875	102398	103215	102318	105795	105797	105570	105796	105797	105796	105685	105793	101990	103187	101990	102241	102490	101776	102462	103463	102770
DU-297	101130	103588	101046	101157	101929	101571	101057	103015	101790	101656	101417	102533	102707	103387	103329	103739	103372	105837	105784	105536	105557	105875	105894	105385	105836	105564	102880	103094	102257	103185	103091	102260	102662	103592	102552	103249	102076	104100	102749	104339	104708	104265	104312	105292	103692	103984	105487	105975	105724	105927	106159	105994	106435	105839	105667	106424	101923	101805	103474	102056	101887	100783	102600	103842	102192	103865	102382	102251	103650	101541	102401	101754	101249	101844	103214	101251	100869	101404	101702	101585	100358	101924	103328	102773	101867	80115	102382	101520	101369	104851	104959	105205	104449	102619	101372	100307	101410	101980	102468	103393	105761	103613	102993	104817	105929	105961	105966	105840	105937	105997	105969	106029	106367	105959	105762	106459	105750	106080	106016	105966	105955	106194	105890	102499	103843	104092	103982	104052	103391	103819	103476	105460	104719	104442	105460	105076	105159	105387	105556	105554	101993	104417	104184	103938	104418	103949	105589	105215	103159	104844	106124	105988	106031	106037	105534	106003	106060	105903	106056	105869	101497	101719	101055	102102	102160	100953	101206	101533	100824	100966	101572	101490	100683	101088	102221	101108	102195	101417	102862	103011	101090	101345	102155	102410	102530	100796	101247	102650	102680	101483	100914	101520	101087	101422	101778	105864	105381	105848	102627	105378	105118	105309	103665	103623	102554	105834	104805	105633	105747	104468	105218	102155	103751	104264	103069	104582	105317	104202	102232	102121	102885	102558	102257	103205	102259	102843	102124	101189	103183	104589	103362	103475	103572	101805	102127	103156	101298	102702	101651	102654	101579	103163	104638	102298	104535	104665	102903	100945	102870	102848	102018	102821	101578	102265	98435	102943	102436	103321	102400	106457	106458	106057	106458	106458	106458	106280	106438	102099	103451	102167	102329	102690	101859	102678	103766	102981
DU-443	101076	103288	100988	101102	101850	101511	101008	102904	101705	101621	101387	102421	102622	103196	103189	103592	103233	105685	105684	105480	105508	105763	105763	105327	105592	105485	102822	102935	102144	102979	102988	102126	102487	103396	102422	103095	102014	104032	102678	104268	104643	104191	104238	105218	103609	103912	105230	105776	105645	105765	105795	105773	105774	105353	105591	105778	101859	101740	103357	101994	101852	100755	102476	103668	102131	103735	102282	102143	103464	101504	102272	101687	101179	101754	103108	101226	100837	101371	101677	101510	100312	101862	103204	102669	101834	80103	102347	101484	101338	104827	104845	105186	104340	102555	101314	100247	101346	101916	102406	103329	105695	103541	102928	104765	105714	105769	105754	105735	105751	105765	105771	105769	105707	105378	105659	105750	105800	105786	105773	105770	105759	105795	105771	102298	103519	103739	103667	103680	103326	103482	103169	105372	104595	104339	105329	105004	105036	105271	105497	105481	101931	104355	104123	103877	104356	103884	105553	105139	103097	104783	105790	105772	105772	105777	105321	105732	105776	105667	105772	105679	101460	101625	101010	101995	102067	100913	101165	101495	100786	100929	101504	101390	100623	101026	102111	101047	102089	101345	102729	102944	101026	101280	102091	102281	102463	100731	101182	102588	102612	101421	100849	101456	101022	101362	101711	105762	105323	105763	102573	105263	105014	105235	103591	103555	102493	105764	104731	105578	105695	104310	105028	102060	103581	104152	103005	104529	105137	104083	102174	102060	102829	102498	102204	103141	102202	102790	102069	101135	103063	104457	103160	103263	103366	101726	102056	102982	101241	102608	101587	102570	101515	103090	104451	102234	104467	104512	102841	100880	102664	102689	101953	102668	101511	102200	98392	102810	102335	103156	102259	105796	105797	105521	105798	105798	105797	105627	105790	101930	103140	101930	102182	102429	101715	102401	103419	102709
DU-4A	101123	103557	101039	101148	101919	101564	101051	103006	101782	101649	101410	102525	102699	103378	103319	103730	103364	105960	105939	105600	105597	106205	106089	105419	105875	105603	102873	103088	102250	103177	103085	102252	102654	103585	102545	103241	102073	104101	102742	104335	104710	104259	104306	105286	103688	103979	105481	106289	105949	106207	106458	106324	106369	105683	105755	106345	101914	101798	103465	102047	101882	100776	102593	103834	102185	103856	102373	102242	103641	101534	102392	101747	101241	101835	103206	101245	100862	101398	101694	101577	100359	101917	103319	102765	101860	80117	102376	101517	101365	104845	104952	105204	104440	102613	101367	100300	101403	101973	102464	103386	105826	103606	102990	104815	106152	106331	106335	106152	106149	106287	106340	106178	106030	105667	105732	106080	105786	106463	106385	106341	106323	106456	106260	102491	103806	104027	103955	103967	103385	103769	103469	105454	104712	104434	105453	105069	105151	105379	105562	105549	101990	104413	104182	103936	104415	103946	105756	105230	103156	104840	106454	106328	106381	106332	105560	106309	106356	106099	106291	106114	101491	101711	101047	102093	102152	100947	101197	101526	100817	100960	101563	101481	100676	101080	102212	101101	102186	101410	102853	103003	101083	101337	102147	102401	102524	100789	101240	102646	102672	101479	100907	101515	101079	101414	101771	106241	105382	106199	102623	105376	105110	105303	103659	103616	102548	105963	104799	105647	105887	104460	105209	102147	103742	104258	103062	104580	105309	104193	102228	102116	102881	102554	102253	103200	102251	102839	102120	101185	103177	104580	103354	103467	103565	101798	102120	103147	101291	102693	101644	102645	101573	103155	104630	102290	104527	104658	102895	100939	102860	102840	102011	102816	101571	102258	98437	102934	102427	103313	102391	106442	106398	105817	106463	106461	106461	106065	106334	102091	103434	102160	102321	102682	101852	102671	103707	102972
DU014LP012	101130	103508	101046	101156	101927	101571	101058	103015	101791	101656	101417	102534	102708	103387	103328	103739	103373	105973	105995	105604	105603	106325	106123	105424	105863	105619	102878	103092	102254	103182	103089	102257	102659	103590	102549	103246	102070	104095	102743	104332	104702	104260	104306	105285	103686	103978	105474	106573	106132	106228	107138	106481	106416	105619	105755	106376	101922	101806	103475	102056	101888	100783	102600	103843	102193	103866	102383	102252	103651	101542	102402	101755	101250	101845	103214	101252	100869	101405	101702	101586	100359	101925	103329	102774	101867	80116	102382	101521	101369	104850	104958	105209	104450	102620	101373	100308	101411	101981	102465	103390	105828	103608	102990	104821	106216	107034	106773	106309	106217	106483	106609	106161	105965	105601	105735	106016	105773	106385	107170	107102	106897	107164	106800	102490	103746	103964	103893	103904	103385	103706	103406	105453	104713	104436	105452	105068	105151	105379	105561	105547	101987	104411	104179	103933	104412	103943	105760	105225	103153	104836	107119	106741	106867	106800	105562	106703	106707	106157	106308	106292	101498	101719	101055	102102	102160	100954	101205	101534	100825	100967	101572	101491	100684	101089	102222	101109	102196	101418	102863	103009	101088	101343	102153	102408	102529	100794	101245	102648	102678	101481	100913	101518	101085	101420	101776	106638	105379	106425	102625	105376	105110	105302	103660	103617	102553	105963	104798	105646	105907	104467	105216	102153	103749	104262	103067	104580	105316	104200	102230	102120	102885	102557	102256	103205	102258	102842	102123	101189	103181	104583	103359	103472	103569	101802	102125	103154	101296	102700	101649	102652	101577	103161	104636	102296	104533	104663	102901	100943	102865	102847	102016	102820	101576	102263	98433	102941	102434	103320	102398	106609	106464	105751	106908	106784	107145	106080	106376	102092	103369	102161	102320	102672	101851	102646	103644	102952
DU037LP013	101120	103456	101035	101145	101919	101562	101047	103004	101779	101646	101409	102524	102698	103378	103318	103729	103361	105963	105984	105595	105592	106315	106111	105415	105811	105609	102870	103081	102246	103173	103078	102247	102649	103579	102540	103236	102066	104087	102733	104325	104696	104249	104295	105275	103679	103970	105422	106577	106124	106218	107215	106450	106368	105568	105747	106328	101914	101795	103464	102046	101877	100773	102589	103831	102183	103855	102373	102241	103640	101531	102391	101745	101239	101834	103204	101240	100858	101395	101692	101575	100357	101915	103318	102763	101857	80115	102375	101512	101364	104839	104947	105198	104439	102612	101366	100299	101402	101972	102459	103380	105818	103600	102983	104813	106192	107141	106758	106298	106206	106440	106581	106120	105916	105552	105726	105966	105770	106341	107102	107553	106933	107431	106818	102481	103695	103914	103844	103855	103377	103658	103357	105444	104703	104426	105445	105059	105141	105369	105552	105536	101983	104405	104173	103928	104407	103936	105756	105220	103148	104833	107210	106726	106828	106743	105543	106652	106655	106122	106257	106283	101488	101709	101044	102091	102149	100942	101194	101523	100813	100956	101563	101480	100673	101078	102212	101099	102185	101408	102852	103000	101078	101332	102144	102397	102517	100784	101235	102641	102667	101474	100901	101510	101075	101411	101767	106640	105374	106419	102621	105367	105100	105291	103649	103608	102543	105953	104787	105637	105897	104455	105199	102142	103738	104255	103056	104574	105306	104189	102225	102112	102878	102551	102248	103195	102249	102837	102116	101180	103171	104574	103349	103458	103559	101793	102117	103143	101286	102689	101639	102641	101567	103150	104625	102285	104523	104653	102891	100934	102856	102835	102006	102809	101565	102254	98432	102930	102423	103309	102387	106560	106415	105701	106903	106742	107259	106029	106327	102082	103320	102126	102312	102623	101842	102595	103595	102903
DU059LP015	101131	103462	101047	101157	101929	101573	101058	103000	101775	101641	101402	102534	102709	103386	103330	103741	103373	105958	105980	105587	105588	106310	106107	105409	105817	105605	102864	103076	102240	103163	103073	102242	102644	103574	102534	103231	102055	104079	102729	104317	104685	104244	104290	105269	103671	103963	105410	106551	106097	106212	106906	106444	106371	105572	105740	106332	101908	101790	103459	102041	101872	100778	102585	103823	102177	103850	102367	102236	103635	101527	102386	101738	101234	101829	103200	101236	100854	101390	101688	101570	100347	101909	103313	102758	101852	80116	102366	101505	101354	104834	104943	105193	104434	102603	101357	100292	101395	101965	102450	103375	105812	103595	102975	104806	106182	106884	106687	106294	106202	106419	106575	106107	105904	105540	105724	105955	105759	106323	106897	106933	106948	106946	106737	102476	103684	103903	103833	103844	103370	103647	103346	105437	104697	104421	105437	105052	105135	105363	105545	105530	101972	104395	104163	103917	104396	103928	105744	105209	103138	104821	106922	106682	106738	106657	105531	106627	106637	106109	106245	106276	101480	101702	101040	102087	102144	100954	101206	101519	100809	100951	101557	101475	100668	101073	102207	101093	102180	101402	102847	102998	101076	101331	102142	102396	102516	100782	101233	102636	102666	101469	100900	101506	101073	101409	101763	106591	105367	106413	102614	105361	105094	105285	103644	103603	102536	105947	104781	105630	105891	104454	105198	102141	103737	104250	103055	104568	105304	104188	102214	102106	102870	102544	102242	103191	102244	102828	102109	101174	103165	104568	103343	103447	103550	101787	102114	103158	101300	102704	101653	102656	101581	103165	104640	102300	104537	104667	102906	100931	102865	102834	102020	102807	101580	102267	98421	102929	102438	103308	102402	106537	106403	105689	106769	106717	106946	106017	106315	102077	103309	102114	102307	102612	101836	102584	103584	102892
DU078LP011	101132	103589	101048	101157	101929	101573	101059	103016	101791	101658	101419	102534	102708	103388	103329	103740	103373	105977	105998	105609	105606	106327	106124	105428	105885	105623	102882	103096	102260	103187	103093	102262	102664	103594	102555	103251	102076	104099	102748	104338	104707	104264	104311	105292	103691	103983	105486	106594	106140	106236	107444	106532	106596	105797	105763	106555	101924	101806	103475	102057	101889	100785	102602	103843	102194	103866	102383	102252	103651	101542	102402	101756	101250	101845	103216	101252	100871	101406	101703	101586	100360	101926	103329	102775	101869	80117	102385	101522	101371	104852	104960	105211	104450	102622	101373	100309	101411	101981	102470	103395	105835	103616	102996	104824	106218	107136	106781	106312	106219	106484	106620	106187	106144	105781	105767	106194	105795	106456	107164	107431	106946	107782	106836	102496	103841	104089	103982	104049	103391	103816	103474	105460	104718	104441	105460	105075	105158	105386	105568	105553	101993	104416	104184	103937	104418	103949	105767	105232	103159	104843	107424	106750	106895	106828	105570	106730	106748	106164	106350	106299	101499	101721	101056	102103	102161	100955	101206	101534	100825	100968	101572	101491	100685	101089	102222	101110	102196	101419	102863	103012	101092	101346	102156	102411	102531	100798	101248	102652	102681	101485	100915	101521	101088	101423	101780	106649	105382	106427	102629	105383	105117	105308	103664	103622	102557	105969	104804	105653	105913	104469	105219	102157	103752	104265	103071	104584	105319	104203	102235	102122	102886	102560	102259	103207	102260	102845	102126	101191	103185	104590	103364	103477	103575	101807	102129	103157	101300	102703	101653	102655	101582	103164	104640	102299	104536	104668	102904	100948	102870	102849	102020	102824	101580	102267	98437	102944	102437	103322	102401	106789	106643	105929	107132	106969	107475	106258	106555	102097	103449	102167	102326	102687	101857	102676	103763	102978
DU079LP010	101132	103380	101048	101158	101930	101573	101059	102995	101785	101658	101419	102523	102708	103305	103296	103701	103341	105959	105984	105608	105606	106320	106103	105427	105738	105622	102882	103057	102253	103102	103089	102244	102611	103518	102540	103218	102076	104099	102748	104338	104707	104264	104311	105292	103691	103983	105352	106430	106116	106194	106837	106432	106291	105496	105762	106251	101919	101807	103468	102058	101889	100785	102567	103758	102194	103846	102379	102246	103581	101543	102384	101757	101251	101846	103190	101253	100871	101407	101704	101587	100360	101926	103311	102767	101869	80117	102385	101522	101371	104852	104918	105211	104443	102622	101374	100309	101412	101982	102471	103395	105835	103609	102996	104823	106118	106775	106612	106304	106149	106356	106520	106041	105840	105476	105734	105890	105771	106260	106800	106818	106737	106836	106838	102420	103621	103836	103766	103776	103390	103579	103283	105459	104711	104441	105445	105075	105151	105379	105568	105553	101993	104416	104183	103937	104417	103948	105767	105231	103158	104843	106781	106602	106654	106540	105473	106534	106542	106050	106187	106231	101500	101715	101057	102084	102155	100955	101207	101535	100826	100969	101573	101486	100685	101090	102216	101110	102190	101420	102843	103012	101093	101347	102157	102394	102532	100799	101249	102653	102682	101486	100916	101522	101089	101424	101781	106622	105382	106426	102630	105376	105116	105308	103664	103622	102556	105967	104804	105653	105913	104428	105147	102157	103700	104258	103070	104583	105255	104196	102235	102123	102886	102560	102259	103207	102261	102844	102126	101191	103178	104573	103283	103386	103489	101808	102130	103102	101300	102704	101654	102656	101582	103164	104570	102300	104536	104632	102905	100948	102778	102807	102020	102787	101580	102268	98437	102924	102434	103273	102377	106468	106339	105627	106693	106639	106833	105956	106251	102053	103244	102054	102297	102548	101836	102524	103517	102826
DUD_LP_132_Du-283	101133	102206	101049	101159	101811	101545	101060	102153	101756	101602	101414	102024	101971	102197	102145	102188	102117	102411	102411	102303	102360	102406	102428	102258	102464	102317	102019	102216	102029	102242	101952	102095	102208	102275	102015	102224	101835	102225	102040	102226	102236	102204	102230	102350	102188	102157	102500	102499	102311	102463	102499	102458	102480	102479	102375	102483	101839	101755	102222	101891	101826	100785	101988	102243	101947	102227	102055	101980	102278	101522	101963	101646	101222	101751	102176	101254	100872	101383	101651	101554	100360	101755	102224	102129	101772	80117	101910	101485	101356	102237	102317	102264	102232	102058	101375	100309	101413	101873	102062	102149	102369	102166	102092	102112	102474	102484	102474	102371	102475	102484	102464	102497	102502	102501	102359	102499	102298	102491	102490	102481	102476	102496	102420	102503	102498	102502	102499	102502	101973	102494	102428	102388	102283	102261	102402	102303	102359	102378	102325	102328	101861	102216	102126	102077	102117	102208	102258	102221	102080	102233	102493	102500	102499	102499	102478	102498	102499	102497	102499	102491	101499	101697	101056	101883	101952	100956	101208	101488	100827	100970	101573	101478	100686	101091	102046	101111	101967	101399	102165	102082	101094	101348	101962	102136	102067	100800	101250	102071	102047	101477	100917	101494	101090	101425	101756	102395	102314	102379	102022	102376	102323	102367	102175	102164	101585	102370	102289	102339	102373	102279	102409	101944	102254	102251	102101	102185	102393	102208	101898	101931	102024	102049	101992	102110	101974	101987	101980	101137	102174	102295	102275	102283	102301	101769	101936	102251	101301	102095	101614	102078	101535	102091	102341	102009	102190	102352	102064	100948	102203	102179	101861	102187	101579	102001	98437	102206	101967	102243	102104	102501	102502	102502	102502	102502	102502	102496	102502	102037	102436	102025	102170	102293	101822	102269	102466	102393
