sample_id	read_path	plate_well	specimen	demultiplex_sample	lane
CY_CAS_LP_330_Du-607	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_330_Du-607_S254_L005_R1_001.fastq.gz	LP_330	Du-607	S254	L005
CY_CAS_LP_330_Du-607	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_330_Du-607_S254_L005_R2_001.fastq.gz	LP_330	Du-607	S254	L005
CY_CAS_LP_331_Du-608	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_331_Du-608_S262_L005_R1_001.fastq.gz	LP_331	Du-608	S262	L005
CY_CAS_LP_331_Du-608	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_331_Du-608_S262_L005_R2_001.fastq.gz	LP_331	Du-608	S262	L005
CY_CAS_LP_332_Du-609	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_332_Du-609_S273_L005_R1_001.fastq.gz	LP_332	Du-609	S273	L005
CY_CAS_LP_332_Du-609	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_332_Du-609_S273_L005_R2_001.fastq.gz	LP_332	Du-609	S273	L005
CY_HICN_LP_236_Du-614	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_236_Du-614_S224_L005_R1_001.fastq.gz	LP_236	Du-614	S224	L005
CY_HICN_LP_236_Du-614	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_236_Du-614_S224_L005_R2_001.fastq.gz	LP_236	Du-614	S224	L005
CY_HICN_LP_333_Du-612	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_333_Du-612_S282_L005_R1_001.fastq.gz	LP_333	Du-612	S282	L005
CY_HICN_LP_333_Du-612	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_333_Du-612_S282_L005_R2_001.fastq.gz	LP_333	Du-612	S282	L005
CY_HICN_LP_334_Du-613	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_334_Du-613_S214_L005_R1_001.fastq.gz	LP_334	Du-613	S214	L005
CY_HICN_LP_334_Du-613	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_334_Du-613_S214_L005_R2_001.fastq.gz	LP_334	Du-613	S214	L005
CY_HICN_LP_335_Du-615	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_335_Du-615_S235_L005_R1_001.fastq.gz	LP_335	Du-615	S235	L005
CY_HICN_LP_335_Du-615	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_335_Du-615_S235_L005_R2_001.fastq.gz	LP_335	Du-615	S235	L005
CY_HICN_LP_336_Du-616	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_336_Du-616_S246_L005_R1_001.fastq.gz	LP_336	Du-616	S246	L005
CY_HICN_LP_336_Du-616	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_336_Du-616_S246_L005_R2_001.fastq.gz	LP_336	Du-616	S246	L005
CY_HICS_LP_293_Du-757	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_293_Du-757_S242_L005_R1_001.fastq.gz	LP_293	Du-757	S242	L005
CY_HICS_LP_293_Du-757	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_293_Du-757_S242_L005_R2_001.fastq.gz	LP_293	Du-757	S242	L005
CY_HICS_LP_295_Du-759	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_295_Du-759_S259_L005_R1_001.fastq.gz	LP_295	Du-759	S259	L005
CY_HICS_LP_295_Du-759	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_295_Du-759_S259_L005_R2_001.fastq.gz	LP_295	Du-759	S259	L005
CY_HICS_LP_297_Du-761	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_297_Du-761_S279_L005_R1_001.fastq.gz	LP_297	Du-761	S279	L005
CY_HICS_LP_297_Du-761	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_297_Du-761_S279_L005_R2_001.fastq.gz	LP_297	Du-761	S279	L005
CY_HICS_LP_355_Du-762	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_355_Du-762_S251_L005_R1_001.fastq.gz	LP_355	Du-762	S251	L005
CY_HICS_LP_355_Du-762	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_355_Du-762_S251_L005_R2_001.fastq.gz	LP_355	Du-762	S251	L005
CY_HICS_LP_356_Du-763	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_356_Du-763_S269_L005_R1_001.fastq.gz	LP_356	Du-763	S269	L005
CY_HICS_LP_356_Du-763	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_356_Du-763_S269_L005_R2_001.fastq.gz	LP_356	Du-763	S269	L005
CY_HUN_LP_264_Du-683	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_264_Du-683_S265_L005_R1_001.fastq.gz	LP_264	Du-683	S265	L005
CY_HUN_LP_264_Du-683	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_264_Du-683_S265_L005_R2_001.fastq.gz	LP_264	Du-683	S265	L005
CY_HUN_LP_265_Du-684	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_265_Du-684_S276_L005_R1_001.fastq.gz	LP_265	Du-684	S276	L005
CY_HUN_LP_265_Du-684	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_265_Du-684_S276_L005_R2_001.fastq.gz	LP_265	Du-684	S276	L005
CY_HUN_LP_266_Du-685	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_266_Du-685_S285_L005_R1_001.fastq.gz	LP_266	Du-685	S285	L005
CY_HUN_LP_266_Du-685	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_266_Du-685_S285_L005_R2_001.fastq.gz	LP_266	Du-685	S285	L005
CY_HUN_LP_267_Du-686	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_267_Du-686_S218_L005_R1_001.fastq.gz	LP_267	Du-686	S218	L005
CY_HUN_LP_267_Du-686	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_267_Du-686_S218_L005_R2_001.fastq.gz	LP_267	Du-686	S218	L005
CY_HUN_LP_268_Du-687	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_268_Du-687_S228_L005_R1_001.fastq.gz	LP_268	Du-687	S228	L005
CY_HUN_LP_268_Du-687	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HUN/CY_HUN_LP_268_Du-687_S228_L005_R2_001.fastq.gz	LP_268	Du-687	S228	L005
CY_RED_LP_202_Du-561	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_RED/CY_RED_LP_202_Du-561_S192_L005_R1_001.fastq.gz	LP_202	Du-561	S192	L005
CY_RED_LP_202_Du-561	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_RED/CY_RED_LP_202_Du-561_S192_L005_R2_001.fastq.gz	LP_202	Du-561	S192	L005
CY_SIE_LP_188_Du-445	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_188_Du-445_S129_L005_R1_001.fastq.gz	LP_188	Du-445	S129	L005
CY_SIE_LP_188_Du-445	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_188_Du-445_S129_L005_R2_001.fastq.gz	LP_188	Du-445	S129	L005
CY_SIE_LP_189_Du-446	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_189_Du-446_S139_L005_R1_001.fastq.gz	LP_189	Du-446	S139	L005
CY_SIE_LP_189_Du-446	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_189_Du-446_S139_L005_R2_001.fastq.gz	LP_189	Du-446	S139	L005
CY_SIE_LP_190_Du-447	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_190_Du-447_S150_L005_R1_001.fastq.gz	LP_190	Du-447	S150	L005
CY_SIE_LP_190_Du-447	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_190_Du-447_S150_L005_R2_001.fastq.gz	LP_190	Du-447	S150	L005
CY_SIE_LP_191_Du-448	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_191_Du-448_S160_L005_R1_001.fastq.gz	LP_191	Du-448	S160	L005
CY_SIE_LP_191_Du-448	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_SIE/CY_SIE_LP_191_Du-448_S160_L005_R2_001.fastq.gz	LP_191	Du-448	S160	L005
CY_WOO_LP_259_Du-664	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_259_Du-664_S217_L005_R1_001.fastq.gz	LP_259	Du-664	S217	L005
CY_WOO_LP_259_Du-664	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_259_Du-664_S217_L005_R2_001.fastq.gz	LP_259	Du-664	S217	L005
CY_WOO_LP_260_Du-665	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_260_Du-665_S227_L005_R1_001.fastq.gz	LP_260	Du-665	S227	L005
CY_WOO_LP_260_Du-665	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_260_Du-665_S227_L005_R2_001.fastq.gz	LP_260	Du-665	S227	L005
CY_WOO_LP_261_Du-667	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_261_Du-667_S238_L005_R1_001.fastq.gz	LP_261	Du-667	S238	L005
CY_WOO_LP_261_Du-667	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_261_Du-667_S238_L005_R2_001.fastq.gz	LP_261	Du-667	S238	L005
CY_WOO_LP_262_Du-668	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_262_Du-668_S249_L005_R1_001.fastq.gz	LP_262	Du-668	S249	L005
CY_WOO_LP_262_Du-668	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_262_Du-668_S249_L005_R2_001.fastq.gz	LP_262	Du-668	S249	L005
CY_WOO_LP_263_Du-669	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_263_Du-669_S257_L005_R1_001.fastq.gz	LP_263	Du-669	S257	L005
CY_WOO_LP_263_Du-669	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_WOO/CY_WOO_LP_263_Du-669_S257_L005_R2_001.fastq.gz	LP_263	Du-669	S257	L005
DAN_LP_043_Du-68	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_043_Du-68_S50_L005_R1_001.fastq.gz	LP_043	Du-68	S50	L005
DAN_LP_043_Du-68	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_043_Du-68_S50_L005_R2_001.fastq.gz	LP_043	Du-68	S50	L005
DAN_LP_044_Du-69	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_044_Du-69_S61_L005_R1_001.fastq.gz	LP_044	Du-69	S61	L005
DAN_LP_044_Du-69	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_044_Du-69_S61_L005_R2_001.fastq.gz	LP_044	Du-69	S61	L005
DAN_LP_045_Du-70	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_045_Du-70_S71_L005_R1_001.fastq.gz	LP_045	Du-70	S71	L005
DAN_LP_045_Du-70	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_045_Du-70_S71_L005_R2_001.fastq.gz	LP_045	Du-70	S71	L005
DAN_LP_046_Du-71	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_046_Du-71_S82_L005_R1_001.fastq.gz	LP_046	Du-71	S82	L005
DAN_LP_046_Du-71	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_046_Du-71_S82_L005_R2_001.fastq.gz	LP_046	Du-71	S82	L005
DAN_LP_047_Du-72	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_047_Du-72_S91_L005_R1_001.fastq.gz	LP_047	Du-72	S91	L005
DAN_LP_047_Du-72	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DAN/DAN_LP_047_Du-72_S91_L005_R2_001.fastq.gz	LP_047	Du-72	S91	L005
DOV_LP_078_Du-174	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_078_Du-174_S85_L005_R1_001.fastq.gz	LP_078	Du-174	S85	L005
DOV_LP_078_Du-174	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_078_Du-174_S85_L005_R2_001.fastq.gz	LP_078	Du-174	S85	L005
DOV_LP_079_Du-175	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_079_Du-175_S95_L005_R1_001.fastq.gz	LP_079	Du-175	S95	L005
DOV_LP_079_Du-175	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_079_Du-175_S95_L005_R2_001.fastq.gz	LP_079	Du-175	S95	L005
DOV_LP_080_Du-176	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_080_Du-176_S105_L005_R1_001.fastq.gz	LP_080	Du-176	S105	L005
DOV_LP_080_Du-176	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_080_Du-176_S105_L005_R2_001.fastq.gz	LP_080	Du-176	S105	L005
DOV_LP_081_Du-177	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_081_Du-177_S34_L005_R1_001.fastq.gz	LP_081	Du-177	S34	L005
DOV_LP_081_Du-177	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_081_Du-177_S34_L005_R2_001.fastq.gz	LP_081	Du-177	S34	L005
DOV_LP_082_Du-178	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_082_Du-178_S44_L005_R1_001.fastq.gz	LP_082	Du-178	S44	L005
DOV_LP_082_Du-178	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_082_Du-178_S44_L005_R2_001.fastq.gz	LP_082	Du-178	S44	L005
DOV_LP_083_Du-179	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_083_Du-179_S55_L005_R1_001.fastq.gz	LP_083	Du-179	S55	L005
DOV_LP_083_Du-179	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_083_Du-179_S55_L005_R2_001.fastq.gz	LP_083	Du-179	S55	L005
DOV_LP_084_Du-180	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_084_Du-180_S65_L005_R1_001.fastq.gz	LP_084	Du-180	S65	L005
DOV_LP_084_Du-180	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DOV/DOV_LP_084_Du-180_S65_L005_R2_001.fastq.gz	LP_084	Du-180	S65	L005
DU-173	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-173_S73_L008_R1_001.fastq.gz		DU-173	S73	L008
DU-173	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-173_S73_L008_R2_001.fastq.gz		DU-173	S73	L008
DU-229	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-229_S75_L008_R1_001.fastq.gz		DU-229	S75	L008
DU-229	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-229_S75_L008_R2_001.fastq.gz		DU-229	S75	L008
DU-247	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-247_S70_L008_R1_001.fastq.gz		DU-247	S70	L008
DU-247	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-247_S70_L008_R2_001.fastq.gz		DU-247	S70	L008
DU-254	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-254_S71_L008_R1_001.fastq.gz		DU-254	S71	L008
DU-254	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-254_S71_L008_R2_001.fastq.gz		DU-254	S71	L008
DU-270	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-270_S72_L008_R1_001.fastq.gz		DU-270	S72	L008
DU-270	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-270_S72_L008_R2_001.fastq.gz		DU-270	S72	L008
DU-297	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-297_S69_L008_R1_001.fastq.gz		DU-297	S69	L008
DU-297	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-297_S69_L008_R2_001.fastq.gz		DU-297	S69	L008
DU-443	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-443_S74_L008_R1_001.fastq.gz		DU-443	S74	L008
DU-443	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-443_S74_L008_R2_001.fastq.gz		DU-443	S74	L008
DU-4A	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-4A_S68_L008_R1_001.fastq.gz		DU-4A	S68	L008
DU-4A	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-4A_S68_L008_R2_001.fastq.gz		DU-4A	S68	L008
DU014LP012	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU014LP012_S4_L005_R1_001.fastq.gz			S4	L005
DU014LP012	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU014LP012_S4_L005_R2_001.fastq.gz			S4	L005
DU037LP013	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU037LP013_S5_L005_R1_001.fastq.gz			S5	L005
DU037LP013	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU037LP013_S5_L005_R2_001.fastq.gz			S5	L005
DU059LP015	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU059LP015_S6_L005_R1_001.fastq.gz			S6	L005
DU059LP015	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU059LP015_S6_L005_R2_001.fastq.gz			S6	L005
DU078LP011	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU078LP011_S7_L005_R1_001.fastq.gz			S7	L005
DU078LP011	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU078LP011_S7_L005_R2_001.fastq.gz			S7	L005
DU079LP010	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU079LP010_S8_L005_R1_001.fastq.gz			S8	L005
DU079LP010	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU079LP010_S8_L005_R2_001.fastq.gz			S8	L005
DUD_LP_132_Du-283	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_132_Du-283_S122_L005_R1_001.fastq.gz	LP_132	Du-283	S122	L005
DUD_LP_132_Du-283	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_132_Du-283_S122_L005_R2_001.fastq.gz	LP_132	Du-283	S122	L005
DUD_LP_133_Du-284	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_133_Du-284_S133_L005_R1_001.fastq.gz	LP_133	Du-284	S133	L005
DUD_LP_133_Du-284	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_133_Du-284_S133_L005_R2_001.fastq.gz	LP_133	Du-284	S133	L005
DUD_LP_134_Du-285	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_134_Du-285_S142_L005_R1_001.fastq.gz	LP_134	Du-285	S142	L005
DUD_LP_134_Du-285	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_134_Du-285_S142_L005_R2_001.fastq.gz	LP_134	Du-285	S142	L005
DUD_LP_135_Du-286	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_135_Du-286_S153_L005_R1_001.fastq.gz	LP_135	Du-286	S153	L005
DUD_LP_135_Du-286	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_135_Du-286_S153_L005_R2_001.fastq.gz	LP_135	Du-286	S153	L005
DUD_LP_136_Du-287	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_136_Du-287_S163_L005_R1_001.fastq.gz	LP_136	Du-287	S163	L005
DUD_LP_136_Du-287	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_136_Du-287_S163_L005_R2_001.fastq.gz	LP_136	Du-287	S163	L005
DUD_LP_137_Du-288	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_137_Du-288_S174_L005_R1_001.fastq.gz	LP_137	Du-288	S174	L005
DUD_LP_137_Du-288	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_137_Du-288_S174_L005_R2_001.fastq.gz	LP_137	Du-288	S174	L005
DUD_LP_138_Du-289	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_138_Du-289_S185_L005_R1_001.fastq.gz	LP_138	Du-289	S185	L005
DUD_LP_138_Du-289	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_138_Du-289_S185_L005_R2_001.fastq.gz	LP_138	Du-289	S185	L005
DUD_LP_139_Du-290	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_139_Du-290_S114_L005_R1_001.fastq.gz	LP_139	Du-290	S114	L005
DUD_LP_139_Du-290	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_139_Du-290_S114_L005_R2_001.fastq.gz	LP_139	Du-290	S114	L005
KIRN_LP_179_Du-421	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_179_Du-421_S118_L005_R1_001.fastq.gz	LP_179	Du-421	S118	L005
KIRN_LP_179_Du-421	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_179_Du-421_S118_L005_R2_001.fastq.gz	LP_179	Du-421	S118	L005
KIRN_LP_180_Du-422	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_180_Du-422_S128_L005_R1_001.fastq.gz	LP_180	Du-422	S128	L005
