organelle	population_1	population_2	n_population_1	n_population_2	numerator	denominator	callable_sites_with_at_least_two_calls_per_population	hudson_fst	bootstrap_ci_2.5	bootstrap_ci_97.5	bootstrap_block_bp	bootstrap_replicates	bootstrap_seed
mitochondria	ABAB_MAD	ABBE_BERN	7	4	32.2095238095	33.4404761905	43147	0.963189747241	0.923684210526	0.991208791209	1000	1000	1729
mitochondria	ABAB_MAD	ABMU_HOR	7	6	4.54285714286	6.69047619048	43162	0.679003558719	0.0424242424242	0.796068796069	1000	1000	1730
mitochondria	ABAB_MAD	BAI	7	10	24.2761904762	25.5904761905	43164	0.948641607741	0.885162799766	0.984242424242	1000	1000	1731
mitochondria	ABAB_MAD	COM	7	9	30.2095238095	31.4126984127	43164	0.961697827185	0.919108280255	0.990106846063	1000	1000	1732
mitochondria	ABAB_MAD	CROB	7	10	22.9873015873	24.4015873016	43164	0.942041241137	0.891710921265	0.98035632709	1000	1000	1733
mitochondria	ABAB_MAD	CROS	7	10	22.2984126984	24.7904761905	43164	0.899474964784	0.830552291422	0.958134834705	1000	1000	1734
mitochondria	ABAB_MAD	CY_ALA	7	3	24.2095238095	25.1904761905	43160	0.961058601134	0.901799485861	0.996350364964	1000	1000	1735
mitochondria	ABAB_MAD	CY_BAL	7	2	32.2095238095	33.0476190476	42618	0.974639769452	0.938323353293	1	1000	1000	1736
mitochondria	ABAB_MAD	CY_BGL	7	2	32.2095238095	34.6904761905	43146	0.928483184626	0.871428571429	0.971722365039	1000	1000	1737
mitochondria	ABAB_MAD	CY_BOU	7	5	21.2095238095	22.1904761905	43159	0.955793991416	0.875294117647	0.994736842105	1000	1000	1738
mitochondria	ABAB_MAD	CY_CAS	7	5	18.8095238095	27.1904761905	43159	0.69176882662	0.519577377253	0.792857142857	1000	1000	1739
mitochondria	ABAB_MAD	CY_HICN	7	5	44.0095238095	46.0904761905	43159	0.954850707718	0.916160888797	0.985964912281	1000	1000	1740
mitochondria	ABAB_MAD	CY_HICS	7	4	21.2095238095	22.1904761905	43159	0.955793991416	0.879591836735	0.992907801418	1000	1000	1741
mitochondria	ABAB_MAD	CY_HUN	7	4	38.2095238095	39.1904761905	43151	0.974969623329	0.940057636888	0.996666666667	1000	1000	1742
mitochondria	ABAB_MAD	CY_SIE	7	4	29.7095238095	40.9404761905	43164	0.725676068625	0.654918733961	0.789132895631	1000	1000	1743
mitochondria	ABAB_MAD	CY_WOO	7	5	21.8095238095	22.9904761905	43153	0.948632974316	0.876526458616	0.989304812834	1000	1000	1744
mitochondria	ABAB_MAD	DAN	7	5	29.2095238095	30.1904761905	42977	0.967507886435	0.921387283237	0.995689655172	1000	1000	1745
mitochondria	ABAB_MAD	DOV	7	7	24.2095238095	25.1904761905	43164	0.961058601134	0.897727272727	0.994082840237	1000	1000	1746
mitochondria	ABAB_MAD	DUD	7	8	22.7095238095	24.0654761905	43164	0.943655701212	0.884210526316	0.982456140351	1000	1000	1747
mitochondria	ABAB_MAD	DUSE	7	13	19.8633699634	27.5815018315	43164	0.720169992364	0.553907934855	0.815488200623	1000	1000	1748
mitochondria	ABAB_MAD	KIRN	7	9	24.2095238095	25.1904761905	43164	0.961058601134	0.900318471338	0.995215311005	1000	1000	1749
mitochondria	ABAB_MAD	KIRT	7	10	24.2095238095	25.1904761905	43164	0.961058601134	0.89840546697	0.995260663507	1000	1000	1750
mitochondria	ABAB_MAD	MALV	7	10	25.2095238095	26.1904761905	43164	0.962545454545	0.906779661017	0.994871794872	1000	1000	1751
mitochondria	ABAB_MAD	OCO	7	10	39.5761904762	41.6349206349	43155	0.950552802135	0.906564163217	0.979228670635	1000	1000	1752
mitochondria	ABAB_MAD	QUI1	7	8	21.3166666667	22.5654761905	43161	0.944658401477	0.85971563981	0.990560100692	1000	1000	1753
mitochondria	ABAB_MAD	QUI2	7	10	26.2095238095	27.1904761905	43016	0.963922942207	0.905936073059	0.993243243243	1000	1000	1754
mitochondria	ABAB_MAD	QUIN	7	10	26.2095238095	27.1904761905	43020	0.963922942207	0.904218362283	1	1000	1000	1755
mitochondria	ABAB_MAD	RIC	7	10	23.8095238095	24.9904761905	43164	0.952743902439	0.890374331551	0.986022871665	1000	1000	1756
mitochondria	ABAB_MAD	RSV	7	9	25.2928571429	26.6349206349	43150	0.949612634088	0.879690831557	0.986998304127	1000	1000	1757
mitochondria	ABAB_MAD	SILG	7	10	24.9761904762	27.0349206349	43157	0.923849224988	0.827689243028	0.97941593199	1000	1000	1758
mitochondria	ABAB_MAD	SILR	7	6	28.2095238095	29.1904761905	43163	0.966394779772	0.912421052632	0.995901639344	1000	1000	1759
mitochondria	ABAB_MAD	STI	7	16	24.6619047619	26.3779761905	43149	0.93494302155	0.851076150951	0.971900019961	1000	1000	1760
mitochondria	ABAB_MAD	TIL	7	8	24.6142857143	26.994047619	43149	0.91184123484	0.820330147698	0.959989186267	1000	1000	1761
mitochondria	ABAB_MAD	TULP	7	17	23.3712885154	24.7198879552	43164	0.945444759207	0.860236886633	0.989690721649	1000	1000	1762
mitochondria	ABBE_BERN	ABMU_HOR	4	6	28.3333333333	29.75	43147	0.952380952381	0.924369747899	0.979310344828	1000	1000	1763
mitochondria	ABBE_BERN	BAI	4	10	28.0666666667	28.65	43163	0.979639325189	0.950067476383	1	1000	1000	1764
mitochondria	ABBE_BERN	COM	4	9	32	32.4722222222	43163	0.985457656116	0.961424332344	1	1000	1000	1765
mitochondria	ABBE_BERN	CROB	4	10	30.3333333333	31.0166666667	43163	0.97796883396	0.953519653266	0.996402877698	1000	1000	1766
mitochondria	ABBE_BERN	CROS	4	10	28.4888888889	30.25	43163	0.941781450872	0.889740315028	0.981735159817	1000	1000	1767
mitochondria	ABBE_BERN	CY_ALA	4	3	26	26.25	43153	0.990476190476	0.961538461538	1	1000	1000	1768
mitochondria	ABBE_BERN	CY_BAL	4	2	2	2.25	42634	0.888888888889	0	1	1000	1000	1769
mitochondria	ABBE_BERN	CY_BGL	4	2	0	1.75	43162	0	0	0	1000	1000	1770
mitochondria	ABBE_BERN	CY_BOU	4	5	23	23.25	43160	0.989247311828	0.96	1	1000	1000	1771
mitochondria	ABBE_BERN	CY_CAS	4	5	18.6	26.25	43160	0.708571428571	0.622478386167	0.766743648961	1000	1000	1772
mitochondria	ABBE_BERN	CY_HICN	4	5	29.8	31.15	43159	0.956661316212	0.900804289544	1	1000	1000	1773
mitochondria	ABBE_BERN	CY_HICS	4	4	23	23.25	43159	0.989247311828	0.96	1	1000	1000	1774
mitochondria	ABBE_BERN	CY_HUN	4	4	20	20.25	43160	0.987654320988	0.949152542373	1	1000	1000	1775
mitochondria	ABBE_BERN	CY_SIE	4	4	19.5	30	43160	0.65	0.547368421053	0.739130434783	1000	1000	1776
mitochondria	ABBE_BERN	CY_WOO	4	5	23.6	24.05	43150	0.981288981289	0.943396226415	1	1000	1000	1777
mitochondria	ABBE_BERN	DAN	4	5	31	31.25	42976	0.992	0.971428571429	1	1000	1000	1778
mitochondria	ABBE_BERN	DOV	4	7	28	28.25	43163	0.991150442478	0.967032967033	1	1000	1000	1779
mitochondria	ABBE_BERN	DUD	4	8	27	27.625	43163	0.977375565611	0.947368421053	1	1000	1000	1780
mitochondria	ABBE_BERN	DUSE	4	13	21.9615384615	28.9487179487	43163	0.758635961027	0.676592224979	0.81999404939	1000	1000	1781
mitochondria	ABBE_BERN	KIRN	4	9	28	28.25	43163	0.991150442478	0.969696969697	1	1000	1000	1782
mitochondria	ABBE_BERN	KIRT	4	10	28	28.25	43163	0.991150442478	0.967741935484	1	1000	1000	1783
mitochondria	ABBE_BERN	MALV	4	10	29	29.25	43163	0.991452991453	0.971428571429	1	1000	1000	1784
mitochondria	ABBE_BERN	OCO	4	10	19.3666666667	20.6944444444	43162	0.935838926174	0.857745884339	0.98	1000	1000	1785
mitochondria	ABBE_BERN	QUI1	4	8	25.1071428571	25.625	43160	0.979790940767	0.948379351741	1	1000	1000	1786
mitochondria	ABBE_BERN	QUI2	4	10	30	30.25	43019	0.99173553719	0.972972972973	1	1000	1000	1787
mitochondria	ABBE_BERN	QUIN	4	10	30	30.25	43019	0.99173553719	0.971962616822	1	1000	1000	1788
mitochondria	ABBE_BERN	RIC	4	10	28	28.45	43163	0.984182776801	0.960854092527	1	1000	1000	1789
mitochondria	ABBE_BERN	RSV	4	9	29.0833333333	29.6944444444	43149	0.979420018709	0.949152542373	1	1000	1000	1790
mitochondria	ABBE_BERN	SILG	4	10	28.7666666667	30.0944444444	43156	0.955879638176	0.9013006886	0.992467043315	1000	1000	1791
mitochondria	ABBE_BERN	SILR	4	6	30	30.25	43162	0.99173553719	0.971962616822	1	1000	1000	1792
mitochondria	ABBE_BERN	STI	4	16	28.719047619	29.7041666667	43148	0.966835661183	0.938925054794	0.988522751676	1000	1000	1793
mitochondria	ABBE_BERN	TIL	4	8	28.4047619048	30.0535714286	43148	0.94513765102	0.898100172712	0.976204294835	1000	1000	1794
mitochondria	ABBE_BERN	TULP	4	17	27.1617647059	27.7794117647	43163	0.977766013764	0.945173998687	1	1000	1000	1795
mitochondria	ABMU_HOR	BAI	6	10	19.4	20.9	43163	0.928229665072	0.865384615385	0.96442687747	1000	1000	1796
mitochondria	ABMU_HOR	COM	6	9	25.3333333333	26.7222222222	43163	0.948024948025	0.909090909091	0.976470588235	1000	1000	1797
mitochondria	ABMU_HOR	CROB	6	10	19.5925925926	21.1925925926	43163	0.924501922405	0.872928176796	0.972083035075	1000	1000	1798
mitochondria	ABMU_HOR	CROS	6	10	18.4222222222	21.1	43163	0.873091100579	0.779973649539	0.937888198758	1000	1000	1799
mitochondria	ABMU_HOR	CY_ALA	6	3	19.3333333333	20.5	43159	0.943089430894	0.882882882883	0.980132450331	1000	1000	1800
mitochondria	ABMU_HOR	CY_BAL	6	2	28.3333333333	29.5	42618	0.960451977401	0.931034482759	0.983870967742	1000	1000	1801
mitochondria	ABMU_HOR	CY_BGL	6	2	28.3333333333	30.5	43146	0.928961748634	0.87610619469	0.979591836735	1000	1000	1802
mitochondria	ABMU_HOR	CY_BOU	6	5	16.3333333333	17.5	43159	0.933333333333	0.848484848485	0.975	1000	1000	1803
mitochondria	ABMU_HOR	CY_CAS	6	5	13.9333333333	22.5	43159	0.619259259259	0.417910447761	0.729392173189	1000	1000	1804
mitochondria	ABMU_HOR	CY_HICN	6	5	40.1333333333	42.4	43160	0.946540880503	0.899929027679	0.986425339367	1000	1000	1805
mitochondria	ABMU_HOR	CY_HICS	6	4	16.3333333333	17.5	43158	0.933333333333	0.857142857143	0.97520661157	1000	1000	1806
mitochondria	ABMU_HOR	CY_HUN	6	4	35	36.1666666667	43150	0.967741935484	0.950617283951	0.987804878049	1000	1000	1807
mitochondria	ABMU_HOR	CY_SIE	6	4	25.8333333333	37	43163	0.698198198198	0.630208333333	0.761682242991	1000	1000	1808
mitochondria	ABMU_HOR	CY_WOO	6	5	16.9333333333	18.3	43153	0.925318761384	0.839285714286	0.969325153374	1000	1000	1809
mitochondria	ABMU_HOR	DAN	6	5	24.3333333333	25.5	42976	0.954248366013	0.916666666667	0.984615384615	1000	1000	1810
mitochondria	ABMU_HOR	DOV	6	7	19.3333333333	20.5	43163	0.943089430894	0.876404494382	0.978494623656	1000	1000	1811
mitochondria	ABMU_HOR	DUD	6	8	18.0416666667	19.5833333333	43163	0.921276595745	0.855614973262	0.970178926441	1000	1000	1812
mitochondria	ABMU_HOR	DUSE	6	13	15.2692307692	23.0961538462	43163	0.661115736886	0.439772727273	0.766645119586	1000	1000	1813
mitochondria	ABMU_HOR	KIRN	6	9	19.3333333333	20.5	43163	0.943089430894	0.888888888889	0.981132075472	1000	1000	1814
mitochondria	ABMU_HOR	KIRT	6	10	19.3333333333	20.5	43163	0.943089430894	0.888888888889	0.981818181818	1000	1000	1815
mitochondria	ABMU_HOR	MALV	6	10	20.3333333333	21.5	43163	0.945736434109	0.892307692308	0.983606557377	1000	1000	1816
mitochondria	ABMU_HOR	OCO	6	10	36.3666666667	38.6111111111	43154	0.941870503597	0.907383419689	0.969305331179	1000	1000	1817
mitochondria	ABMU_HOR	QUI1	6	8	16.4404761905	17.875	43160	0.919746919747	0.837561192701	0.963414634146	1000	1000	1818
mitochondria	ABMU_HOR	QUI2	6	10	21.3333333333	22.5	43016	0.948148148148	0.894117647059	0.983333333333	1000	1000	1819
mitochondria	ABMU_HOR	QUIN	6	10	21.3333333333	22.5	43019	0.948148148148	0.89552238806	0.983333333333	1000	1000	1820
mitochondria	ABMU_HOR	RIC	6	10	18.9333333333	20.3	43163	0.932676518883	0.876404494382	0.970917225951	1000	1000	1821
mitochondria	ABMU_HOR	RSV	6	9	20.4166666667	21.9444444444	43149	0.930379746835	0.859459459459	0.968152866242	1000	1000	1822
mitochondria	ABMU_HOR	SILG	6	10	20.1	22.3444444444	43156	0.899552461462	0.777777777778	0.961937716263	1000	1000	1823
mitochondria	ABMU_HOR	SILR	6	6	23.3333333333	24.5	43162	0.952380952381	0.90625	0.98275862069	1000	1000	1824
mitochondria	ABMU_HOR	STI	6	16	19.7857142857	21.6875	43148	0.912309592425	0.828336961983	0.95992356816	1000	1000	1825
mitochondria	ABMU_HOR	TIL	6	8	19.7380952381	22.3035714286	43148	0.884974646384	0.769430051813	0.938899175223	1000	1000	1826
mitochondria	ABMU_HOR	TULP	6	17	18.4950980392	20.0294117647	43163	0.923396965247	0.83607118412	0.962962962963	1000	1000	1827
mitochondria	BAI	COM	10	9	10.0666666667	10.6222222222	43181	0.94769874477	0.852398523985	0.992366412214	1000	1000	1828
mitochondria	BAI	CROB	10	10	8.4	9.16666666667	43181	0.916363636364	0.816	0.980392156863	1000	1000	1829
mitochondria	BAI	CROS	10	10	6.55555555556	8.4	43181	0.780423280423	0.574603174603	0.917874396135	1000	1000	1830
mitochondria	BAI	CY_ALA	10	3	8.06666666667	8.4	43166	0.960317460317	0.861111111111	1	1000	1000	1831
mitochondria	BAI	CY_BAL	10	2	28.0666666667	28.4	42634	0.988262910798	0.96568627451	1	1000	1000	1832
mitochondria	BAI	CY_BGL	10	2	27.0666666667	28.9	43162	0.936562860438	0.866941015089	0.987373737374	1000	1000	1833
mitochondria	BAI	CY_BOU	10	5	5.06666666667	5.4	43172	0.938271604938	0.761904761905	1	1000	1000	1834
mitochondria	BAI	CY_CAS	10	5	6.66666666667	14.4	43172	0.462962962963	0.25	0.623655913978	1000	1000	1835
mitochondria	BAI	CY_HICN	10	5	40.8666666667	42.3	43172	0.966115051221	0.927335640138	0.997150997151	1000	1000	1836
mitochondria	BAI	CY_HICS	10	4	5.06666666667	5.4	43172	0.938271604938	0.735632183908	1	1000	1000	1837
mitochondria	BAI	CY_HUN	10	4	34.0666666667	34.4	43167	0.990310077519	0.970760233918	1	1000	1000	1838
mitochondria	BAI	CY_SIE	10	4	24.0666666667	34.65	43177	0.694564694565	0.649350649351	0.742823667252	1000	1000	1839
mitochondria	BAI	CY_WOO	10	5	5.66666666667	6.2	43166	0.913978494624	0.759259259259	1	1000	1000	1840
mitochondria	BAI	DAN	10	5	11.0666666667	11.4	42994	0.970760233918	0.898550724638	1	1000	1000	1841
mitochondria	BAI	DOV	10	7	6.06666666667	6.4	43181	0.947916666667	0.826666666667	1	1000	1000	1842
mitochondria	BAI	DUD	10	8	5.06666666667	5.775	43181	0.877344877345	0.63309352518	0.979591836735	1000	1000	1843
mitochondria	BAI	DUSE	10	13	3.52051282051	10.591025641	43181	0.332405277811	0.116638078902	0.483772198408	1000	1000	1844
mitochondria	BAI	KIRN	10	9	6.06666666667	6.4	43181	0.947916666667	0.79012345679	1	1000	1000	1845
mitochondria	BAI	KIRT	10	10	6.06666666667	6.4	43181	0.947916666667	0.79012345679	1	1000	1000	1846
mitochondria	BAI	MALV	10	10	7.06666666667	7.4	43181	0.954954954955	0.833333333333	1	1000	1000	1847
mitochondria	BAI	OCO	10	10	33.4333333333	34.8444444444	43171	0.95950255102	0.921052631579	0.984494086728	1000	1000	1848
mitochondria	BAI	QUI1	10	8	5.17380952381	5.775	43174	0.895897753041	0.708333333333	1	1000	1000	1849
mitochondria	BAI	QUI2	10	10	10.0666666667	10.4	43033	0.967948717949	0.885714285714	1	1000	1000	1850
mitochondria	BAI	QUIN	10	10	10.0666666667	10.4	43037	0.967948717949	0.888888888889	1	1000	1000	1851
mitochondria	BAI	RIC	10	10	6.06666666667	6.6	43181	0.919191919192	0.711111111111	1	1000	1000	1852
mitochondria	BAI	RSV	10	9	8.48333333333	9.17777777778	43167	0.924334140436	0.752212389381	0.990990990991	1000	1000	1853
mitochondria	BAI	SILG	10	10	6.83333333333	8.24444444444	43174	0.82884097035	0.6	0.958333333333	1000	1000	1854
mitochondria	BAI	SILR	10	6	10.0666666667	10.4	43180	0.967948717949	0.87323943662	1	1000	1000	1855
mitochondria	BAI	STI	10	16	8.78571428571	9.85416666667	43166	0.891573542736	0.702961160976	0.949386043726	1000	1000	1856
mitochondria	BAI	TIL	10	8	8.47142857143	10.2035714286	43166	0.830241512076	0.591776798825	0.917050691244	1000	1000	1857
mitochondria	BAI	TULP	10	17	4.9931372549	5.69411764706	43181	0.876893939394	0.647737765466	0.980392156863	1000	1000	1858
mitochondria	COM	CROB	9	10	10.3333333333	10.9888888889	43182	0.940343781598	0.855263157895	0.985401459854	1000	1000	1859
mitochondria	COM	CROS	9	10	8.48888888889	10.2222222222	43182	0.830434782609	0.635778635779	0.948571428571	1000	1000	1860
mitochondria	COM	CY_ALA	9	3	14	14.2222222222	43166	0.984375	0.947368421053	1	1000	1000	1861
mitochondria	COM	CY_BAL	9	2	30	30.2222222222	42634	0.992647058824	0.979591836735	1	1000	1000	1862
mitochondria	COM	CY_BGL	9	2	31	32.7222222222	43162	0.947368421053	0.885826771654	0.993865030675	1000	1000	1863
mitochondria	COM	CY_BOU	9	5	11	11.2222222222	43172	0.980198019802	0.931034482759	1	1000	1000	1864
mitochondria	COM	CY_CAS	9	5	12.2	19.8222222222	43172	0.615470852018	0.420084865629	0.762600438276	1000	1000	1865
mitochondria	COM	CY_HICN	9	5	41.8	43.1222222222	43172	0.969337799536	0.931635759756	0.997590361446	1000	1000	1866
mitochondria	COM	CY_HICS	9	4	11	11.2222222222	43172	0.980198019802	0.931034482759	1	1000	1000	1867
mitochondria	COM	CY_HUN	9	4	38	38.2222222222	43167	0.994186046512	0.982532751092	1	1000	1000	1868
mitochondria	COM	CY_SIE	9	4	26	36.4722222222	43177	0.712871287129	0.648305084746	0.774396642183	1000	1000	1869
mitochondria	COM	CY_WOO	9	5	11.6	12.0222222222	43166	0.964879852126	0.893129770992	1	1000	1000	1870
mitochondria	COM	DAN	9	5	8.77777777778	9	42995	0.975308641975	0.91935483871	1	1000	1000	1871
mitochondria	COM	DOV	9	7	11.7777777778	12	43181	0.981481481481	0.947368421053	1	1000	1000	1872
mitochondria	COM	DUD	9	8	7	7.59722222222	43182	0.921389396709	0.672897196262	0.989010989011	1000	1000	1873
mitochondria	COM	DUSE	9	13	6.85042735043	13.8098290598	43182	0.496054463871	0.251777820488	0.672966121226	1000	1000	1874
mitochondria	COM	KIRN	9	9	8	8.22222222222	43182	0.972972972973	0.882352941176	1	1000	1000	1875
mitochondria	COM	KIRT	9	10	8	8.22222222222	43182	0.972972972973	0.857142857143	1	1000	1000	1876
mitochondria	COM	MALV	9	10	9	9.22222222222	43182	0.975903614458	0.9	1	1000	1000	1877
mitochondria	COM	OCO	9	10	37.3666666667	38.6666666667	43171	0.966379310345	0.936542669584	0.987012987013	1000	1000	1878
mitochondria	COM	QUI1	9	8	11.1071428571	11.5972222222	43174	0.957741659538	0.880387409201	1	1000	1000	1879
mitochondria	COM	QUI2	9	10	16	16.2222222222	43033	0.986301369863	0.952941176471	1	1000	1000	1880
mitochondria	COM	QUIN	9	10	16	16.2222222222	43037	0.986301369863	0.957446808511	1	1000	1000	1881
mitochondria	COM	RIC	9	10	8	8.42222222222	43182	0.949868073879	0.814479638009	0.990825688073	1000	1000	1882
mitochondria	COM	RSV	9	9	14.4166666667	15	43167	0.961111111111	0.910194174757	0.993506493506	1000	1000	1883
mitochondria	COM	SILG	9	10	12.5444444444	13.8444444444	43174	0.906099518459	0.82594021215	0.975290697674	1000	1000	1884
mitochondria	COM	SILR	9	6	8.77777777778	9	43181	0.975308641975	0.914285714286	1	1000	1000	1885
mitochondria	COM	STI	9	16	14.719047619	15.6763888889	43166	0.93893100786	0.878040938806	0.982457420037	1000	1000	1886
mitochondria	COM	TIL	9	8	14.4047619048	16.0257936508	43166	0.898848582394	0.796754910333	0.956471102053	1000	1000	1887
mitochondria	COM	TULP	9	17	6.92647058824	7.51633986928	43182	0.92152173913	0.775267993874	0.987582781457	1000	1000	1888
mitochondria	CROB	CROS	10	10	1.28888888889	3.23333333333	43182	0.398625429553	0.13023255814	0.710280373832	1000	1000	1889
mitochondria	CROB	CY_ALA	10	3	10.3333333333	10.7666666667	43166	0.959752321981	0.909090909091	1	1000	1000	1890
mitochondria	CROB	CY_BAL	10	2	30.3333333333	30.7666666667	42634	0.985915492958	0.969626168224	1	1000	1000	1891
mitochondria	CROB	CY_BGL	10	2	29.3333333333	31.2666666667	43162	0.938166311301	0.874282067645	0.992647058824	1000	1000	1892
mitochondria	CROB	CY_BOU	10	5	7.33333333333	7.76666666667	43172	0.944206008584	0.882352941176	1	1000	1000	1893
mitochondria	CROB	CY_CAS	10	5	8.93333333333	16.7666666667	43172	0.532803180915	0.327272727273	0.673819742489	1000	1000	1894
mitochondria	CROB	CY_HICN	10	5	43.1333333333	44.6666666667	43172	0.965671641791	0.933368448775	0.994550408719	1000	1000	1895
mitochondria	CROB	CY_HICS	10	4	7.33333333333	7.76666666667	43172	0.944206008584	0.87982832618	1	1000	1000	1896
mitochondria	CROB	CY_HUN	10	4	30.7777777778	31.2111111111	43167	0.986116055536	0.97192224622	1	1000	1000	1897
mitochondria	CROB	CY_SIE	10	4	26.3333333333	37.0166666667	43177	0.711391265196	0.661971830986	0.757071547421	1000	1000	1898
mitochondria	CROB	CY_WOO	10	5	7.93333333333	8.56666666667	43166	0.926070038911	0.852589641434	0.985915492958	1000	1000	1899
mitochondria	CROB	DAN	10	5	9.33333333333	9.76666666667	42995	0.955631399317	0.891410048622	1	1000	1000	1900
mitochondria	CROB	DOV	10	7	8.33333333333	8.76666666667	43181	0.950570342205	0.880829015544	1	1000	1000	1901
mitochondria	CROB	DUD	10	8	2.63888888889	3.44722222222	43182	0.765511684126	-3.46944695195e-17	0.870588235294	1000	1000	1902
mitochondria	CROB	DUSE	10	13	4.02136752137	11.1918803419	43182	0.359311161175	0.155440414508	0.500873760122	1000	1000	1903
mitochondria	CROB	KIRN	10	9	2.33333333333	2.76666666667	43182	0.843373493976	-3.46944695195e-17	0.875	1000	1000	1904
mitochondria	CROB	KIRT	10	10	2.33333333333	2.76666666667	43182	0.843373493976	-3.46944695195e-17	0.875	1000	1000	1905
mitochondria	CROB	MALV	10	10	3.13333333333	3.56666666667	43182	0.878504672897	0.875	0.888888888889	1000	1000	1906
mitochondria	CROB	OCO	10	10	32.1444444444	33.6555555556	43171	0.955100693298	0.92211362248	0.982482482482	1000	1000	1907
mitochondria	CROB	QUI1	10	8	7.44047619048	8.14166666667	43174	0.913876297704	0.845481049563	0.983870967742	1000	1000	1908
mitochondria	CROB	QUI2	10	10	12.3333333333	12.7666666667	43033	0.966057441253	0.921658986175	1	1000	1000	1909
mitochondria	CROB	QUIN	10	10	12.3333333333	12.7666666667	43037	0.966057441253	0.923482849604	1	1000	1000	1910
mitochondria	CROB	RIC	10	10	2.33333333333	2.96666666667	43182	0.786516853933	-3.46944695195e-17	0.875	1000	1000	1911
mitochondria	CROB	RSV	10	9	11.4166666667	12.2111111111	43167	0.934940855323	0.845111896349	0.983870967742	1000	1000	1912
mitochondria	CROB	SILG	10	10	9.1	10.6111111111	43174	0.857591623037	0.701465201465	0.961467889908	1000	1000	1913
mitochondria	CROB	SILR	10	6	8.33333333333	8.76666666667	43181	0.950570342205	0.880829015544	1	1000	1000	1914
mitochondria	CROB	STI	10	16	11.0523809524	12.2208333333	43166	0.904388485705	0.83698156682	0.954124549374	1000	1000	1915
mitochondria	CROB	TIL	10	8	10.7380952381	12.5702380952	43166	0.854247561322	0.753766433164	0.917721518987	1000	1000	1916
mitochondria	CROB	TULP	10	17	3.49509803922	4.29607843137	43182	0.813555454131	0.221774193548	0.916905444126	1000	1000	1917
mitochondria	CROS	CY_ALA	10	3	8.48888888889	10	43166	0.848888888889	0.666666666667	0.955974842767	1000	1000	1918
mitochondria	CROS	CY_BAL	10	2	28.4888888889	30	42634	0.94962962963	0.903043170559	0.987910189983	1000	1000	1919
mitochondria	CROS	CY_BGL	10	2	27.4888888889	30.5	43162	0.901275045537	0.811033771591	0.966571155683	1000	1000	1920
mitochondria	CROS	CY_BOU	10	5	5.48888888889	7	43172	0.784126984127	0.566037735849	0.933333333333	1000	1000	1921
mitochondria	CROS	CY_CAS	10	5	7.08888888889	16	43172	0.443055555556	0.228758169935	0.594479830149	1000	1000	1922
mitochondria	CROS	CY_HICN	10	5	41.2888888889	43.9	43172	0.940521386991	0.901474926254	0.975427350427	1000	1000	1923
mitochondria	CROS	CY_HICS	10	4	5.48888888889	7	43172	0.784126984127	0.567164179104	0.948148148148	1000	1000	1924
mitochondria	CROS	CY_HUN	10	4	30.6888888889	32.2	43167	0.953071083506	0.91622853137	0.986512524085	1000	1000	1925
mitochondria	CROS	CY_SIE	10	4	24.4888888889	36.25	43177	0.675555555556	0.630672926448	0.720436172213	1000	1000	1926
mitochondria	CROS	CY_WOO	10	5	6.08888888889	7.8	43166	0.780626780627	0.594871794872	0.929292929293	1000	1000	1927
mitochondria	CROS	DAN	10	5	7.48888888889	9	42995	0.832098765432	0.645502645503	0.960069444444	1000	1000	1928
mitochondria	CROS	DOV	10	7	6.48888888889	8	43181	0.811111111111	0.609819121447	0.929292929293	1000	1000	1929
mitochondria	CROS	DUD	10	8	1.01388888889	2.9	43182	0.349616858238	0.222222222222	0.445736434109	1000	1000	1930
mitochondria	CROS	DUSE	10	13	2.23504273504	10.4833333333	43182	0.213199624964	0.126698865551	0.276178761788	1000	1000	1931
mitochondria	CROS	KIRN	10	9	1.08888888889	2.6	43182	0.418803418803	0.222222222222	0.522875816993	1000	1000	1932
mitochondria	CROS	KIRT	10	10	1.08888888889	2.6	43182	0.418803418803	0.222222222222	0.525252525253	1000	1000	1933
mitochondria	CROS	MALV	10	10	2.08888888889	3.6	43182	0.58024691358	0.222222222222	0.827586206897	1000	1000	1934
mitochondria	CROS	OCO	10	10	32.0555555556	34.6444444444	43171	0.925272610648	0.878099173554	0.965174129353	1000	1000	1935
mitochondria	CROS	QUI1	10	8	5.59603174603	7.375	43174	0.758783965564	0.5625	0.906666666667	1000	1000	1936
mitochondria	CROS	QUI2	10	10	10.4888888889	12	43033	0.874074074074	0.749585406302	0.967320261438	1000	1000	1937
mitochondria	CROS	QUIN	10	10	10.4888888889	12	43037	0.874074074074	0.736507936508	0.970760233918	1000	1000	1938
mitochondria	CROS	RIC	10	10	1.08888888889	2.8	43182	0.388888888889	0.166666666667	0.476851851852	1000	1000	1939
mitochondria	CROS	RSV	10	9	9.57222222222	11.4444444444	43167	0.83640776699	0.657817109145	0.941176470588	1000	1000	1940
mitochondria	CROS	SILG	10	10	7.25555555556	9.84444444444	43174	0.737020316027	0.53488372093	0.882828282828	1000	1000	1941
mitochondria	CROS	SILR	10	6	6.48888888889	8	43181	0.811111111111	0.585365853659	0.936936936937	1000	1000	1942
mitochondria	CROS	STI	10	16	9.20793650794	11.4541666667	43166	0.803894056713	0.644619624431	0.912206892285	1000	1000	1943
mitochondria	CROS	TIL	10	8	8.89365079365	11.8035714286	43166	0.753471171625	0.578167641326	0.876285240464	1000	1000	1944
