organelle	population_1	population_2	n_population_1	n_population_2	numerator	denominator	callable_sites_with_at_least_two_calls_per_population	hudson_fst	bootstrap_ci_2.5	bootstrap_ci_97.5	bootstrap_block_bp	bootstrap_replicates	bootstrap_seed
chloroplast	ABAB_MAD	ABBE_BERN	7	4	519.828571429	541.357142857	101753	0.96023222061	0.950536668613	0.969109164708	1000	1000	1729
chloroplast	ABAB_MAD	ABMU_HOR	7	6	40.8857142857	59.9976190476	101945	0.681455613318	0.612345245412	0.737245508982	1000	1000	1730
chloroplast	ABAB_MAD	BAI	7	10	454.643650794	477.897619048	101944	0.951341108792	0.941902987649	0.960166764541	1000	1000	1731
chloroplast	ABAB_MAD	COM	7	9	464.935714286	477.725396825	101948	0.97322796187	0.966309965966	0.979477397424	1000	1000	1732
chloroplast	ABAB_MAD	CROB	7	10	462.076190476	474.796428571	101928	0.973209069551	0.965404301003	0.979842747653	1000	1000	1733
chloroplast	ABAB_MAD	CROS	7	10	456.342857143	478.171428571	101949	0.954349904398	0.944685750531	0.963635208135	1000	1000	1734
chloroplast	ABAB_MAD	CY_ALA	7	3	418.019047619	429.614285714	101810	0.97301011982	0.965715118299	0.980162116041	1000	1000	1735
chloroplast	ABAB_MAD	CY_BAL	7	3	530.304761905	542.761904762	101670	0.977048605018	0.968869667072	0.984032964203	1000	1000	1736
chloroplast	ABAB_MAD	CY_BGL	7	2	513.304761905	546.461904762	101808	0.939323962808	0.923371937527	0.953513723963	1000	1000	1737
chloroplast	ABAB_MAD	CY_BOU	7	5	427.066666667	438.661904762	101942	0.973566799466	0.966544935566	0.980500266099	1000	1000	1738
chloroplast	ABAB_MAD	CY_CAS	7	5	337.338095238	455.695238095	101842	0.740271275706	0.718648901754	0.759156711174	1000	1000	1739
chloroplast	ABAB_MAD	CY_HICN	7	5	610.952380952	623.097619048	101658	0.980508289995	0.975752074689	0.985092418012	1000	1000	1740
chloroplast	ABAB_MAD	CY_HICS	7	5	423.519047619	435.447619048	101943	0.972606185206	0.964524085897	0.979858109761	1000	1000	1741
chloroplast	ABAB_MAD	CY_HUN	7	5	617.738095238	629.783333333	101733	0.980873996726	0.975778497857	0.985649525711	1000	1000	1742
chloroplast	ABAB_MAD	CY_SIE	7	4	413.185714286	576.497619048	101916	0.716717121865	0.7016266084	0.731942215088	1000	1000	1743
chloroplast	ABAB_MAD	CY_WOO	7	5	427.552380952	439.880952381	101792	0.971972936401	0.964089793137	0.97933901739	1000	1000	1744
chloroplast	ABAB_MAD	DAN	7	5	469.819047619	483.214285714	101915	0.972278886425	0.965339901106	0.978996617585	1000	1000	1745
chloroplast	ABAB_MAD	DOV	7	7	457.547619048	469.871428571	101937	0.973771953827	0.965687844077	0.980033335249	1000	1000	1746
chloroplast	ABAB_MAD	DUD	7	8	463.911904762	482.346428571	101949	0.96178156877	0.953650445183	0.970509317382	1000	1000	1747
chloroplast	ABAB_MAD	DUSE	7	13	365.923509824	485.565639916	101949	0.753602561102	0.731269026565	0.77489772562	1000	1000	1748
chloroplast	ABAB_MAD	KIRN	7	9	461.626190476	474.915873016	101950	0.972016764874	0.963929263566	0.978750192871	1000	1000	1749
chloroplast	ABAB_MAD	KIRT	7	10	462.876190476	474.471428571	101884	0.975561778019	0.96849320993	0.981588223098	1000	1000	1750
chloroplast	ABAB_MAD	MALV	7	10	465.60952381	478.271428571	101948	0.973525692723	0.966516597901	0.979637616877	1000	1000	1751
chloroplast	ABAB_MAD	OCO	7	10	624.095238095	645.228571429	101800	0.96724674903	0.959618354534	0.974608889284	1000	1000	1752
chloroplast	ABAB_MAD	QUI1	7	9	424.352380952	435.947619048	101922	0.973402221761	0.965305091077	0.979674796748	1000	1000	1753
chloroplast	ABAB_MAD	QUI2	7	10	466.303174603	478.353968254	101927	0.974807789941	0.967796867873	0.980860941066	1000	1000	1754
chloroplast	ABAB_MAD	QUIN	7	10	467.435714286	479.58452381	101947	0.974668053449	0.967377901814	0.980707549888	1000	1000	1755
chloroplast	ABAB_MAD	RIC	7	10	465.876190476	478.271428571	101949	0.974083256171	0.965931533904	0.980826392291	1000	1000	1756
chloroplast	ABAB_MAD	RSV	7	9	462.058730159	475.653968254	101945	0.971417797385	0.96396360971	0.977821475917	1000	1000	1757
chloroplast	ABAB_MAD	SILG	7	10	454.819047619	472.025396825	101904	0.963547831701	0.954293566745	0.970683016523	1000	1000	1758
chloroplast	ABAB_MAD	SILR	7	6	467.152380952	484.447619048	101946	0.964299054397	0.955711803451	0.971525843392	1000	1000	1759
chloroplast	ABAB_MAD	STI	7	16	459.229761905	474.446428571	101947	0.967927534595	0.960581287673	0.975529941126	1000	1000	1760
chloroplast	ABAB_MAD	TIL	7	9	455.262433862	477.000529101	101947	0.954427523846	0.943515847256	0.963068461124	1000	1000	1761
chloroplast	ABAB_MAD	TULP	7	17	465.029551821	482.580672269	101949	0.963630701649	0.953875608785	0.97190250856	1000	1000	1762
chloroplast	ABBE_BERN	ABMU_HOR	4	6	532.85	550.7	101900	0.967586707826	0.958757504568	0.974414349561	1000	1000	1763
chloroplast	ABBE_BERN	BAI	4	10	559.924603175	581.916666667	101947	0.962207538035	0.952811277617	0.969969592115	1000	1000	1764
chloroplast	ABBE_BERN	COM	4	9	565.25	576.777777778	101949	0.980013484878	0.973089685895	0.986435568953	1000	1000	1765
chloroplast	ABBE_BERN	CROB	4	10	563.033333333	574.491666667	101904	0.980054831083	0.972906930572	0.986230434271	1000	1000	1766
chloroplast	ABBE_BERN	CROS	4	10	557.3	577.866666667	101949	0.964409321643	0.954347414283	0.973478210071	1000	1000	1767
chloroplast	ABBE_BERN	CY_ALA	4	3	517.333333333	527.666666667	101752	0.98041692988	0.973205084164	0.987293519695	1000	1000	1768
chloroplast	ABBE_BERN	CY_BAL	4	3	50.1666666667	61.6666666667	101680	0.813513513514	0.755102040816	0.860956618465	1000	1000	1769
chloroplast	ABBE_BERN	CY_BGL	4	2	30.6666666667	62.6666666667	101875	0.489361702128	0.386185243328	0.586982248521	1000	1000	1770
chloroplast	ABBE_BERN	CY_BOU	4	5	529.333333333	539.666666667	101945	0.980852378011	0.973388105019	0.986909956367	1000	1000	1771
chloroplast	ABBE_BERN	CY_CAS	4	5	384.833333333	502.166666667	101800	0.766345834716	0.74587201474	0.784526180157	1000	1000	1772
chloroplast	ABBE_BERN	CY_HICN	4	5	451.433333333	462.516666667	101617	0.976036899571	0.96813194493	0.983387449974	1000	1000	1773
chloroplast	ABBE_BERN	CY_HICS	4	5	525.5	536.166666667	101939	0.98010568853	0.973162549558	0.986530978749	1000	1000	1774
chloroplast	ABBE_BERN	CY_HUN	4	5	270.6	281.383333333	101722	0.961677426998	0.948188283102	0.973333333333	1000	1000	1775
chloroplast	ABBE_BERN	CY_SIE	4	4	319.791666667	482.041666667	101933	0.663410839312	0.639151546128	0.685860186653	1000	1000	1776
chloroplast	ABBE_BERN	CY_WOO	4	5	527.8	538.866666667	101758	0.979463070642	0.971958791021	0.985800075066	1000	1000	1777
chloroplast	ABBE_BERN	DAN	4	5	571.633333333	583.766666667	101894	0.979215439959	0.971995332555	0.985182799163	1000	1000	1778
chloroplast	ABBE_BERN	DOV	4	7	567.361904762	578.423809524	101939	0.980875779005	0.973900289823	0.987366025986	1000	1000	1779
chloroplast	ABBE_BERN	DUD	4	8	566.035714286	583.208333333	101949	0.970554914829	0.961926929631	0.978081680372	1000	1000	1780
chloroplast	ABBE_BERN	DUSE	4	13	447.931934732	567.158313908	101948	0.789782894383	0.771402935623	0.806731154908	1000	1000	1781
chloroplast	ABBE_BERN	KIRN	4	9	561.027777778	573.055555556	101949	0.979011148812	0.972130697419	0.985170823727	1000	1000	1782
chloroplast	ABBE_BERN	KIRT	4	10	561.833333333	572.166666667	101862	0.981939994174	0.975128905065	0.98818380744	1000	1000	1783
chloroplast	ABBE_BERN	MALV	4	10	566.566666667	577.966666667	101949	0.980275679105	0.973782771536	0.986113532043	1000	1000	1784
chloroplast	ABBE_BERN	OCO	4	10	275.116666667	294.583333333	101819	0.933917963225	0.918095456544	0.947634289198	1000	1000	1785
chloroplast	ABBE_BERN	QUI1	4	9	522.333333333	532.666666667	101892	0.980600750939	0.973708346072	0.986630563547	1000	1000	1786
chloroplast	ABBE_BERN	QUI2	4	10	571.022222222	581.811111111	101903	0.981456371866	0.975064766839	0.987304640071	1000	1000	1787
chloroplast	ABBE_BERN	QUIN	4	10	572.154761905	583.041666667	101926	0.981327398393	0.974987759968	0.987584429782	1000	1000	1788
chloroplast	ABBE_BERN	RIC	4	10	566.833333333	577.966666667	101933	0.980737066728	0.973742742425	0.98667384574	1000	1000	1789
chloroplast	ABBE_BERN	RSV	4	9	564.444444444	576.777777778	101947	0.978616836833	0.971730662215	0.98516889679	1000	1000	1790
chloroplast	ABBE_BERN	SILG	4	10	564.633333333	580.577777778	101882	0.972536936385	0.964545718495	0.979273023407	1000	1000	1791
chloroplast	ABBE_BERN	SILR	4	6	568.966666667	585	101948	0.972592592593	0.964796003331	0.979369627507	1000	1000	1792
chloroplast	ABBE_BERN	STI	4	16	566.141233766	581.064177489	101948	0.974317907899	0.966261047181	0.981395090912	1000	1000	1793
chloroplast	ABBE_BERN	TIL	4	9	560.046296296	580.716931217	101948	0.964404972872	0.955149408924	0.972332730561	1000	1000	1794
chloroplast	ABBE_BERN	TULP	4	17	566.638795518	583.61372549	101949	0.970914100833	0.961815179517	0.978107234011	1000	1000	1795
chloroplast	ABMU_HOR	BAI	6	10	460.024603175	479.2	103471	0.959984564221	0.951911762804	0.967998561258	1000	1000	1796
chloroplast	ABMU_HOR	COM	6	9	474.916666667	483.627777778	103312	0.981987984331	0.976200056086	0.986990047216	1000	1000	1797
chloroplast	ABMU_HOR	CROB	6	10	473.2	481.841666667	103408	0.982065339583	0.976657225894	0.98684886063	1000	1000	1798
chloroplast	ABMU_HOR	CROS	6	10	467.466666667	485.216666667	103497	0.963418404149	0.95537001643	0.971327877032	1000	1000	1799
chloroplast	ABMU_HOR	CY_ALA	6	3	427.666666667	435.183333333	101947	0.982727586075	0.977400273017	0.98766142667	1000	1000	1800
chloroplast	ABMU_HOR	CY_BAL	6	3	542.933333333	551.95	101759	0.983663979225	0.976926182417	0.989185905225	1000	1000	1801
chloroplast	ABMU_HOR	CY_BGL	6	2	525.433333333	554.95	102546	0.946812025107	0.934056485217	0.958928067701	1000	1000	1802
chloroplast	ABMU_HOR	CY_BOU	6	5	433.266666667	440.783333333	103364	0.982947026128	0.977865873802	0.987588779683	1000	1000	1803
chloroplast	ABMU_HOR	CY_CAS	6	5	348.82	463.336666667	101964	0.752843504723	0.733244902089	0.770401106501	1000	1000	1804
chloroplast	ABMU_HOR	CY_HICN	6	5	622.2	630.466666667	101719	0.986888019456	0.982526846082	0.990243902439	1000	1000	1805
chloroplast	ABMU_HOR	CY_HICS	6	5	429.433333333	437.283333333	102727	0.982048252468	0.976425974432	0.988066643791	1000	1000	1806
chloroplast	ABMU_HOR	CY_HUN	6	5	632.033333333	640	101865	0.987552083333	0.983860121049	0.991171109592	1000	1000	1807
chloroplast	ABMU_HOR	CY_SIE	6	4	424.1	583.533333333	103409	0.726779389923	0.710661678747	0.743084351037	1000	1000	1808
chloroplast	ABMU_HOR	CY_WOO	6	5	433.466666667	441.716666667	101927	0.981322869109	0.97537595638	0.986705412278	1000	1000	1809
chloroplast	ABMU_HOR	DAN	6	5	479.8	489.116666667	103386	0.980952056428	0.975871878622	0.985533822331	1000	1000	1810
chloroplast	ABMU_HOR	DOV	6	7	459.528571429	467.773809524	103485	0.982373450742	0.976296497728	0.987454952676	1000	1000	1811
chloroplast	ABMU_HOR	DUD	6	8	475.035714286	489.391666667	103488	0.970665719589	0.96406136777	0.977247364749	1000	1000	1812
chloroplast	ABMU_HOR	DUSE	6	13	374.544755245	490.954467754	103496	0.762891021153	0.739185995092	0.784069226722	1000	1000	1813
chloroplast	ABMU_HOR	KIRN	6	9	474.046296296	483.257407407	103458	0.980939534563	0.975428582833	0.985438493663	1000	1000	1814
chloroplast	ABMU_HOR	KIRT	6	10	475.666666667	483.183333333	103353	0.984443447967	0.979615062762	0.988985756826	1000	1000	1815
chloroplast	ABMU_HOR	MALV	6	10	476.733333333	485.316666667	103496	0.982313953089	0.977125042257	0.987049878854	1000	1000	1816
chloroplast	ABMU_HOR	OCO	6	10	637.347619048	654.402380952	101986	0.973938417094	0.967541619372	0.979708003229	1000	1000	1817
chloroplast	ABMU_HOR	QUI1	6	9	434.266666667	441.783333333	102300	0.982985626438	0.977769171185	0.987988433306	1000	1000	1818
chloroplast	ABMU_HOR	QUI2	6	10	477.188888889	485.161111111	102791	0.983567886956	0.978412610364	0.988272124101	1000	1000	1819
chloroplast	ABMU_HOR	QUIN	6	10	478.321428571	486.391666667	103431	0.983407943334	0.978115400186	0.988411570439	1000	1000	1820
chloroplast	ABMU_HOR	RIC	6	10	477	485.316666667	103438	0.982863422508	0.976530420041	0.988147482636	1000	1000	1821
chloroplast	ABMU_HOR	RSV	6	9	474.277777778	483.794444444	103492	0.980329111308	0.974617319799	0.985152905366	1000	1000	1822
chloroplast	ABMU_HOR	SILG	6	10	456.8	469.927777778	103017	0.972064265194	0.96490837773	0.978199918481	1000	1000	1823
chloroplast	ABMU_HOR	SILR	6	6	477.133333333	490.35	103428	0.97304646341	0.966608084359	0.979210041942	1000	1000	1824
chloroplast	ABMU_HOR	STI	6	16	466.820021645	478.626298701	103495	0.975332995516	0.967050738135	0.981623521377	1000	1000	1825
chloroplast	ABMU_HOR	TIL	6	9	465.888888889	483.548412698	102960	0.963479305596	0.955509236858	0.970917501169	1000	1000	1826
chloroplast	ABMU_HOR	TULP	6	17	474.73487395	488.893137255	103497	0.971040167623	0.962819814383	0.978302104353	1000	1000	1827
chloroplast	BAI	COM	10	9	149.407936508	162.261111111	103360	0.920787091157	0.898323539681	0.940499306519	1000	1000	1828
chloroplast	BAI	CROB	10	10	148.291269841	161.075	104719	0.920634920635	0.901568627451	0.938911093348	1000	1000	1829
chloroplast	BAI	CROS	10	10	142.557936508	164.45	106254	0.866877084268	0.838342440801	0.891911042401	1000	1000	1830
chloroplast	BAI	CY_ALA	10	3	151.091269841	162.75	102002	0.928364177212	0.907212620155	0.947225788047	1000	1000	1831
chloroplast	BAI	CY_BAL	10	3	569.424603175	582.35	101805	0.977804762041	0.970361914426	0.983894582723	1000	1000	1832
chloroplast	BAI	CY_BGL	10	2	551.291269841	584.45	102575	0.943265069452	0.929795053884	0.955259843382	1000	1000	1833
chloroplast	BAI	CY_BOU	10	5	157.091269841	168.75	103579	0.930911228689	0.91206290089	0.949998564827	1000	1000	1834
chloroplast	BAI	CY_CAS	10	5	132.391269841	251.05	102018	0.527350208489	0.485239934301	0.56469822419	1000	1000	1835
chloroplast	BAI	CY_HICN	10	5	641.291269841	653.7	101766	0.981017699008	0.975506346434	0.986161623093	1000	1000	1836
chloroplast	BAI	CY_HICS	10	5	154.257936508	166.25	102781	0.927867287266	0.907206218976	0.944760086663	1000	1000	1837
chloroplast	BAI	CY_HUN	10	5	652.791269841	664.9	101911	0.98178864467	0.976471674515	0.986844894881	1000	1000	1838
chloroplast	BAI	CY_SIE	10	4	369.624603175	533.2	104995	0.693219435811	0.680460054926	0.70576026844	1000	1000	1839
chloroplast	BAI	CY_WOO	10	5	158.091269841	170.483333333	101980	0.927312170347	0.908203878566	0.946102217298	1000	1000	1840
chloroplast	BAI	DAN	10	5	153.931269841	167.39	103697	0.919596569934	0.896960003378	0.94018679733	1000	1000	1841
chloroplast	BAI	DOV	10	7	118.534126984	130.921428571	106260	0.905383696753	0.87434512612	0.930322611873	1000	1000	1842
chloroplast	BAI	DUD	10	8	151.876984127	170.375	103925	0.891427639777	0.866603562174	0.913344904787	1000	1000	1843
chloroplast	BAI	DUSE	10	13	75.4026917527	196.031390831	106269	0.384646007116	0.344410914928	0.425162328146	1000	1000	1844
chloroplast	BAI	KIRN	10	9	149.085714286	162.438888889	105573	0.91779570339	0.896329687807	0.936810139952	1000	1000	1845
chloroplast	BAI	KIRT	10	10	150.691269841	162.35	105294	0.928187679959	0.908008149193	0.947948840769	1000	1000	1846
chloroplast	BAI	MALV	10	10	151.824603175	164.55	106270	0.922665470523	0.903046756212	0.940979208585	1000	1000	1847
chloroplast	BAI	OCO	10	10	659.005555556	680.202380952	102030	0.968837472508	0.961417211886	0.975813135867	1000	1000	1848
chloroplast	BAI	QUI1	10	9	158.091269841	169.75	102353	0.93131823176	0.910669610007	0.949815288434	1000	1000	1849
chloroplast	BAI	QUI2	10	10	161.88015873	173.994444444	102846	0.930375445302	0.909038623192	0.949456445009	1000	1000	1850
chloroplast	BAI	QUIN	10	10	163.012698413	175.225	106214	0.930305027323	0.909703258693	0.949103942652	1000	1000	1851
chloroplast	BAI	RIC	10	10	152.091269841	164.55	105833	0.924286051907	0.901447599778	0.943850062662	1000	1000	1852
chloroplast	BAI	RSV	10	9	159.302380952	172.961111111	105125	0.921030050796	0.899712629682	0.940218299838	1000	1000	1853
chloroplast	BAI	SILG	10	10	115.891269841	133.161111111	103076	0.870308672512	0.835568818256	0.901109079949	1000	1000	1854
chloroplast	BAI	SILR	10	6	151.624603175	168.983333333	103608	0.89727548974	0.873954626896	0.917774690746	1000	1000	1855
chloroplast	BAI	STI	10	16	150.618434343	166.866774892	104618	0.902626867698	0.878881880733	0.923411409508	1000	1000	1856
chloroplast	BAI	TIL	10	9	151.585714286	173.581746032	103016	0.873281423601	0.846694357909	0.895581676688	1000	1000	1857
chloroplast	BAI	TULP	10	17	151.002614379	169.302941176	106270	0.891907803431	0.864768403014	0.915422400505	1000	1000	1858
chloroplast	COM	CROB	9	10	86.1166666667	88.4361111111	103299	0.973772654459	0.958668592256	0.984289229604	1000	1000	1859
chloroplast	COM	CROS	9	10	80.3833333333	91.8111111111	103426	0.875529468716	0.834650184784	0.906191758128	1000	1000	1860
chloroplast	COM	CY_ALA	9	3	156.916666667	158.111111111	102003	0.992445537597	0.986915146709	0.997021593448	1000	1000	1861
chloroplast	COM	CY_BAL	9	3	577.916666667	580.611111111	101807	0.995359295761	0.990584325672	0.99861138663	1000	1000	1862
chloroplast	COM	CY_BGL	9	2	557.916666667	581.111111111	102595	0.960086042065	0.946762448337	0.97225086716	1000	1000	1863
chloroplast	COM	CY_BOU	9	5	170.916666667	172.111111111	103315	0.993060038735	0.987977602108	0.997204751922	1000	1000	1864
chloroplast	COM	CY_CAS	9	5	138.616666667	246.811111111	102020	0.561630576689	0.518293311347	0.601011818723	1000	1000	1865
chloroplast	COM	CY_HICN	9	5	644.516666667	646.461111111	101768	0.996992171051	0.995217780224	0.998624484182	1000	1000	1866
chloroplast	COM	CY_HICS	9	5	167.083333333	168.611111111	102783	0.990939044481	0.984022556391	0.995970449966	1000	1000	1867
chloroplast	COM	CY_HUN	9	5	659.016666667	660.661111111	101913	0.997510910788	0.996008478116	0.998921696109	1000	1000	1868
chloroplast	COM	CY_SIE	9	4	374.25	527.361111111	103287	0.709665525415	0.696212872732	0.721885750279	1000	1000	1869
chloroplast	COM	CY_WOO	9	5	171.516666667	173.444444444	101982	0.988885329917	0.981376350042	0.994630448515	1000	1000	1870
chloroplast	COM	DAN	9	5	62.7166666667	65.7111111111	103279	0.954430165708	0.923068936877	0.977163940965	1000	1000	1871
chloroplast	COM	DOV	9	7	158.445238095	160.368253968	103410	0.988008749703	0.980644983158	0.994418331375	1000	1000	1872
chloroplast	COM	DUD	9	8	89.7023809524	97.7361111111	103425	0.917801823017	0.890838249059	0.940485571691	1000	1000	1873
chloroplast	COM	DUSE	9	13	57.8357808858	168.00019425	103424	0.344260202459	0.295147345612	0.386015203092	1000	1000	1874
chloroplast	COM	KIRN	9	9	87.2222222222	90.1111111111	103349	0.96794081381	0.949441687345	0.982565789474	1000	1000	1875
chloroplast	COM	KIRT	9	10	88.9166666667	90.1111111111	103244	0.986744759556	0.975949367089	0.994918699187	1000	1000	1876
chloroplast	COM	MALV	9	10	89.65	91.9111111111	103425	0.97539893617	0.959586031452	0.987597493927	1000	1000	1877
chloroplast	COM	OCO	9	10	665.230952381	675.963492063	102036	0.984122604536	0.979448623992	0.988029416812	1000	1000	1878
chloroplast	COM	QUI1	9	9	163.916666667	165.111111111	102354	0.992765814266	0.988031914894	0.997099347353	1000	1000	1879
chloroplast	COM	QUI2	9	10	166.105555556	167.755555556	102848	0.990164260167	0.983840304183	0.995505992011	1000	1000	1880
chloroplast	COM	QUIN	9	10	167.238095238	168.986111111	103319	0.9896558607	0.982338958878	0.995466321244	1000	1000	1881
chloroplast	COM	RIC	9	10	89.9166666667	91.9111111111	103329	0.978300290135	0.95429432446	0.993158494869	1000	1000	1882
chloroplast	COM	RSV	9	9	163.527777778	166.722222222	103399	0.980839720093	0.971621142249	0.988719309887	1000	1000	1883
chloroplast	COM	SILG	9	10	155.716666667	162.522222222	103075	0.958125384563	0.942711890128	0.971883704735	1000	1000	1884
chloroplast	COM	SILR	9	6	60.05	66.9444444444	103393	0.897012448133	0.867519858782	0.924299065421	1000	1000	1885
chloroplast	COM	STI	9	16	161.2245671	167.008621934	103413	0.965366729172	0.949672848082	0.977577566905	1000	1000	1886
chloroplast	COM	TIL	9	9	155.5	167.031746032	103014	0.930960752637	0.912923433875	0.948259458249	1000	1000	1887
chloroplast	COM	TULP	9	17	90.4280112045	98.2640522876	103425	0.920255262218	0.886134521016	0.945617991224	1000	1000	1888
chloroplast	CROB	CROS	10	10	3.42666666667	14.785	104730	0.23176642994	0.169953199769	0.33369644154	1000	1000	1889
chloroplast	CROB	CY_ALA	10	3	155.2	156.325	102004	0.992803454342	0.988157894737	0.996729888816	1000	1000	1890
chloroplast	CROB	CY_BAL	10	3	574.2	576.825	101807	0.995449226368	0.991153238547	0.99853539463	1000	1000	1891
chloroplast	CROB	CY_BGL	10	2	554.2	577.325	102511	0.959944571948	0.947654410433	0.971945535959	1000	1000	1892
chloroplast	CROB	CY_BOU	10	5	169.2	170.325	103518	0.993394980185	0.989122552574	0.997039668443	1000	1000	1893
chloroplast	CROB	CY_CAS	10	5	136.9	245.025	101997	0.558718498112	0.519872476089	0.594669299112	1000	1000	1894
chloroplast	CROB	CY_HICN	10	5	642.8	644.675	101762	0.997091557762	0.995240814773	0.998465812497	1000	1000	1895
chloroplast	CROB	CY_HICS	10	5	165.366666667	166.825	102745	0.991258304611	0.983943851553	0.996734160679	1000	1000	1896
chloroplast	CROB	CY_HUN	10	5	655.1125	656.6875	101913	0.997601598934	0.995862436247	0.998955379794	1000	1000	1897
chloroplast	CROB	CY_SIE	10	4	372.533333333	525.575	104644	0.708810984794	0.697112860892	0.720188695728	1000	1000	1898
chloroplast	CROB	CY_WOO	10	5	169.716666667	171.575	101982	0.989168973724	0.980810633717	0.995662650602	1000	1000	1899
chloroplast	CROB	DAN	10	5	90.85	93.775	103703	0.968808317782	0.949938949939	0.984634813723	1000	1000	1900
chloroplast	CROB	DOV	10	7	156.728571429	158.582142857	104711	0.988311600568	0.981230945122	0.994189117802	1000	1000	1901
chloroplast	CROB	DUD	10	8	26.8107142857	34.775	103744	0.770976686865	0.720773759462	0.807940729483	1000	1000	1902
chloroplast	CROB	DUSE	10	13	40.6268065268	150.721775447	104729	0.269548354286	0.234976525822	0.30141153579	1000	1000	1903
chloroplast	CROB	KIRN	10	9	6.90555555556	9.725	104730	0.710082833476	0.539481268012	0.804626187526	1000	1000	1904
chloroplast	CROB	KIRT	10	10	8.35	9.475	104674	0.881266490765	0.816720257235	0.923636363636	1000	1000	1905
chloroplast	CROB	MALV	10	10	8.93333333333	11.125	104730	0.802996254682	0.715953307393	0.855643044619	1000	1000	1906
chloroplast	CROB	OCO	10	10	661.514285714	672.177380952	101987	0.984136486082	0.979469903494	0.988545144487	1000	1000	1907
chloroplast	CROB	QUI1	10	9	162.2	163.325	102310	0.993111893464	0.988711332649	0.996989765202	1000	1000	1908
chloroplast	CROB	QUI2	10	10	162.338888889	163.919444444	102849	0.990357729915	0.983244537101	0.995815899582	1000	1000	1909
chloroplast	CROB	QUIN	10	10	163.427678571	165.10625	104720	0.98983338651	0.98207989025	0.996073298429	1000	1000	1910
chloroplast	CROB	RIC	10	10	9.6	11.525	104730	0.832971800434	0.661157024793	0.93023255814	1000	1000	1911
chloroplast	CROB	RSV	10	9	159.811111111	162.936111111	104716	0.980820703411	0.971233471035	0.988563954658	1000	1000	1912
chloroplast	CROB	SILG	10	10	153.825	160.561111111	103079	0.958046434379	0.941763341067	0.970788263489	1000	1000	1913
chloroplast	CROB	SILR	10	6	88.3333333333	95.1583333333	103546	0.92827743235	0.903634180945	0.950154245819	1000	1000	1914
chloroplast	CROB	STI	10	16	157.507900433	163.222510823	104529	0.964988834194	0.949864727466	0.978068689694	1000	1000	1915
chloroplast	CROB	TIL	10	9	151.783333333	163.245634921	102954	0.929784942839	0.911049995797	0.947137660348	1000	1000	1916
chloroplast	CROB	TULP	10	17	30.7113445378	38.4779411765	104730	0.798154568535	0.701003386936	0.87239346839	1000	1000	1917
chloroplast	CROS	CY_ALA	10	3	149.466666667	159.7	102004	0.935921519516	0.915155585404	0.953678474114	1000	1000	1918
chloroplast	CROS	CY_BAL	10	3	568.4	579.9	101807	0.980168994654	0.971895539563	0.98675721562	1000	1000	1919
chloroplast	CROS	CY_BGL	10	2	548.4	580.4	102595	0.944865609924	0.929345023208	0.957856692861	1000	1000	1920
chloroplast	CROS	CY_BOU	10	5	163.466666667	173.7	103581	0.941086163884	0.922565636424	0.958234830575	1000	1000	1921
chloroplast	CROS	CY_CAS	10	5	131.166666667	248.4	102020	0.528046162104	0.491542288557	0.565051473198	1000	1000	1922
chloroplast	CROS	CY_HICN	10	5	637.066666667	648.05	101770	0.98305171926	0.977965617893	0.987847603255	1000	1000	1923
chloroplast	CROS	CY_HICS	10	5	159.633333333	170.2	102783	0.937916177047	0.917781772186	0.955351948807	1000	1000	1924
chloroplast	CROS	CY_HUN	10	5	649.5	659.95	101913	0.984165467081	0.979021904573	0.98887271551	1000	1000	1925
chloroplast	CROS	CY_SIE	10	4	366.8	528.95	105002	0.693449286322	0.681269025875	0.705831212892	1000	1000	1926
chloroplast	CROS	CY_WOO	10	5	164.066666667	175.033333333	101982	0.937345267568	0.917847964851	0.953564851355	1000	1000	1927
chloroplast	CROS	DAN	10	5	85.2666666667	97.3	103703	0.876327509421	0.835013324064	0.912414402474	1000	1000	1928
chloroplast	CROS	DOV	10	7	150.995238095	161.957142857	106645	0.932316015407	0.910543350064	0.951016466271	1000	1000	1929
chloroplast	CROS	DUD	10	8	14.0523809524	31.125	104173	0.451482118952	0.40231941431	0.500591016548	1000	1000	1930
chloroplast	CROS	DUSE	10	13	33.3396270396	152.542929293	107170	0.218558980047	0.193765951613	0.242796589155	1000	1000	1931
chloroplast	CROS	KIRN	10	9	7.77222222222	19.7	105586	0.394529046813	0.271509167842	0.50626252505	1000	1000	1932
chloroplast	CROS	KIRT	10	10	9.46666666667	19.7	105306	0.480541455161	0.338697318008	0.611932129174	1000	1000	1933
chloroplast	CROS	MALV	10	10	10.2	21.5	106801	0.474418604651	0.332210998878	0.58845970434	1000	1000	1934
chloroplast	CROS	OCO	10	10	655.114285714	674.652380952	102037	0.971039759453	0.963756487545	0.977658599927	1000	1000	1935
chloroplast	CROS	QUI1	10	9	156.466666667	166.7	102356	0.938612277544	0.921029894591	0.955394418809	1000	1000	1936
chloroplast	CROS	QUI2	10	10	156.655555556	167.344444444	102850	0.936126419228	0.918832020997	0.953599789985	1000	1000	1937
chloroplast	CROS	QUIN	10	10	157.788095238	168.575	106356	0.9360112427	0.918612368024	0.953779082103	1000	1000	1938
chloroplast	CROS	RIC	10	10	10.4666666667	21.5	105853	0.486821705426	0.34398782344	0.628389154705	1000	1000	1939
