organelle	statistic	comparison	canonical	scikit_allel	absolute_difference	match
mitochondria	hudson_callable_sites	ABAB_MAD__OCO	43155	43155	0	yes
mitochondria	hudson_fst	ABAB_MAD__OCO	0.950552802135	0.95055280213496	3.98570065840431e-14	yes
mitochondria	hudson_numerator	ABAB_MAD__QUI1	21.3166666667	21.3166666666667	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABAB_MAD__QUI1	22.5654761905	22.5654761904762	2.3810287075321e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__QUI1	43161	43161	0	yes
mitochondria	hudson_fst	ABAB_MAD__QUI1	0.944658401477	0.944658401477183	1.82853732155763e-13	yes
mitochondria	hudson_numerator	ABAB_MAD__QUI2	26.2095238095	26.2095238095238	2.3810287075321e-11	yes
mitochondria	hudson_denominator	ABAB_MAD__QUI2	27.1904761905	27.1904761904762	2.3810287075321e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__QUI2	43016	43016	0	yes
mitochondria	hudson_fst	ABAB_MAD__QUI2	0.963922942207	0.963922942206655	3.45057316053499e-13	yes
mitochondria	hudson_numerator	ABAB_MAD__QUIN	26.2095238095	26.2095238095238	2.3810287075321e-11	yes
mitochondria	hudson_denominator	ABAB_MAD__QUIN	27.1904761905	27.1904761904762	2.3810287075321e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__QUIN	43020	43020	0	yes
mitochondria	hudson_fst	ABAB_MAD__QUIN	0.963922942207	0.963922942206655	3.45057316053499e-13	yes
mitochondria	hudson_numerator	ABAB_MAD__RIC	23.8095238095	23.8095238095238	2.38067343616422e-11	yes
mitochondria	hudson_denominator	ABAB_MAD__RIC	24.9904761905	24.9904761904762	2.3810287075321e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__RIC	43164	43164	0	yes
mitochondria	hudson_fst	ABAB_MAD__RIC	0.952743902439	0.952743902439024	2.43138842392909e-14	yes
mitochondria	hudson_numerator	ABAB_MAD__RSV	25.2928571429	25.2928571428571	4.28599378210492e-11	yes
mitochondria	hudson_denominator	ABAB_MAD__RSV	26.6349206349	26.6349206349206	2.06377137601521e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__RSV	43150	43150	0	yes
mitochondria	hudson_fst	ABAB_MAD__RSV	0.949612634088	0.9496126340882	2.00062189037453e-13	yes
mitochondria	hudson_numerator	ABAB_MAD__SILG	24.9761904762	24.9761904761905	9.52837808654294e-12	yes
mitochondria	hudson_denominator	ABAB_MAD__SILG	27.0349206349	27.0349206349206	2.06306083327945e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__SILG	43157	43157	0	yes
mitochondria	hudson_fst	ABAB_MAD__SILG	0.923849224988	0.923849224988257	2.57238674805649e-13	yes
mitochondria	hudson_numerator	ABAB_MAD__SILR	28.2095238095	28.2095238095238	2.3810287075321e-11	yes
mitochondria	hudson_denominator	ABAB_MAD__SILR	29.1904761905	29.1904761904762	2.3810287075321e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__SILR	43163	43163	0	yes
mitochondria	hudson_fst	ABAB_MAD__SILR	0.966394779772	0.966394779771615	3.84914322637542e-13	yes
mitochondria	hudson_numerator	ABAB_MAD__STI	24.6619047619	24.6619047619048	4.76063632959267e-12	yes
mitochondria	hudson_denominator	ABAB_MAD__STI	26.3779761905	26.3779761904762	2.3810287075321e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__STI	43149	43149	0	yes
mitochondria	hudson_fst	ABAB_MAD__STI	0.93494302155	0.934943021550265	2.65121258280487e-13	yes
mitochondria	hudson_numerator	ABAB_MAD__TIL	24.6142857143	24.6142857142857	1.42854617024568e-11	yes
mitochondria	hudson_denominator	ABAB_MAD__TIL	26.994047619	26.9940476190476	4.76170214369631e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__TIL	43149	43149	0	yes
mitochondria	hudson_fst	ABAB_MAD__TIL	0.91184123484	0.911841234840132	1.32338584535319e-13	yes
mitochondria	hudson_numerator	ABAB_MAD__TULP	23.3712885154	23.3712885154062	6.16040551904007e-12	yes
mitochondria	hudson_denominator	ABAB_MAD__TULP	24.7198879552	24.7198879551821	1.79305459369061e-11	yes
mitochondria	hudson_callable_sites	ABAB_MAD__TULP	43164	43164	0	yes
mitochondria	hudson_fst	ABAB_MAD__TULP	0.945444759207	0.945444759206799	2.01172412062078e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__ABMU_HOR	28.3333333333	28.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__ABMU_HOR	29.75	29.75	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__ABMU_HOR	43147	43147	0	yes
mitochondria	hudson_fst	ABBE_BERN__ABMU_HOR	0.952380952381	0.952380952380952	4.76285677564192e-14	yes
mitochondria	hudson_numerator	ABBE_BERN__BAI	28.0666666667	28.0666666666667	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__BAI	28.65	28.65	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__BAI	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__BAI	0.979639325189	0.979639325189063	6.3504757008559e-14	yes
mitochondria	hudson_numerator	ABBE_BERN__COM	32	32	0	yes
mitochondria	hudson_denominator	ABBE_BERN__COM	32.4722222222	32.4722222222222	2.22186713472183e-11	yes
mitochondria	hudson_callable_sites	ABBE_BERN__COM	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__COM	0.985457656116	0.985457656116339	3.38729044813135e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__CROB	30.3333333333	30.3333333333333	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__CROB	31.0166666667	31.0166666666667	3.33315597345063e-11	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CROB	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__CROB	0.97796883396	0.977968833960236	2.36366481942696e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__CROS	28.4888888889	28.4888888888889	1.11093356736092e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__CROS	30.25	30.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CROS	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__CROS	0.941781450872	0.94178145087236	3.59934304583476e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_ALA	26	26	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_ALA	26.25	26.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_ALA	43153	43153	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_ALA	0.990476190476	0.990476190476191	1.90514271025677e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_BAL	2	2	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_BAL	2.25	2.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_BAL	42634	42634	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_BAL	0.888888888889	0.888888888888889	1.11133324764978e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_BGL	0	0	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_BGL	1.75	1.75	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_BGL	43162	43162	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_BGL	0	0	0	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_BOU	23	23	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_BOU	23.25	23.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_BOU	43160	43160	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_BOU	0.989247311828	0.989247311827957	4.29656310529936e-14	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_CAS	18.6	18.6	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_CAS	26.25	26.25	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_CAS	43160	43160	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_CAS	0.708571428571	0.708571428571429	4.28768132110235e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_HICN	29.8	29.8	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_HICN	31.15	31.15	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_HICN	43159	43159	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_HICN	0.956661316212	0.956661316211878	1.21902488103842e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_HICS	23	23	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_HICS	23.25	23.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_HICS	43159	43159	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_HICS	0.989247311828	0.989247311827957	4.29656310529936e-14	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_HUN	20	20	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_HUN	20.25	20.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_HUN	43160	43160	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_HUN	0.987654320988	0.987654320987654	3.45723449868274e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_SIE	19.5	19.5	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_SIE	30	30	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_SIE	43160	43160	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_SIE	0.65	0.65	0	yes
mitochondria	hudson_numerator	ABBE_BERN__CY_WOO	23.6	23.6	0	yes
mitochondria	hudson_denominator	ABBE_BERN__CY_WOO	24.05	24.05	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__CY_WOO	43150	43150	0	yes
mitochondria	hudson_fst	ABBE_BERN__CY_WOO	0.981288981289	0.981288981288981	1.86517468137026e-14	yes
mitochondria	hudson_numerator	ABBE_BERN__DAN	31	31	0	yes
mitochondria	hudson_denominator	ABBE_BERN__DAN	31.25	31.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__DAN	42976	42976	0	yes
mitochondria	hudson_fst	ABBE_BERN__DAN	0.992	0.992	0	yes
mitochondria	hudson_numerator	ABBE_BERN__DOV	28	28	0	yes
mitochondria	hudson_denominator	ABBE_BERN__DOV	28.25	28.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__DOV	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__DOV	0.991150442478	0.991150442477876	1.23900889548167e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__DUD	27	27	0	yes
mitochondria	hudson_denominator	ABBE_BERN__DUD	27.625	27.625	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__DUD	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__DUD	0.977375565611	0.97737556561086	1.4033219031262e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__DUSE	21.9615384615	21.9615384615385	3.84687837140518e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__DUSE	28.9487179487	28.9487179487179	1.79376513642637e-11	yes
mitochondria	hudson_callable_sites	ABBE_BERN__DUSE	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__DUSE	0.758635961027	0.758635961027459	4.5852210917019e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__KIRN	28	28	0	yes
mitochondria	hudson_denominator	ABBE_BERN__KIRN	28.25	28.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__KIRN	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__KIRN	0.991150442478	0.991150442477876	1.23900889548167e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__KIRT	28	28	0	yes
mitochondria	hudson_denominator	ABBE_BERN__KIRT	28.25	28.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__KIRT	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__KIRT	0.991150442478	0.991150442477876	1.23900889548167e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__MALV	29	29	0	yes
mitochondria	hudson_denominator	ABBE_BERN__MALV	29.25	29.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__MALV	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__MALV	0.991452991453	0.991452991452991	8.54871728961371e-15	yes
mitochondria	hudson_numerator	ABBE_BERN__OCO	19.3666666667	19.3666666666667	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__OCO	20.6944444444	20.6944444444444	4.44444481217943e-11	yes
mitochondria	hudson_callable_sites	ABBE_BERN__OCO	43162	43162	0	yes
mitochondria	hudson_fst	ABBE_BERN__OCO	0.935838926174	0.935838926174497	4.96713781217295e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__QUI1	25.1071428571	25.1071428571429	4.28563851073704e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__QUI1	25.625	25.625	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__QUI1	43160	43160	0	yes
mitochondria	hudson_fst	ABBE_BERN__QUI1	0.979790940767	0.97979094076655	4.49529302670726e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__QUI2	30	30	0	yes
mitochondria	hudson_denominator	ABBE_BERN__QUI2	30.25	30.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__QUI2	43019	43019	0	yes
mitochondria	hudson_fst	ABBE_BERN__QUI2	0.99173553719	0.991735537190083	8.27116153345742e-14	yes
mitochondria	hudson_numerator	ABBE_BERN__QUIN	30	30	0	yes
mitochondria	hudson_denominator	ABBE_BERN__QUIN	30.25	30.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__QUIN	43019	43019	0	yes
mitochondria	hudson_fst	ABBE_BERN__QUIN	0.99173553719	0.991735537190083	8.27116153345742e-14	yes
mitochondria	hudson_numerator	ABBE_BERN__RIC	28	28	0	yes
mitochondria	hudson_denominator	ABBE_BERN__RIC	28.45	28.45	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__RIC	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__RIC	0.984182776801	0.984182776801406	4.0600856010542e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__RSV	29.0833333333	29.0833333333333	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__RSV	29.6944444444	29.6944444444444	4.44480008354731e-11	yes
mitochondria	hudson_callable_sites	ABBE_BERN__RSV	43149	43149	0	yes
mitochondria	hudson_fst	ABBE_BERN__RSV	0.979420018709	0.979420018709074	7.39408534400354e-14	yes
mitochondria	hudson_numerator	ABBE_BERN__SILG	28.7666666667	28.7666666666667	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__SILG	30.0944444444	30.0944444444444	4.44408954081155e-11	yes
mitochondria	hudson_callable_sites	ABBE_BERN__SILG	43156	43156	0	yes
mitochondria	hudson_fst	ABBE_BERN__SILG	0.955879638176	0.955879638176112	1.12354570092066e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__SILR	30	30	0	yes
mitochondria	hudson_denominator	ABBE_BERN__SILR	30.25	30.25	0	yes
mitochondria	hudson_callable_sites	ABBE_BERN__SILR	43162	43162	0	yes
mitochondria	hudson_fst	ABBE_BERN__SILR	0.99173553719	0.991735537190083	8.27116153345742e-14	yes
mitochondria	hudson_numerator	ABBE_BERN__STI	28.719047619	28.7190476190476	4.76170214369631e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__STI	29.7041666667	29.7041666666667	3.33351124481851e-11	yes
mitochondria	hudson_callable_sites	ABBE_BERN__STI	43148	43148	0	yes
mitochondria	hudson_fst	ABBE_BERN__STI	0.966835661183	0.966835661182694	3.05533376376843e-13	yes
mitochondria	hudson_numerator	ABBE_BERN__TIL	28.4047619048	28.4047619047619	3.80993014914566e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__TIL	30.0535714286	30.0535714285714	2.85744761185924e-11	yes
mitochondria	hudson_callable_sites	ABBE_BERN__TIL	43148	43148	0	yes
mitochondria	hudson_fst	ABBE_BERN__TIL	0.94513765102	0.945137651020004	3.88578058618805e-15	yes
mitochondria	hudson_numerator	ABBE_BERN__TULP	27.1617647059	27.1617647058824	1.76463288426021e-11	yes
mitochondria	hudson_denominator	ABBE_BERN__TULP	27.7794117647	27.7794117647059	5.88329385209363e-12	yes
mitochondria	hudson_callable_sites	ABBE_BERN__TULP	43163	43163	0	yes
mitochondria	hudson_fst	ABBE_BERN__TULP	0.977766013764	0.977766013763896	1.0369483049999e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__BAI	19.4	19.4	3.5527136788005e-15	yes
mitochondria	hudson_denominator	ABMU_HOR__BAI	20.9	20.9	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__BAI	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__BAI	0.928229665072	0.928229665071771	2.29372076887557e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__COM	25.3333333333	25.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__COM	26.7222222222	26.7222222222222	2.22222240608971e-11	yes
mitochondria	hudson_callable_sites	ABMU_HOR__COM	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__COM	0.948024948025	0.948024948024948	5.20694598549198e-14	yes
mitochondria	hudson_numerator	ABMU_HOR__CROB	19.5925925926	19.5925925925926	7.40740802029904e-12	yes
mitochondria	hudson_denominator	ABMU_HOR__CROB	21.1925925926	21.1925925925926	7.41096073397784e-12	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CROB	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__CROB	0.924501922405	0.924501922404754	2.4624746686186e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CROS	18.4222222222	18.4222222222222	2.22222240608971e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CROS	21.1	21.1	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CROS	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__CROS	0.873091100579	0.873091100579252	2.52242671194836e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_ALA	19.3333333333	19.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_ALA	20.5	20.5	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_ALA	43159	43159	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_ALA	0.943089430894	0.943089430894309	3.09086090055644e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_BAL	28.3333333333	28.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_BAL	29.5	29.5	0	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_BAL	42618	42618	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_BAL	0.960451977401	0.96045197740113	1.29896093881143e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_BGL	28.3333333333	28.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_BGL	30.5	30.5	0	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_BGL	43146	43146	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_BGL	0.928961748634	0.92896174863388	1.20348175869367e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_BOU	16.3333333333	16.3333333333333	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_BOU	17.5	17.5	0	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_BOU	43159	43159	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_BOU	0.933333333333	0.933333333333333	3.33510996597397e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_CAS	13.9333333333	13.9333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_CAS	22.5	22.5	1.06581410364015e-14	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_CAS	43159	43159	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_CAS	0.619259259259	0.61925925925926	2.59459120854899e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_HICN	40.1333333333	40.1333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_HICN	42.4	42.4	0	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_HICN	43160	43160	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_HICN	0.946540880503	0.946540880503145	1.44662060108658e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_HICS	16.3333333333	16.3333333333333	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_HICS	17.5	17.5	0	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_HICS	43158	43158	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_HICS	0.933333333333	0.933333333333333	3.33510996597397e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_HUN	35	35	7.105427357601e-15	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_HUN	36.1666666667	36.1666666666667	3.33386651618639e-11	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_HUN	43150	43150	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_HUN	0.967741935484	0.967741935483871	1.29118937763906e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_SIE	25.8333333333	25.8333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_SIE	37	37	7.105427357601e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_SIE	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_SIE	0.698198198198	0.698198198198198	1.98063787593128e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__CY_WOO	16.9333333333	16.9333333333333	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__CY_WOO	18.3	18.3	0	yes
mitochondria	hudson_callable_sites	ABMU_HOR__CY_WOO	43153	43153	0	yes
mitochondria	hudson_fst	ABMU_HOR__CY_WOO	0.925318761384	0.925318761384335	3.35065308831872e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__DAN	24.3333333333	24.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__DAN	25.5	25.5	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__DAN	42976	42976	0	yes
mitochondria	hudson_fst	ABMU_HOR__DAN	0.954248366013	0.954248366013072	7.19424519957101e-14	yes
mitochondria	hudson_numerator	ABMU_HOR__DOV	19.3333333333	19.3333333333333	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__DOV	20.5	20.5	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__DOV	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__DOV	0.943089430894	0.943089430894309	3.09197112358106e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__DUD	18.0416666667	18.0416666666667	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__DUD	19.5833333333	19.5833333333333	3.33315597345063e-11	yes
mitochondria	hudson_callable_sites	ABMU_HOR__DUD	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__DUD	0.921276595745	0.921276595744681	3.18967074974807e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__DUSE	15.2692307692	15.2692307692308	3.07700531720911e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__DUSE	23.0961538462	23.0961538461538	4.61675142560125e-11	yes
mitochondria	hudson_callable_sites	ABMU_HOR__DUSE	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__DUSE	0.661115736886	0.661115736885929	7.11652958784725e-14	yes
mitochondria	hudson_numerator	ABMU_HOR__KIRN	19.3333333333	19.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__KIRN	20.5	20.5	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__KIRN	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__KIRN	0.943089430894	0.943089430894309	3.09086090055644e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__KIRT	19.3333333333	19.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__KIRT	20.5	20.5	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__KIRT	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__KIRT	0.943089430894	0.943089430894309	3.09086090055644e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__MALV	20.3333333333	20.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__MALV	21.5	21.5	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__MALV	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__MALV	0.945736434109	0.945736434108527	4.72732963885392e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__OCO	36.3666666667	36.3666666666667	3.33244543071487e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__OCO	38.6111111111	38.6111111111111	1.1112888387288e-11	yes
mitochondria	hudson_callable_sites	ABMU_HOR__OCO	43154	43154	0	yes
mitochondria	hudson_fst	ABMU_HOR__OCO	0.941870503597	0.941870503597122	1.22457599616155e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__QUI1	16.4404761905	16.4404761904762	2.3810287075321e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__QUI1	17.875	17.875	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__QUI1	43160	43160	0	yes
mitochondria	hudson_fst	ABMU_HOR__QUI1	0.919746919747	0.91974691974692	8.00470800754738e-14	yes
mitochondria	hudson_numerator	ABMU_HOR__QUI2	21.3333333333	21.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__QUI2	22.5	22.5	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__QUI2	43016	43016	0	yes
mitochondria	hudson_fst	ABMU_HOR__QUI2	0.948148148148	0.948148148148148	1.48325796089921e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__QUIN	21.3333333333	21.3333333333333	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__QUIN	22.5	22.5	3.5527136788005e-15	yes
mitochondria	hudson_callable_sites	ABMU_HOR__QUIN	43019	43019	0	yes
mitochondria	hudson_fst	ABMU_HOR__QUIN	0.948148148148	0.948148148148148	1.48325796089921e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__RIC	18.9333333333	18.9333333333333	3.33351124481851e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__RIC	20.3	20.3	0	yes
mitochondria	hudson_callable_sites	ABMU_HOR__RIC	43163	43163	0	yes
mitochondria	hudson_fst	ABMU_HOR__RIC	0.932676518883	0.932676518883415	4.15445455814734e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__RSV	20.4166666667	20.4166666666667	3.33315597345063e-11	yes
mitochondria	hudson_denominator	ABMU_HOR__RSV	21.9444444444	21.9444444444444	4.44444481217943e-11	yes
mitochondria	hudson_callable_sites	ABMU_HOR__RSV	43149	43149	0	yes
mitochondria	hudson_fst	ABMU_HOR__RSV	0.930379746835	0.930379746835443	4.430900091279e-13	yes
mitochondria	hudson_numerator	ABMU_HOR__SILG	20.1	20.1	0	yes
mitochondria	hudson_denominator	ABMU_HOR__SILG	22.3444444444	22.3444444444444	4.44408954081155e-11	yes
mitochondria	hudson_callable_sites	ABMU_HOR__SILG	43156	43156	0	yes
