sample_id	popcode	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
DU079LP010	DUSE	-1.57887841783	-1.58742937439	-1.49175498002	-0.904532324458	-3.63756978056	-1.1288366579	4.11334999024	10.0201934771	4.49003675374	-0.21273868031
DUD_LP_132_Du-283	DUD	-2.16831375192	-0.523026979625	-0.654390378604	-0.491685175377	-1.24482469419	-0.127965481138	-1.07748818258	0.0469424783664	-0.318502720327	-0.131072596563
DUD_LP_133_Du-284	DUD	-2.16070251747	-0.519226728185	-0.649409364461	-0.515130876986	-1.31521699362	-0.107907155246	-1.08577322281	0.058479541377	-0.233300478581	-0.112093859894
DUD_LP_134_Du-285	DUD	-2.16070251747	-0.519226728185	-0.649409364461	-0.515130876986	-1.31521699362	-0.107907155246	-1.08577322281	0.058479541377	-0.233300478581	-0.112093859894
DUD_LP_135_Du-286	DUD	-2.16070251747	-0.519226728185	-0.649409364461	-0.515130876986	-1.31521699362	-0.107907155246	-1.08577322281	0.058479541377	-0.233300478581	-0.112093859894
DUD_LP_136_Du-287	DUD	-2.16070251747	-0.519226728185	-0.649409364461	-0.515130876986	-1.31521699362	-0.107907155246	-1.08577322281	0.058479541377	-0.233300478581	-0.112093859894
DUD_LP_137_Du-288	DUD	-1.83429633273	0.367293082276	-0.184613687977	-1.68409684293	-1.53128686063	-0.213993391018	-2.19234214613	0.412100230755	-1.01572212361	-0.42055480362
DUD_LP_138_Du-289	DUD	-2.16070251747	-0.519226728185	-0.649409364461	-0.515130876986	-1.31521699362	-0.107907155246	-1.08577322281	0.058479541377	-0.233300478581	-0.112093859894
DUD_LP_139_Du-290	DUD	-2.16070251747	-0.519226728185	-0.649409364461	-0.515130876986	-1.31521699362	-0.107907155246	-1.08577322281	0.058479541377	-0.233300478581	-0.112093859894
KIRN_LP_179_Du-421	KIRN	-2.13927404679	-0.327711521804	-0.756388964156	-0.850527350327	-1.52098342736	-0.153512591305	-1.65634938391	0.164442612694	-0.541706388549	-0.246807135093
KIRN_LP_180_Du-422	KIRN	-2.13927404679	-0.327711521804	-0.756388964156	-0.850527350327	-1.52098342736	-0.153512591305	-1.65634938391	0.164442612694	-0.541706388549	-0.246807135093
KIRN_LP_181_Du-423	KIRN	-2.13927404679	-0.327711521804	-0.756388964156	-0.850527350327	-1.52098342736	-0.153512591305	-1.65634938391	0.164442612694	-0.541706388549	-0.246807135093
KIRN_LP_182_Du-424	KIRN	-2.13927404679	-0.327711521804	-0.756388964156	-0.850527350327	-1.52098342736	-0.153512591305	-1.65634938391	0.164442612694	-0.541706388549	-0.246807135093
KIRN_LP_183_Du-425	KIRN	-2.13927404679	-0.327711521804	-0.756388964156	-0.850527350327	-1.52098342736	-0.153512591305	-1.65634938391	0.164442612694	-0.541706388549	-0.246807135093
KIRN_LP_184_Du-426	KIRN	-2.13927404679	-0.327711521804	-0.756388964156	-0.850527350327	-1.52098342736	-0.153512591305	-1.65634938391	0.164442612694	-0.541706388549	-0.246807135093
