sample_id	organelle	pc1	pc2	species	popcode	population_name	naming_profile	plot_group
QUI2_LP_340_Du-641	cpDNA	2.84800735	-6.88690300	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUIN_LP_069_Du-155	cpDNA	2.86560103	-6.94998298	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_070_Du-156	cpDNA	2.86054187	-6.94878993	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_071_Du-157	cpDNA	2.86560103	-6.94998298	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_072_Du-158	cpDNA	2.86545842	-6.94988665	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_073_Du-159	cpDNA	2.86574170	-6.94990981	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_074_Du-160	cpDNA	2.86561817	-6.94997586	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_075_Du-161	cpDNA	2.85645816	-6.93824282	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_076_Du-162	cpDNA	2.85645816	-6.93824282	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_077_Du-163	cpDNA	2.85645816	-6.93824282	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_318_Du-164	cpDNA	2.86601974	-6.95092681	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
RIC_LP_192_Du-521	cpDNA	4.09388965	5.02403674	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_193_Du-522	cpDNA	4.09388965	5.02403674	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_194_Du-523	cpDNA	4.09388965	5.02403674	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_195_Du-524	cpDNA	4.09388965	5.02403674	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_196_Du-525	cpDNA	4.09388965	5.02403674	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_197_Du-526	cpDNA	2.04914333	-1.08164978	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_198_Du-527	cpDNA	4.09388965	5.02403674	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_199_Du-528	cpDNA	4.09388965	5.02403674	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_200_Du-529	cpDNA	4.09388965	5.02403674	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_201_Du-530	cpDNA	4.09388965	5.02403674	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RSV_LP_049_Du-85	cpDNA	2.72650249	-6.68717979	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_050_Du-87	cpDNA	2.70793091	-6.69270249	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_051_Du-88	cpDNA	2.68462973	-6.58920777	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_052_Du-89	cpDNA	2.72650249	-6.68717979	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_053_Du-90	cpDNA	2.70751768	-6.69015811	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_055_Du-92	cpDNA	2.72650249	-6.68717979	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_057_Du-94	cpDNA	2.72596322	-6.68766242	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_315_Du-95	cpDNA	2.73073642	-6.70822864	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_316_Du-96	cpDNA	2.72491830	-6.68125309	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
SILG_LP_149_Du-343	cpDNA	2.22313096	-1.32544780	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_150_Du-344	cpDNA	2.27716635	-1.42922516	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_151_Du-345	cpDNA	2.25537434	-1.37500151	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_152_Du-346	cpDNA	2.27774535	-1.42804567	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_153_Du-347	cpDNA	2.27786412	-1.43030926	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_154_Du-348	cpDNA	2.27715586	-1.42920886	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_155_Du-349	cpDNA	2.25373573	-1.37344909	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_156_Du-350	cpDNA	2.27826545	-1.42884590	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_157_Du-351	cpDNA	2.28086023	-1.42659408	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_158_Du-352	cpDNA	2.25869193	-1.38075107	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILR_LP_346_Du-729	cpDNA	3.30082495	2.35679466	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_347_Du-730	cpDNA	3.30082495	2.35679466	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_348_Du-731	cpDNA	3.30082495	2.35679466	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_349_Du-732	cpDNA	3.30082495	2.35679466	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_351_Du-734	cpDNA	3.28550418	2.33064469	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_353_Du-736	cpDNA	3.26284550	2.28784182	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
STI_LP_027_Du-45	cpDNA	2.81809525	-6.70458857	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_028_Du-46	cpDNA	2.79539587	-6.76039872	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_029_Du-47	cpDNA	2.80196173	-6.74095370	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_030_Du-48	cpDNA	2.80119056	-6.74309768	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_031_Du-49	cpDNA	2.81634879	-6.78443730	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_032_Du-50	cpDNA	2.79539587	-6.76039872	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_033_Du-51	cpDNA	2.80119056	-6.74309768	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_034_Du-52	cpDNA	2.79924807	-6.77184034	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_035_Du-53	cpDNA	2.80993002	-6.80364566	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_036_Du-54	cpDNA	2.80065129	-6.74358032	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_037_Du-55	cpDNA	2.80993002	-6.80364566	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_038_Du-56	cpDNA	2.80309886	-6.78168156	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_039_Du-57	cpDNA	2.79539587	-6.76039872	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_040_Du-58	cpDNA	2.81754955	-6.70523469	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_041_Du-60	cpDNA	2.79539587	-6.76039872	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_042_Du-61	cpDNA	2.81268005	-6.70943505	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
TIL_LP_123_Du-263	cpDNA	2.80428498	-6.72168050	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_124_Du-264	cpDNA	2.81615311	-6.69302602	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_125_Du-265	cpDNA	2.75924963	-6.56414208	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_126_Du-266	cpDNA	2.75768964	-6.57899372	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_127_Du-267	cpDNA	2.65128523	-6.27438819	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_128_Du-268	cpDNA	2.80880075	-6.66579304	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_129_Du-269	cpDNA	2.80786009	-6.74003669	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_130_Du-271	cpDNA	2.80898820	-6.68800291	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_131_Du-272	cpDNA	2.82044326	-6.71986919	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TULP_LP_115_Du-242	cpDNA	4.01067628	4.81251344	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_116_Du-243	cpDNA	3.93981627	4.84826469	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_117_Du-244	cpDNA	3.99047093	4.81880096	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_118_Du-245	cpDNA	3.99598312	4.83547838	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_119_Du-246	cpDNA	3.99598312	4.83547838	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_120_Du-248	cpDNA	4.01067628	4.81251344	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_121_Du-249	cpDNA	3.99598312	4.83547838	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_122_Du-250	cpDNA	3.93981627	4.84826469	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_140_Du-302	cpDNA	3.99322601	4.82713193	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_141_Du-303	cpDNA	4.02767156	4.77656429	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_142_Du-304	cpDNA	3.99659957	4.70075764	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_143_Du-305	cpDNA	3.98098967	4.79001057	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_144_Du-306	cpDNA	3.98098967	4.79001057	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_145_Du-307	cpDNA	3.99909057	4.81079976	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_146_Du-308	cpDNA	3.99036565	4.81885244	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_147_Du-309	cpDNA	4.01313740	4.81981124	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_148_Du-310	cpDNA	4.01303213	4.81986273	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
