sample_id	organelle	pc1	pc2	species	popcode	population_name	naming_profile	plot_group
QUI2_LP_338_Du-639	mtDNA	-0.68766409	1.61292320	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUI2_LP_339_Du-640	mtDNA	-0.64370097	1.76766873	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUI2_LP_340_Du-641	mtDNA	-0.64370097	1.76766873	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	main_standard	D. setchellii_QUI2
QUIN_LP_069_Du-155	mtDNA	-0.64370097	1.76766873	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_070_Du-156	mtDNA	-0.68766409	1.61292320	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_071_Du-157	mtDNA	-0.68764392	1.61282320	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_072_Du-158	mtDNA	-0.68766409	1.61292320	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_073_Du-159	mtDNA	-0.64372114	1.76776873	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_074_Du-160	mtDNA	-0.64370097	1.76766873	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_075_Du-161	mtDNA	-0.64370097	1.76766873	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_076_Du-162	mtDNA	-0.64567593	1.78592202	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_077_Du-163	mtDNA	-0.65874677	1.87288660	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
QUIN_LP_318_Du-164	mtDNA	-0.64370097	1.76766873	D. setchellii	QUIN	Quicksilver NE	main_standard	D. setchellii_QUIN
RIC_LP_192_Du-521	mtDNA	-0.91927676	-1.14761778	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_193_Du-522	mtDNA	-0.91927676	-1.14761778	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_194_Du-523	mtDNA	-0.91927676	-1.14761778	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_195_Du-524	mtDNA	-0.91927676	-1.14761778	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_196_Du-525	mtDNA	-0.91927676	-1.14761778	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_197_Du-526	mtDNA	-0.64417568	-0.10055833	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_198_Du-527	mtDNA	-0.91927676	-1.14761778	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_199_Du-528	mtDNA	-0.91927676	-1.14761778	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_200_Du-529	mtDNA	-0.91927676	-1.14761778	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RIC_LP_201_Du-530	mtDNA	-0.91927676	-1.14761778	D. setchellii	RIC	Richmond Ranch	main_standard	D. setchellii_RIC
RSV_LP_049_Du-85	mtDNA	-0.64936624	1.65051793	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_050_Du-87	mtDNA	-0.61053708	1.60398111	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_051_Du-88	mtDNA	-0.60225366	1.54950374	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_052_Du-89	mtDNA	-0.65415366	1.68300514	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_053_Du-90	mtDNA	-0.60225366	1.54950374	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_055_Du-92	mtDNA	-0.64108282	1.59604056	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_057_Du-94	mtDNA	-0.64108282	1.59604056	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_315_Du-95	mtDNA	-0.64108282	1.59604056	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
RSV_LP_316_Du-96	mtDNA	-0.65929583	1.71374323	D. setchellii	RSV	Rancho San Vicente	main_standard	D. setchellii_RSV
SILG_LP_149_Du-343	mtDNA	-0.66008449	0.18610681	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_150_Du-344	mtDNA	-0.66008449	0.18610681	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_151_Du-345	mtDNA	-0.67061404	0.20523931	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_152_Du-346	mtDNA	-0.67061404	0.20523931	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_153_Du-347	mtDNA	-0.66008449	0.18610681	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_154_Du-348	mtDNA	-0.66008449	0.18610681	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_155_Du-349	mtDNA	-0.67061404	0.20523931	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_156_Du-350	mtDNA	-0.67061404	0.20523931	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_157_Du-351	mtDNA	-0.66008449	0.18610681	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILG_LP_158_Du-352	mtDNA	-0.66013053	0.18644593	D. setchellii	SILG	Silver Creek Golf	main_standard	D. setchellii_SILG
SILR_LP_346_Du-729	mtDNA	-0.81219910	-0.98289549	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_347_Du-730	mtDNA	-0.81219910	-0.98289549	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_348_Du-731	mtDNA	-0.81219910	-0.98289549	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_349_Du-732	mtDNA	-0.81219910	-0.98289549	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_351_Du-734	mtDNA	-0.81219910	-0.98289549	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
SILR_LP_353_Du-736	mtDNA	-0.81219910	-0.98289549	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	main_standard	D. setchellii_SILR
STI_LP_027_Du-45	mtDNA	-0.52556014	1.69752591	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_028_Du-46	mtDNA	-0.64519113	1.61966722	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_029_Du-47	mtDNA	-0.64521131	1.61976722	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_030_Du-48	mtDNA	-0.64485380	1.61744869	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_031_Du-49	mtDNA	-0.64519113	1.61966722	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_032_Du-50	mtDNA	-0.64474450	1.61670697	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_033_Du-51	mtDNA	-0.68915425	1.46492169	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_034_Du-52	mtDNA	-0.60583513	1.49482897	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_035_Du-53	mtDNA	-0.64519113	1.61966722	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_036_Du-54	mtDNA	-0.64519113	1.61966722	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_037_Du-55	mtDNA	-0.65347455	1.67414459	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_038_Du-56	mtDNA	-0.64519113	1.61966722	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_039_Du-57	mtDNA	-0.60583513	1.49482897	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_040_Du-58	mtDNA	-0.52558031	1.69762590	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_041_Du-60	mtDNA	-0.60583513	1.49482897	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
STI_LP_042_Du-61	mtDNA	-0.53863098	1.78449049	D. setchellii	STI	Stiles Ranch	main_standard	D. setchellii_STI
TIL_LP_123_Du-263	mtDNA	-0.63650212	1.57633038	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_124_Du-264	mtDNA	-0.59303938	1.63917887	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_125_Du-265	mtDNA	-0.63395444	1.55150725	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_126_Du-266	mtDNA	-0.63390839	1.55116813	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_127_Du-267	mtDNA	-0.61603813	1.46700618	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_128_Du-268	mtDNA	-0.59029247	1.61813270	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_129_Du-269	mtDNA	-0.64950196	1.65080009	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_130_Du-271	mtDNA	-0.64121854	1.59632273	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TIL_LP_131_Du-272	mtDNA	-0.64121854	1.59632273	D. setchellii	TIL	Tilton Ranch Road	main_standard	D. setchellii_TIL
TULP_LP_115_Du-242	mtDNA	-0.95086943	-0.92547587	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_116_Du-243	mtDNA	-0.93883603	-0.89665281	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_117_Du-244	mtDNA	-0.93883603	-0.89665281	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_118_Du-245	mtDNA	-0.93883603	-0.89665281	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_119_Du-246	mtDNA	-0.93883603	-0.89665281	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_120_Du-248	mtDNA	-0.95444703	-0.93421251	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_121_Du-249	mtDNA	-0.93883603	-0.89665281	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_122_Du-250	mtDNA	-0.93883603	-0.89665281	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_140_Du-302	mtDNA	-0.88239555	-0.69776864	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_141_Du-303	mtDNA	-0.95086943	-0.92547587	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_142_Du-304	mtDNA	-0.95089530	-0.92523674	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_143_Du-305	mtDNA	-0.90000687	-0.94318963	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_144_Du-306	mtDNA	-0.90000687	-0.94318963	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_145_Du-307	mtDNA	-0.95444703	-0.93421251	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_146_Du-308	mtDNA	-0.93885620	-0.89655281	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_147_Du-309	mtDNA	-0.95086943	-0.92547587	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
TULP_LP_148_Du-310	mtDNA	-0.95086943	-0.92547587	D. setchellii	TULP	Tulare Hill NW Parks	main_standard	D. setchellii_TULP
