sample_id	batch	species	popcode	organelle	reference_length	input_read_records	mapped_reads	mean_depth	total_depth	bases_ge_1x	breadth_ge_1x	bases_ge_5x	breadth_ge_5x	bases_ge_10x	breadth_ge_10x	bam_path	idxstats_path	depth_path
MALV_LP_095_Du-201	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	38223238	1049373	593.575134	144451851	243359	1.000000	243357	0.999992	243356	0.999988	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_095_Du-201.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_095_Du-201.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_095_Du-201.depth.tsv
MALV_LP_096_Du-202	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	chloroplast	150274	8039398	1272773	1100.911675	165438401	150274	1.000000	150274	1.000000	150273	0.999993	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_096_Du-202.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_096_Du-202.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_096_Du-202.depth.tsv
MALV_LP_096_Du-202	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	8039398	214856	120.239067	29261259	243357	0.999992	243351	0.999967	243325	0.999860	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_096_Du-202.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_096_Du-202.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_096_Du-202.depth.tsv
MALV_LP_097_Du-203	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	chloroplast	150274	27522950	3770208	3234.214987	486018423	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_097_Du-203.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_097_Du-203.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_097_Du-203.depth.tsv
MALV_LP_097_Du-203	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	27522950	765945	422.601268	102843822	243358	0.999996	243357	0.999992	243355	0.999984	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_097_Du-203.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_097_Du-203.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_097_Du-203.depth.tsv
MALV_LP_098_Du-204	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	chloroplast	150274	21087622	2078413	1771.320335	266183392	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_098_Du-204.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_098_Du-204.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_098_Du-204.depth.tsv
MALV_LP_098_Du-204	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	21087622	331292	181.174808	44090520	243359	1.000000	243352	0.999971	243346	0.999947	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_098_Du-204.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_098_Du-204.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_098_Du-204.depth.tsv
MALV_LP_099_Du-205	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	chloroplast	150274	9589702	1263921	1041.477534	156506995	150274	1.000000	150274	1.000000	150273	0.999993	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_099_Du-205.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_099_Du-205.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_099_Du-205.depth.tsv
MALV_LP_099_Du-205	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	9589702	194172	102.626124	24974991	243357	0.999992	243343	0.999934	243315	0.999819	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_099_Du-205.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_099_Du-205.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_099_Du-205.depth.tsv
MALV_LP_100_Du-206	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	chloroplast	150274	15987302	2317898	1958.645088	294333432	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_100_Du-206.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_100_Du-206.depth.tsv
MALV_LP_100_Du-206	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	15987302	336389	181.047284	44059486	243356	0.999988	243340	0.999922	243315	0.999819	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_100_Du-206.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_100_Du-206.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_100_Du-206.depth.tsv
MALV_LP_101_Du-207	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	chloroplast	150274	18718966	3155767	2664.815005	400452410	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_101_Du-207.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_101_Du-207.depth.tsv
MALV_LP_101_Du-207	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	18718966	339089	186.756027	45448760	243356	0.999988	243346	0.999947	243337	0.999910	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_101_Du-207.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_101_Du-207.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_101_Du-207.depth.tsv
MALV_LP_102_Du-208	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	chloroplast	150274	18134288	2045240	1731.150019	260146838	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_102_Du-208.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_102_Du-208.depth.tsv
MALV_LP_102_Du-208	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	18134288	458700	251.752366	61266204	243357	0.999992	243353	0.999975	243350	0.999963	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_102_Du-208.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_102_Du-208.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_102_Du-208.depth.tsv
MALV_LP_103_Du-209	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	chloroplast	150274	22957660	3071191	2527.343978	379794089	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_103_Du-209.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_103_Du-209.depth.tsv
MALV_LP_103_Du-209	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	22957660	714353	381.226990	92775019	243359	1.000000	243355	0.999984	243352	0.999971	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_103_Du-209.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_103_Du-209.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_103_Du-209.depth.tsv
MALV_LP_104_Du-210	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	chloroplast	150274	7326070	984247	887.426681	133357157	150274	1.000000	150273	0.999993	150272	0.999987	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_104_Du-210.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_104_Du-210.depth.tsv
MALV_LP_104_Du-210	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	MALV	mitochondria	243359	7326070	201526	116.903862	28449607	243358	0.999996	243348	0.999955	243318	0.999832	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/MALV_LP_104_Du-210.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_104_Du-210.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/MALV_LP_104_Du-210.depth.tsv
OCO_LP_058_Du-115	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	3709300	741817	567.215280	85237709	150267	0.999953	150244	0.999800	150209	0.999567	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_058_Du-115.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_058_Du-115.depth.tsv
OCO_LP_058_Du-115	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	3709300	44675	20.397339	4963876	231093	0.949597	229015	0.941058	216157	0.888223	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_058_Du-115.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_058_Du-115.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_058_Du-115.depth.tsv
OCO_LP_059_Du-106	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	2165714	566396	409.737626	61572912	150242	0.999787	150190	0.999441	150180	0.999374	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_059_Du-106.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_059_Du-106.depth.tsv
OCO_LP_059_Du-106	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	2165714	55250	25.115673	6112125	243089	0.998891	242679	0.997206	233970	0.961419	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_059_Du-106.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_059_Du-106.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_059_Du-106.depth.tsv
OCO_LP_060_Du-107	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	2528330	654291	419.454969	63033176	150226	0.999681	150200	0.999508	150181	0.999381	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_060_Du-107.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_060_Du-107.depth.tsv
OCO_LP_060_Du-107	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	2528330	69143	26.426107	6431031	243111	0.998981	242811	0.997748	237304	0.975119	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_060_Du-107.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_060_Du-107.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_060_Du-107.depth.tsv
OCO_LP_061_Du-108	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	12933082	3371461	2356.859596	354174719	150267	0.999953	150265	0.999940	150239	0.999767	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_061_Du-108.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_061_Du-108.depth.tsv
OCO_LP_061_Du-108	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	12933082	234227	103.403157	25164089	243139	0.999096	243086	0.998878	243056	0.998755	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_061_Du-108.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_061_Du-108.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_061_Du-108.depth.tsv
OCO_LP_062_Du-109	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	12558174	2562750	1908.226360	286756808	150274	1.000000	150266	0.999947	150250	0.999840	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_062_Du-109.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_062_Du-109.depth.tsv
OCO_LP_062_Du-109	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	12558174	161287	77.748676	18920840	243122	0.999026	243080	0.998854	243045	0.998710	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_062_Du-109.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_062_Du-109.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_062_Du-109.depth.tsv
OCO_LP_063_Du-110	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	2515268	295679	223.632258	33606114	150248	0.999827	150212	0.999587	150156	0.999215	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_063_Du-110.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_063_Du-110.depth.tsv
OCO_LP_063_Du-110	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	2515268	79179	36.109953	8787682	243109	0.998973	243037	0.998677	242790	0.997662	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_063_Du-110.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_063_Du-110.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_063_Du-110.depth.tsv
OCO_LP_064_Du-111	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	3181594	985926	684.100816	102802566	150251	0.999847	150226	0.999681	150194	0.999468	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_064_Du-111.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_064_Du-111.depth.tsv
OCO_LP_064_Du-111	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	3181594	74709	31.890092	7760741	243116	0.999001	242987	0.998471	241305	0.991560	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_064_Du-111.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_064_Du-111.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_064_Du-111.depth.tsv
OCO_LP_065_Du-112	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	2507310	746774	534.953265	80389567	150266	0.999947	150204	0.999534	150189	0.999434	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_065_Du-112.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_065_Du-112.depth.tsv
OCO_LP_065_Du-112	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	2507310	50024	22.117604	5382518	243093	0.998907	242160	0.995073	229533	0.943187	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_065_Du-112.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_065_Du-112.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_065_Du-112.depth.tsv
OCO_LP_066_Du-113	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	4448796	886069	560.176065	84179898	150260	0.999907	150237	0.999754	150213	0.999594	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_066_Du-113.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_066_Du-113.depth.tsv
OCO_LP_066_Du-113	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	4448796	49177	18.414766	4481399	230002	0.945114	226704	0.931562	204074	0.838572	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_066_Du-113.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_066_Du-113.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_066_Du-113.depth.tsv
OCO_LP_067_Du-114	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	chloroplast	150274	2665806	532637	368.148562	55323157	150241	0.999780	150216	0.999614	150204	0.999534	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_067_Du-114.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_067_Du-114.depth.tsv
OCO_LP_067_Du-114	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	OCO	mitochondria	243359	2665806	30252	12.811497	3117793	229553	0.943269	215757	0.886579	157063	0.645396	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/OCO_LP_067_Du-114.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_067_Du-114.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/OCO_LP_067_Du-114.depth.tsv
QUI1_LP_249_Du-648	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	QUI1	chloroplast	150274	7076612	2034549	1399.462322	210302801	150274	1.000000	150270	0.999973	150265	0.999940	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/QUI1_LP_249_Du-648.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/QUI1_LP_249_Du-648.depth.tsv
QUI1_LP_249_Du-648	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	QUI1	mitochondria	243359	7076612	134884	57.233445	13928274	234383	0.963116	230261	0.946178	230032	0.945237	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_249_Du-648.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/QUI1_LP_249_Du-648.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/QUI1_LP_249_Du-648.depth.tsv
QUI1_LP_250_Du-649	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	QUI1	chloroplast	150274	9375344	1948322	1274.926920	191588368	150274	1.000000	150272	0.999987	150270	0.999973	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/bam/QUI1_LP_250_Du-649.organelle.sorted.bam	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/QUI1_LP_250_Du-649.idxstats.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/QUI1_LP_250_Du-649.depth.tsv
