sample_id	batch	species	popcode	track_id	organelle	purpose	record	region_count	region_bp	total_depth	mean_depth	bases_ge_1x	breadth_ge_1x	bases_ge_5x	breadth_ge_5x	bases_ge_10x	breadth_ge_10x	bed_path	depth_path
CY_SIE_LP_191_Du-448	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_SIE	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	123084572	819.067650	150274	1.000000	150271	0.999980	150270	0.999973	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_SIE_LP_191_Du-448.depth.tsv
CY_SIE_LP_191_Du-448	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_SIE	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	48337307	939.099064	51472	1.000000	51469	0.999942	51468	0.999922	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_SIE_LP_191_Du-448.depth.tsv
CY_SIE_LP_191_Du-448	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_SIE	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	23477763	912.253769	25736	1.000000	25734	0.999922	25733	0.999883	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_SIE_LP_191_Du-448.depth.tsv
CY_SIE_LP_191_Du-448	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_SIE	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	99606809	799.810572	124538	1.000000	124537	0.999992	124537	0.999992	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_SIE_LP_191_Du-448.depth.tsv
CY_SIE_LP_191_Du-448	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_SIE	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	17177580	70.585349	243345	0.999942	243328	0.999873	243316	0.999823	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_SIE_LP_191_Du-448.depth.tsv
CY_SIE_LP_191_Du-448	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_SIE	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	5078537	113.032206	44929	0.999978	44927	0.999933	44927	0.999933	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_SIE_LP_191_Du-448.depth.tsv
CY_WOO_LP_259_Du-664	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	53533177	356.237120	150274	1.000000	150267	0.999953	150248	0.999827	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_259_Du-664.depth.tsv
CY_WOO_LP_259_Du-664	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	19244792	373.888561	51472	1.000000	51465	0.999864	51452	0.999611	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_259_Du-664.depth.tsv
CY_WOO_LP_259_Du-664	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	9366263	363.936237	25736	1.000000	25730	0.999767	25720	0.999378	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_259_Du-664.depth.tsv
CY_WOO_LP_259_Du-664	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	44166914	354.646084	124538	1.000000	124537	0.999992	124528	0.999920	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_259_Du-664.depth.tsv
CY_WOO_LP_259_Du-664	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	3347509	13.755435	230033	0.945241	223027	0.916453	172546	0.709018	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_259_Du-664.depth.tsv
CY_WOO_LP_259_Du-664	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	1077775	23.987870	44927	0.999933	44922	0.999822	44781	0.996684	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_259_Du-664.depth.tsv
CY_WOO_LP_260_Du-665	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	42468259	282.605501	150272	0.999987	150261	0.999913	150243	0.999794	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_260_Du-665.depth.tsv
CY_WOO_LP_260_Du-665	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	14775409	287.057216	51470	0.999961	51460	0.999767	51449	0.999553	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_260_Du-665.depth.tsv
CY_WOO_LP_260_Du-665	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	7227265	280.823166	25735	0.999961	25726	0.999611	25717	0.999262	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_260_Du-665.depth.tsv
CY_WOO_LP_260_Du-665	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	35240994	282.973823	124537	0.999992	124535	0.999976	124526	0.999904	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_260_Du-665.depth.tsv
CY_WOO_LP_260_Du-665	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	3585585	14.733727	229920	0.944777	223598	0.918799	178677	0.734212	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_260_Du-665.depth.tsv
CY_WOO_LP_260_Du-665	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	1165080	25.931004	44928	0.999955	44925	0.999889	44592	0.992477	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_260_Du-665.depth.tsv
CY_WOO_LP_261_Du-667	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	13648858	90.826477	150266	0.999947	150240	0.999774	150155	0.999208	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_261_Du-667.depth.tsv
CY_WOO_LP_261_Du-667	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	4487678	87.186781	51464	0.999845	51441	0.999398	51366	0.997941	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_261_Du-667.depth.tsv
CY_WOO_LP_261_Du-667	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	2217775	86.174036	25729	0.999728	25714	0.999145	25662	0.997125	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_261_Du-667.depth.tsv
CY_WOO_LP_261_Du-667	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	11431083	91.787912	124537	0.999992	124526	0.999904	124493	0.999639	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_261_Du-667.depth.tsv
CY_WOO_LP_261_Du-667	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	2892945	11.887561	229321	0.942316	207622	0.853151	139159	0.571826	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_261_Du-667.depth.tsv
CY_WOO_LP_261_Du-667	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	932572	20.756110	44927	0.999933	44639	0.993523	42326	0.942043	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_261_Du-667.depth.tsv
CY_WOO_LP_262_Du-668	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	72734864	484.014959	150274	1.000000	150266	0.999947	150262	0.999920	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_262_Du-668.depth.tsv
CY_WOO_LP_262_Du-668	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	25274990	491.043480	51472	1.000000	51464	0.999845	51461	0.999786	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_262_Du-668.depth.tsv
CY_WOO_LP_262_Du-668	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	12483858	485.073749	25736	1.000000	25730	0.999767	25728	0.999689	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_262_Du-668.depth.tsv
CY_WOO_LP_262_Du-668	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	60251006	483.796159	124538	1.000000	124536	0.999984	124534	0.999968	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_262_Du-668.depth.tsv
CY_WOO_LP_262_Du-668	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	6390078	26.257825	230359	0.946581	229808	0.944317	226779	0.931870	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_262_Du-668.depth.tsv
CY_WOO_LP_262_Du-668	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	2018976	44.936034	44927	0.999933	44921	0.999800	44909	0.999533	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_262_Du-668.depth.tsv
CY_WOO_LP_263_Du-669	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	60489317	402.526831	150273	0.999993	150263	0.999927	150249	0.999834	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_263_Du-669.depth.tsv
CY_WOO_LP_263_Du-669	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	21810598	423.737139	51471	0.999981	51461	0.999786	51452	0.999611	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_263_Du-669.depth.tsv
CY_WOO_LP_263_Du-669	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	10690379	415.386191	25736	1.000000	25727	0.999650	25721	0.999417	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_263_Du-669.depth.tsv
CY_WOO_LP_263_Du-669	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	49798938	399.869421	124537	0.999992	124536	0.999984	124528	0.999920	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_263_Du-669.depth.tsv
CY_WOO_LP_263_Du-669	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	6065666	24.924765	230281	0.946260	229821	0.944370	226126	0.929187	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_263_Du-669.depth.tsv
CY_WOO_LP_263_Du-669	QB3.Berkeley.251217/QB3.Results.260109	D. cymosa	CY_WOO	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	1931309	42.984843	44928	0.999955	44926	0.999911	44917	0.999711	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/CY_WOO_LP_263_Du-669.depth.tsv
DAN_LP_043_Du-68	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	42953757	285.836252	150271	0.999980	150264	0.999933	150250	0.999840	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_043_Du-68.depth.tsv
DAN_LP_043_Du-68	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	14611462	283.872047	51469	0.999942	51462	0.999806	51449	0.999553	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_043_Du-68.depth.tsv
DAN_LP_043_Du-68	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	7159551	278.192066	25733	0.999883	25728	0.999689	25715	0.999184	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_043_Du-68.depth.tsv
DAN_LP_043_Du-68	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	35794206	287.415937	124538	1.000000	124536	0.999984	124535	0.999976	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_043_Du-68.depth.tsv
DAN_LP_043_Du-68	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	4769532	19.598749	243171	0.999227	241323	0.991634	220505	0.906089	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_043_Du-68.depth.tsv
DAN_LP_043_Du-68	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	1436066	31.962297	44744	0.995860	44743	0.995838	44741	0.995793	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_043_Du-68.depth.tsv
DAN_LP_044_Du-69	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	88636857	589.834948	150273	0.999993	150272	0.999987	150265	0.999940	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_044_Du-69.depth.tsv
DAN_LP_044_Du-69	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	34288253	666.153501	51471	0.999981	51470	0.999961	51463	0.999825	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_044_Du-69.depth.tsv
DAN_LP_044_Du-69	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	16723844	649.822972	25736	1.000000	25735	0.999961	25730	0.999767	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_044_Du-69.depth.tsv
DAN_LP_044_Du-69	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	71913013	577.438316	124537	0.999992	124537	0.999992	124535	0.999976	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_044_Du-69.depth.tsv
DAN_LP_044_Du-69	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	mtdna_permissive_coverage	mtDNA	sample_qc_coverage	mitochondria	1	243359	12707877	52.218644	243192	0.999314	243113	0.998989	243085	0.998874	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_permissive_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_044_Du-69.depth.tsv
DAN_LP_044_Du-69	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	mtdna_high_confidence_unique	mtDNA	variant_calling_and_population_genetics	mitochondria	2	44930	3928763	87.441865	44763	0.996283	44743	0.995838	44743	0.995838	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/mtdna_high_confidence_unique_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_044_Du-69.depth.tsv
DAN_LP_045_Du-70	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_full_coverage	cpDNA	sample_qc_coverage	chloroplast	1	150274	495985932	3300.543887	150274	1.000000	150274	1.000000	150274	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_full_coverage_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_045_Du-70.depth.tsv
DAN_LP_045_Du-70	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_ir_regions	cpDNA	repeat_annotation	chloroplast	2	51472	183901903	3572.853260	51472	1.000000	51472	1.000000	51472	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_ir_regions.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_045_Du-70.depth.tsv
DAN_LP_045_Du-70	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_duplicate_ir_mask	cpDNA	mask	chloroplast	1	25736	89218646	3466.686587	25736	1.000000	25736	1.000000	25736	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_duplicate_ir_copy_mask.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_045_Du-70.depth.tsv
DAN_LP_045_Du-70	QB3.Berkeley.251217/QB3.Results.260109	D. setchellii	DAN	cpdna_population_sites	cpDNA	variant_calling_and_population_genetics	chloroplast	1	124538	406767286	3266.210201	124538	1.000000	124538	1.000000	124538	1.000000	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/05_analysis_masks/cpdna_population_sites.bed	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/06_all_sample_alignment/qc/DAN_LP_045_Du-70.depth.tsv
