sample_1	sample_2	mash_distance	p_value	shared_hashes	calibrated_candidate	interpretation
MALV_LP_100_Du-206	SILR_LP_353_Du-736	0.0237518	0	31482/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_027_Du-45	0.0419626	0	15761/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_028_Du-46	0.0294712	0	25084/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_029_Du-47	0.0483062	0	12593/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_030_Du-48	0.0305733	0	24039/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_031_Du-49	0.0285457	0	26004/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_032_Du-50	0.0252005	0	29689/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_033_Du-51	0.043186	0	15086/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_034_Du-52	0.0229015	0	32597/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_035_Du-53	0.0199275	0	36907/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_036_Du-54	0.0348264	0	20462/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_037_Du-55	0.023213	0	32183/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_038_Du-56	0.0224464	0	33214/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_039_Du-57	0.0258569	0	28918/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_040_Du-58	0.0603819	0	8333/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_041_Du-60	0.0597915	0	8500/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	STI_LP_042_Du-61	0.0246232	0	30388/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TIL_LP_123_Du-263	0.0519386	0	11103/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TIL_LP_124_Du-264	0.0208186	0	35544/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TIL_LP_125_Du-265	0.0418867	0	15804/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TIL_LP_126_Du-266	0.0367184	0	19074/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TIL_LP_127_Du-267	0.0421722	0	15643/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TIL_LP_128_Du-268	0.0189291	0	38514/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TIL_LP_129_Du-269	0.0285408	0	26009/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TIL_LP_130_Du-271	0.019145	0	38159/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TIL_LP_131_Du-272	0.0251771	0	29717/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_115_Du-242	0.0157717	0	44226/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_116_Du-243	0.0156643	0	44439/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_117_Du-244	0.027857	0	26715/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_118_Du-245	0.0190681	0	38285/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_119_Du-246	0.0160485	0	43683/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_120_Du-248	0.0172689	0	41390/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_121_Du-249	0.022167	0	33600/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_122_Du-250	0.0154769	0	44814/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_140_Du-302	0.0216564	0	34320/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_141_Du-303	0.0321102	0	22667/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_142_Du-304	0.0493958	0	12124/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_143_Du-305	0.0399462	0	16950/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_144_Du-306	0.0364628	0	19255/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_145_Du-307	0.0446102	0	14341/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_146_Du-308	0.0508074	0	11545/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_147_Du-309	0.0163764	0	43051/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_100_Du-206	TULP_LP_148_Du-310	0.0364979	0	19230/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	MALV_LP_102_Du-208	0.0166621	0	42510/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	MALV_LP_103_Du-209	0.0181318	0	39862/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	MALV_LP_104_Du-210	0.0172766	0	41376/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_058_Du-115	0.0446633	0	14314/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_059_Du-106	0.0510161	0	11462/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_060_Du-107	0.0529922	0	10708/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_061_Du-108	0.0340847	0	21038/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_062_Du-109	0.0324681	0	22361/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_063_Du-110	0.0497446	0	11978/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_064_Du-111	0.0508249	0	11538/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_065_Du-112	0.0520119	0	11075/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_066_Du-113	0.0481045	0	12682/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	OCO_LP_067_Du-114	0.0507823	0	11555/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI1_LP_249_Du-648	0.0272577	0	27353/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI1_LP_250_Du-649	0.0255725	0	29249/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI1_LP_251_Du-650	0.0528809	0	10749/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI1_LP_252_Du-651	0.0252727	0	29603/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI1_LP_253_Du-652	0.0217511	0	34185/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI1_LP_254_Du-653	0.0479649	0	12744/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI1_LP_255_Du-654	0.0222138	0	33535/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI1_LP_257_Du-656	0.0392059	0	17412/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI1_LP_258_Du-657	0.0200576	0	36704/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_243_Du-631	0.0208166	0	35547/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_244_Du-632	0.0401784	0	16808/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_245_Du-633	0.0299242	0	24648/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_246_Du-634	0.025895	0	28874/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_247_Du-635	0.0214483	0	34619/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_248_Du-636	0.0192254	0	38028/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_337_Du-638	0.0399137	0	16970/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_338_Du-639	0.0449848	0	14152/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_339_Du-640	0.0193983	0	37748/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUI2_LP_340_Du-641	0.0234663	0	31851/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_069_Du-155	0.0414864	0	16033/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_070_Du-156	0.0372151	0	18728/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_071_Du-157	0.0323599	0	22453/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_072_Du-158	0.0318094	0	22928/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_073_Du-159	0.0256435	0	29166/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_074_Du-160	0.0385599	0	17827/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_075_Du-161	0.0173518	0	41240/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_076_Du-162	0.0182223	0	39706/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_077_Du-163	0.017464	0	41038/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	QUIN_LP_318_Du-164	0.0359405	0	19631/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_192_Du-521	0.0171579	0	41592/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_193_Du-522	0.0168656	0	42130/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_194_Du-523	0.0206998	0	35722/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_195_Du-524	0.0190669	0	38287/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_196_Du-525	0.0192039	0	38063/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_197_Du-526	0.0422061	0	15624/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_198_Du-527	0.0170373	0	41813/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_199_Du-528	0.0213235	0	34800/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_200_Du-529	0.0180729	0	39964/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RIC_LP_201_Du-530	0.0173823	0	41185/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RSV_LP_049_Du-85	0.0207325	0	35673/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RSV_LP_050_Du-87	0.0266725	0	27994/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RSV_LP_051_Du-88	0.0330788	0	21850/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RSV_LP_052_Du-89	0.0273366	0	27268/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RSV_LP_053_Du-90	0.0179436	0	40189/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RSV_LP_055_Du-92	0.0351599	0	20209/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RSV_LP_057_Du-94	0.0237347	0	31504/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RSV_LP_315_Du-95	0.0230807	0	32358/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	RSV_LP_316_Du-96	0.0303344	0	24261/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_149_Du-343	0.0518498	0	11137/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_150_Du-344	0.0398617	0	17002/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_151_Du-345	0.0337041	0	21341/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_152_Du-346	0.0358733	0	19680/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_153_Du-347	0.0412844	0	16150/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_154_Du-348	0.0219029	0	33970/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_155_Du-349	0.0421668	0	15646/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_156_Du-350	0.0427733	0	15310/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_157_Du-351	0.0425495	0	15433/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILG_LP_158_Du-352	0.0470952	0	13138/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILR_LP_346_Du-729	0.0235502	0	31742/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILR_LP_347_Du-730	0.0193952	0	37753/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILR_LP_348_Du-731	0.0192198	0	38037/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILR_LP_349_Du-732	0.0198022	0	37104/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILR_LP_351_Du-734	0.0192414	0	38002/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	SILR_LP_353_Du-736	0.0241128	0	31023/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_027_Du-45	0.042215	0	15619/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_028_Du-46	0.0296478	0	24913/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_029_Du-47	0.0485691	0	12478/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_030_Du-48	0.0308728	0	23764/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_031_Du-49	0.0286562	0	25892/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_032_Du-50	0.0253257	0	29540/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_033_Du-51	0.0434569	0	14941/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_034_Du-52	0.0227973	0	32737/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_035_Du-53	0.019948	0	36875/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_036_Du-54	0.0352038	0	20176/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_037_Du-55	0.0234902	0	31820/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_038_Du-56	0.0225033	0	33136/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_039_Du-57	0.025831	0	28948/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_040_Du-58	0.0604105	0	8325/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_041_Du-60	0.0590394	0	8718/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	STI_LP_042_Du-61	0.024611	0	30403/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TIL_LP_123_Du-263	0.0520749	0	11051/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TIL_LP_124_Du-264	0.0208166	0	35547/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TIL_LP_125_Du-265	0.0419202	0	15785/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TIL_LP_126_Du-266	0.0370229	0	18861/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TIL_LP_127_Du-267	0.0425477	0	15434/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TIL_LP_128_Du-268	0.0189763	0	38436/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TIL_LP_129_Du-269	0.0287863	0	25761/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TIL_LP_130_Du-271	0.0191469	0	38156/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TIL_LP_131_Du-272	0.0252996	0	29571/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_115_Du-242	0.0157005	0	44367/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_116_Du-243	0.015799	0	44172/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_117_Du-244	0.0280658	0	26497/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_118_Du-245	0.0188796	0	38596/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_119_Du-246	0.0161568	0	43473/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_120_Du-248	0.0174378	0	41085/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_121_Du-249	0.0224493	0	33210/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_122_Du-250	0.0154992	0	44769/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_140_Du-302	0.021458	0	34605/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_141_Du-303	0.0325153	0	22321/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_142_Du-304	0.0498531	0	11933/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_143_Du-305	0.0405593	0	16578/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_144_Du-306	0.0368481	0	18983/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_145_Du-307	0.0451812	0	14054/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_146_Du-308	0.0511833	0	11396/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_147_Du-309	0.016669	0	42497/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_101_Du-207	TULP_LP_148_Du-310	0.0368167	0	19005/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	MALV_LP_103_Du-209	0.0181839	0	39772/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	MALV_LP_104_Du-210	0.0175932	0	40807/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_058_Du-115	0.0450628	0	14113/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_059_Du-106	0.0516602	0	11210/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_060_Du-107	0.0535893	0	10491/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_061_Du-108	0.0344268	0	20770/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_062_Du-109	0.0326409	0	22215/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_063_Du-110	0.0502252	0	11780/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_064_Du-111	0.0512265	0	11379/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_065_Du-112	0.0526005	0	10853/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_066_Du-113	0.0485737	0	12476/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	OCO_LP_067_Du-114	0.0513132	0	11345/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI1_LP_249_Du-648	0.0278237	0	26750/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI1_LP_250_Du-649	0.0260377	0	28710/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI1_LP_251_Du-650	0.0535421	0	10508/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI1_LP_252_Du-651	0.025768	0	29021/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI1_LP_253_Du-652	0.0222051	0	33547/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI1_LP_254_Du-653	0.0486936	0	12424/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI1_LP_255_Du-654	0.0226295	0	32964/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI1_LP_257_Du-656	0.0399706	0	16935/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI1_LP_258_Du-657	0.0205435	0	35958/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_243_Du-631	0.0214359	0	34637/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_244_Du-632	0.0406412	0	16529/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_245_Du-633	0.0305538	0	24057/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_246_Du-634	0.0265674	0	28111/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_247_Du-635	0.0219875	0	33851/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_248_Du-636	0.0197939	0	37117/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_337_Du-638	0.0404195	0	16662/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_338_Du-639	0.0459329	0	13686/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_339_Du-640	0.0199588	0	36858/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUI2_LP_340_Du-641	0.0239547	0	31223/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_069_Du-155	0.0422204	0	15616/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_070_Du-156	0.0377062	0	18393/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_071_Du-157	0.0330255	0	21894/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_072_Du-158	0.0321892	0	22599/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_073_Du-159	0.0260578	0	28687/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_074_Du-160	0.0392881	0	17360/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_075_Du-161	0.017959	0	40162/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_076_Du-162	0.0186031	0	39058/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_077_Du-163	0.0179516	0	40175/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	QUIN_LP_318_Du-164	0.0365261	0	19210/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_192_Du-521	0.0174852	0	41000/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_193_Du-522	0.0171623	0	41584/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_194_Du-523	0.0208622	0	35479/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_195_Du-524	0.0193172	0	37879/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_196_Du-525	0.0194225	0	37709/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_197_Du-526	0.0426657	0	15369/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_198_Du-527	0.0173529	0	41238/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_199_Du-528	0.0215831	0	34425/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_200_Du-529	0.018206	0	39734/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RIC_LP_201_Du-530	0.0174067	0	41141/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RSV_LP_049_Du-85	0.0212315	0	34934/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RSV_LP_050_Du-87	0.0271995	0	27416/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RSV_LP_051_Du-88	0.0335168	0	21492/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RSV_LP_052_Du-89	0.0278161	0	26758/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RSV_LP_053_Du-90	0.0184234	0	39362/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RSV_LP_055_Du-92	0.0358609	0	19689/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RSV_LP_057_Du-94	0.0243459	0	30731/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RSV_LP_315_Du-95	0.0236725	0	31584/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	RSV_LP_316_Du-96	0.0310059	0	23643/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILG_LP_149_Du-343	0.0524668	0	10903/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILG_LP_150_Du-344	0.0404493	0	16644/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILG_LP_151_Du-345	0.0342131	0	20937/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILG_LP_152_Du-346	0.0364319	0	19277/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILG_LP_153_Du-347	0.0419927	0	15744/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILG_LP_154_Du-348	0.0222852	0	33436/100000	no	not_flagged_negative_screen_not_proof
