sample_id	batch	naming_profile	popcode	species	population_name	du_id	lp_id	sequencing_samples	lanes	r1_paths	r2_paths	r1_count	r2_count	pair_status	metadata_status	analysis_status	analysis_note
KIRT_LP_162_Du-367	QB3.Berkeley.251217/QB3.Results.260109	main_standard	KIRT	D. setchellii	KC Transect	Du-367	LP_162	S188	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_162_Du-367_S188_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_162_Du-367_S188_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
KIRT_LP_163_Du-368	QB3.Berkeley.251217/QB3.Results.260109	main_standard	KIRT	D. setchellii	KC Transect	Du-368	LP_163	S117	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_163_Du-368_S117_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_163_Du-368_S117_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
KIRT_LP_164_Du-369	QB3.Berkeley.251217/QB3.Results.260109	main_standard	KIRT	D. setchellii	KC Transect	Du-369	LP_164	S126	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_164_Du-369_S126_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_164_Du-369_S126_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
KIRT_LP_165_Du-370	QB3.Berkeley.251217/QB3.Results.260109	main_standard	KIRT	D. setchellii	KC Transect	Du-370	LP_165	S136	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_165_Du-370_S136_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_165_Du-370_S136_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
KIRT_LP_166_Du-371	QB3.Berkeley.251217/QB3.Results.260109	main_standard	KIRT	D. setchellii	KC Transect	Du-371	LP_166	S147	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_166_Du-371_S147_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_166_Du-371_S147_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
KIRT_LP_167_Du-372	QB3.Berkeley.251217/QB3.Results.260109	main_standard	KIRT	D. setchellii	KC Transect	Du-372	LP_167	S157	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_167_Du-372_S157_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_167_Du-372_S157_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
KIRT_LP_168_Du-373	QB3.Berkeley.251217/QB3.Results.260109	main_standard	KIRT	D. setchellii	KC Transect	Du-373	LP_168	S167	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_168_Du-373_S167_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_168_Du-373_S167_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_095_Du-201	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-201	LP_095	S97	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_095_Du-201_S97_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_095_Du-201_S97_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_096_Du-202	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-202	LP_096	S107	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_096_Du-202_S107_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_096_Du-202_S107_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_097_Du-203	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-203	LP_097	S36	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_097_Du-203_S36_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_097_Du-203_S36_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_098_Du-204	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-204	LP_098	S46	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_098_Du-204_S46_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_098_Du-204_S46_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_099_Du-205	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-205	LP_099	S57	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_099_Du-205_S57_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_099_Du-205_S57_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_100_Du-206	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-206	LP_100	S67	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_100_Du-206_S67_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_100_Du-206_S67_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_101_Du-207	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-207	LP_101	S78	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_101_Du-207_S78_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_101_Du-207_S78_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_102_Du-208	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-208	LP_102	S88	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_102_Du-208_S88_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_102_Du-208_S88_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_103_Du-209	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-209	LP_103	S98	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_103_Du-209_S98_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_103_Du-209_S98_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
MALV_LP_104_Du-210	QB3.Berkeley.251217/QB3.Results.260109	main_standard	MALV	D. setchellii	Malech Vista	Du-210	LP_104	S108	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_104_Du-210_S108_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_104_Du-210_S108_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_058_Du-115	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-115	LP_058	S41	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_058_Du-115_S41_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_058_Du-115_S41_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_059_Du-106	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-106	LP_059	S52	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_059_Du-106_S52_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_059_Du-106_S52_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_060_Du-107	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-107	LP_060	S63	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_060_Du-107_S63_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_060_Du-107_S63_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_061_Du-108	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-108	LP_061	S73	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_061_Du-108_S73_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_061_Du-108_S73_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_062_Du-109	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-109	LP_062	S83	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_062_Du-109_S83_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_062_Du-109_S83_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_063_Du-110	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-110	LP_063	S93	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_063_Du-110_S93_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_063_Du-110_S93_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_064_Du-111	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-111	LP_064	S103	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_064_Du-111_S103_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_064_Du-111_S103_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_065_Du-112	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-112	LP_065	S32	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_065_Du-112_S32_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_065_Du-112_S32_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_066_Du-113	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-113	LP_066	S42	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_066_Du-113_S42_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_066_Du-113_S42_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
OCO_LP_067_Du-114	QB3.Berkeley.251217/QB3.Results.260109	main_standard	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	Du-114	LP_067	S53	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_067_Du-114_S53_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_067_Du-114_S53_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI1_LP_249_Du-648	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	Du-648	LP_249	S274	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_249_Du-648_S274_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_249_Du-648_S274_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI1_LP_250_Du-649	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	Du-649	LP_250	S283	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_250_Du-649_S283_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_250_Du-649_S283_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI1_LP_251_Du-650	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	Du-650	LP_251	S216	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_251_Du-650_S216_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_251_Du-650_S216_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI1_LP_252_Du-651	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	Du-651	LP_252	S226	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_252_Du-651_S226_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_252_Du-651_S226_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI1_LP_253_Du-652	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	Du-652	LP_253	S237	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_253_Du-652_S237_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_253_Du-652_S237_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI1_LP_254_Du-653	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	Du-653	LP_254	S248	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_254_Du-653_S248_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_254_Du-653_S248_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI1_LP_255_Du-654	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	Du-654	LP_255	S256	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_255_Du-654_S256_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_255_Du-654_S256_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI1_LP_257_Du-656	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	Du-656	LP_257	S275	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_257_Du-656_S275_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_257_Du-656_S275_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI1_LP_258_Du-657	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	Du-657	LP_258	S284	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_258_Du-657_S284_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_258_Du-657_S284_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_243_Du-631	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-631	LP_243	S215	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_243_Du-631_S215_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_243_Du-631_S215_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_244_Du-632	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-632	LP_244	S225	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_244_Du-632_S225_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_244_Du-632_S225_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_245_Du-633	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-633	LP_245	S236	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_245_Du-633_S236_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_245_Du-633_S236_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_246_Du-634	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-634	LP_246	S247	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_246_Du-634_S247_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_246_Du-634_S247_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_247_Du-635	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-635	LP_247	S255	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_247_Du-635_S255_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_247_Du-635_S255_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_248_Du-636	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-636	LP_248	S263	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_248_Du-636_S263_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_248_Du-636_S263_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_337_Du-638	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-638	LP_337	S206	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_337_Du-638_S206_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_337_Du-638_S206_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_338_Du-639	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-639	LP_338	S208	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_338_Du-639_S208_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_338_Du-639_S208_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_339_Du-640	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-640	LP_339	S209	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_339_Du-640_S209_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_339_Du-640_S209_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUI2_LP_340_Du-641	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUI2	D. setchellii	Quicklsilver SE Mine Hill Tr. #2	Du-641	LP_340	S211	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_340_Du-641_S211_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI2/QUI2_LP_340_Du-641_S211_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUIN_LP_069_Du-155	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-155	LP_069	S74	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_069_Du-155_S74_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_069_Du-155_S74_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUIN_LP_070_Du-156	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-156	LP_070	S84	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_070_Du-156_S84_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_070_Du-156_S84_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
QUIN_LP_071_Du-157	QB3.Berkeley.251217/QB3.Results.260109	main_standard	QUIN	D. setchellii	Quicksilver NE	Du-157	LP_071	S94	L005	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_071_Du-157_S94_L005_R1_001.fastq.gz	genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_071_Du-157_S94_L005_R2_001.fastq.gz	1	1	complete	resolved	include_primary_paired_end	Use in the primary paired-end cpDNA/mtDNA alignment workflow.
