source_path	artifact_type	size_bytes	sha256	immutable
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_274_Du-709_S286_L005_R2_001.fastq.gz	file	323872762	5b90c2f3fcb15a9a94aed947863a5ba6fd4b18541350ffefd34d3c0821d324a7	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_276_Du-711_S229_L005_R1_001.fastq.gz	file	427039482	c4be559a9155de4ea3df62e6e2f66da325498eb955ffecbd87f118b73f721524	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_276_Du-711_S229_L005_R2_001.fastq.gz	file	428195114	795168a26f66bc3a0b41586ecc44b3270f18cba300ed27ca208771f7a4e951f0	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_277_Du-712_S240_L005_R1_001.fastq.gz	file	413400020	cb181a7cedba51c193ca2bef53c425fedf693dcfd779344dfdf5bbcc2047a7ec	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_277_Du-712_S240_L005_R2_001.fastq.gz	file	414124557	5c7ac81e7a72cf7269f94812bdeec2ff1afb4a7f40f84939afe8b8811e5cb348	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_341_Du-713_S207_L005_R1_001.fastq.gz	file	359725931	db537b3d7ca72532f64c149ce5d9fdc5fe2ed599257a804afac1b746183d6308	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_341_Du-713_S207_L005_R2_001.fastq.gz	file	357770047	050787224e818e182d842ccd473eae1e568955843be4727724aea63ca19494ce	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_342_Du-714_S210_L005_R1_001.fastq.gz	file	94946018	cd69191ab74a442722ef22e9daa70270893633f4ccc3378ec617abd32b9dee6f	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_342_Du-714_S210_L005_R2_001.fastq.gz	file	94076668	f54fb5650740699f4a4816af2cb652e106e7e7974fe17cb7c2e800e52152db2b	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_343_Du-715_S205_L005_R1_001.fastq.gz	file	431565222	54a39eacaf2ea91a1edc49df5e705b87679ea1017645f313c330cefa1ffb0ae5	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/COM/COM_LP_343_Du-715_S205_L005_R2_001.fastq.gz	file	427362171	6666d39d6d38aad043edf20da3303d3e6a686bb5f7efdaf999c020e3527a679b	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_169_Du-381_S178_L005_R1_001.fastq.gz	file	40563462	df6022cae1922ca3cd714fda3044d1284248d6cdc486d690f3fe0c5d68727aab	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_169_Du-381_S178_L005_R2_001.fastq.gz	file	41218788	cf2f131bd6e78aa3dcbc8187d04c4d90d153a62ec17eb828cf057cb5af49b585	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_170_Du-382_S189_L005_R1_001.fastq.gz	file	503490222	97ed99cd8d9df8384fcbd6af43f5019d5954254f0a6bdd1219928e9e80d0e585	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_170_Du-382_S189_L005_R2_001.fastq.gz	file	501142563	c5b12f9acbdad7b11a92e47dcd244a371ac8774674798b4922e79be94dac6a50	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_172_Du-384_S127_L005_R1_001.fastq.gz	file	466773510	c7f95e9a7696bfac9c4c7183c4a4225718ded186f6251263316b74c931b9dcd0	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_172_Du-384_S127_L005_R2_001.fastq.gz	file	480487745	59352a0882e7bdcf0330884036dabc40cbec0adde5a78fcea32f729f21feba10	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_173_Du-385_S137_L005_R1_001.fastq.gz	file	575039105	ba471b5b672b5527ed834a60642500462ec1d0eadec4b93b3c4059db95ba10a6	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_173_Du-385_S137_L005_R2_001.fastq.gz	file	577888764	6b085a0d185a1862c61e4402099c7429d58fa3dc8e24d65f2b4f5035618d9156	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_174_Du-386_S148_L005_R1_001.fastq.gz	file	621732405	3ea6ca80c5f7966a72a03b310b55de9614fba7c690f1f27cd806bf63946ac505	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_174_Du-386_S148_L005_R2_001.fastq.gz	file	618383961	b7571304f9476a180ac99b29368d8b038a22e763f9a2c32ac277ec9966618c16	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_175_Du-387_S158_L005_R1_001.fastq.gz	file	504491481	2103144527900e203a251f0d60b9241baeb01263d3383b448ab5e10c557d17ac	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_175_Du-387_S158_L005_R2_001.fastq.gz	file	499709993	4b2b63e7fb8bdf4cb14d0e48dac02573a85379cf0410983415834aa1f3e09335	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_176_Du-388_S168_L005_R1_001.fastq.gz	file	654690409	9d67fc55637dddf46c49616d73f5a63cd455263c6439c11d3067c6d81ac949a6	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_176_Du-388_S168_L005_R2_001.fastq.gz	file	651571951	039cc8abdf1e4c0b648009b5d1cbf2fd05cb64b94fa826919b0822edbf131565	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_177_Du-389_S179_L005_R1_001.fastq.gz	file	649233342	1de041bf1f34351cdcd9910ddda54cee2dcf002fc407f15af564d792d1f3cfa1	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_177_Du-389_S179_L005_R2_001.fastq.gz	file	647174837	afd53c05ae92bff219250720bcc44231b418a5abdf5200354e73d9897aca9616	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_320_Du-395_S110_L005_R1_001.fastq.gz	file	524628520	eec1b1f5a91797efd75a8f64253bad10194180e1cd0408a030894d8706e45676	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_320_Du-395_S110_L005_R2_001.fastq.gz	file	518742214	9ecd4db200081e5516f26ccf1f1ef1e42239659a78c7e3805c80c2cb2973b68e	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_321_Du-396_S111_L005_R1_001.fastq.gz	file	411467720	49a39fc56104fba533dfcd7ac265441d9d3c11332ae0b159ab41773b9790f7ef	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROB/CROB_LP_321_Du-396_S111_L005_R2_001.fastq.gz	file	408908749	bde73e78c7c1ca818fda2c7ad7e92a7521b7b83b3783ddcc2b98f32d014b1889	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_085_Du-181_S76_L005_R1_001.fastq.gz	file	537461834	56fa01bdb51961882cbc94a17fe52bbca54ff64a636f3945e6fe029d7237df6c	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_085_Du-181_S76_L005_R2_001.fastq.gz	file	535488594	b97661153dc58a895bf2ba7d806531e01462a29af4548688c3b41bb8ff8968af	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_086_Du-182_S86_L005_R1_001.fastq.gz	file	618024067	45e2cb50ceb60d934b39b290464987ab64c848e915848cec5f1c6f050743d4b3	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_086_Du-182_S86_L005_R2_001.fastq.gz	file	621449509	290d6016e3b383a3ea312149fc94ced543ad95ef03d3a1cb236ad0f4f2fda4ea	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_087_Du-183_S96_L005_R1_001.fastq.gz	file	134460432	d537e6a171a3ca0b898edff6bae37d86205040122721ed6c2502e32723854efe	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_087_Du-183_S96_L005_R2_001.fastq.gz	file	136503603	7d20ec22ff622930a6ce2085ceb47050aa2c720255730445e36cf084a1ddf183	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_088_Du-184_S106_L005_R1_001.fastq.gz	file	732445469	f8fde9c8fff271eda8256175b82b755ab50e33aaf1980b4738947a8fa04cfb59	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_088_Du-184_S106_L005_R2_001.fastq.gz	file	734176819	818fe2fd7cda93ae7a8d9b0d768a461b51f1e6d07020a6ac00fba668a515331e	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_089_Du-185_S35_L005_R1_001.fastq.gz	file	1253160542	188600b0de820cb797e12a83c68c876daf6ef02bf03a658db6559a8116908b13	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_089_Du-185_S35_L005_R2_001.fastq.gz	file	1261552017	fc7525f45f80da96c5d4242cf17533d5b6ceec98b46a2c0989fd2fc1e17f5d21	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_090_Du-186_S45_L005_R1_001.fastq.gz	file	855166295	e4b2495f5bf7536e5e8d47755cc78c06d55c0abe94312b7e51d0a71af921a636	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_090_Du-186_S45_L005_R2_001.fastq.gz	file	853698409	4995cddfd85574aabfe583adf4c338915d29d1f4392c97012eb63359bdf1a2e3	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_091_Du-187_S56_L005_R1_001.fastq.gz	file	335645772	33e1596a6abf49c3df0bc96ece614d7b8b5ed140525cab98814e9e1f72eb820a	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_091_Du-187_S56_L005_R2_001.fastq.gz	file	337959327	ae2ad06c7e52ed277e67c5b80a80dbfcc18206fdb450e3c35281a72893d7be7f	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_092_Du-188_S66_L005_R1_001.fastq.gz	file	236979343	cf111d9f3b75614940bc4c9c3e191d1fa02fed816407f5b85c1901ededa1da10	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_092_Du-188_S66_L005_R2_001.fastq.gz	file	237986972	0e8726be61f1ada39c0b8fe5db4b2d34887cf20a474d62a9acc579e83fd385cf	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_093_Du-189_S77_L005_R1_001.fastq.gz	file	479597007	758630b5b7329729ea08ee742c323ac129df5b178dc404d44aa0520ec030022c	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_093_Du-189_S77_L005_R2_001.fastq.gz	file	478372882	49b25b62825cdaaf2200ee17c46b57f4d69b0876e5e4586e26e8a02b7d95b613	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_094_Du-190_S87_L005_R1_001.fastq.gz	file	620814316	c5e0d84a5a7b0db2c61a57d9aff5b1622eba8a91d1b1fb7921cc6fb859449135	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CROS/CROS_LP_094_Du-190_S87_L005_R2_001.fastq.gz	file	622122948	3ccbd436fd6d5180a7cf4b2fe3f729387caa5b787756516354b2b931a803ee84	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_ALA/CY_ALA_LP_298-Du-767_S289_L005_R1_001.fastq.gz	file	338783359	a191283e7ebfec30723e8d5ac48ffd0e45dcdd9aa0939b929c4c1cc06eb9ae8b	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_ALA/CY_ALA_LP_298-Du-767_S289_L005_R2_001.fastq.gz	file	343669347	fa5d0f8392e0c199fb1c2b934ae4c044f0e452971dc2ff6ab1ec7439bf3500ae	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_ALA/CY_ALA_LP_299-Du-768_S221_L005_R1_001.fastq.gz	file	333728197	898754ffe47d062944e37e1630a5cdd09fe8e81570150d505b6f379dc1108b5c	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_ALA/CY_ALA_LP_299-Du-768_S221_L005_R2_001.fastq.gz	file	335951224	ec7339da21b045489257351515b81f71cf1d9b067e54761978a01af1418aa9b3	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_ALA/CY_ALA_LP_357_Du-769_S231_L005_R1_001.fastq.gz	file	512844695	f42aee92de7cf0fce96e3c34af0b079c38055b771679c8a04a9738e604649410	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_ALA/CY_ALA_LP_357_Du-769_S231_L005_R2_001.fastq.gz	file	509081689	bf43056b7e984373e37b666f629e01f1158cf7f3f361e79bbb5eee0949b05f5f	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BAL/CY_BAL_LP_226_Du-602_S281_L005_R1_001.fastq.gz	file	156080214	93b5a568a182d75f655408907eb02f2faf3c3cc59e42f7d48b3ea31bfa1c1817	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BAL/CY_BAL_LP_226_Du-602_S281_L005_R2_001.fastq.gz	file	154986944	f12e7c876b19078f549faf03d818d0442c44107580d5b9e6e6a0dd27f020a6ab	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BAL/CY_BAL_LP_227_Du-603_S213_L005_R1_001.fastq.gz	file	68546419	76d5d1e8dbc30717fee12cc164b90a70936e8b8cc684b93d162ae6d63b46a25d	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BAL/CY_BAL_LP_227_Du-603_S213_L005_R2_001.fastq.gz	file	68894059	0226a9afc4a5e0c6382bf96ee82e6d646069e318b841cf2620856c6fa480e10e	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BAL/CY_BAL_LP_228_Du-604_S223_L005_R1_001.fastq.gz	file	43641457	52c12df5a87f0ab0fe8914bc388e867bcba7eebb5b7049e93c1e99734b7f8054	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BAL/CY_BAL_LP_228_Du-604_S223_L005_R2_001.fastq.gz	file	43801537	ca926394b2a4a70b2e39672372d5029751976f1a1422f35e941c4587a2f087dd	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BGL/CY_BGL_LP_210_Du-577_S193_L005_R1_001.fastq.gz	file	344904018	d35416948d7f8475e0fa502b350b96bece74b09e6a99ef44d93a43c13fc2d6da	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BGL/CY_BGL_LP_210_Du-577_S193_L005_R2_001.fastq.gz	file	342312953	a07e61c36098eb70b2684fb6fbdff6557e82d9cd6a5cfe9430437c45f9b5031a	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BGL/CY_BGL_LP_212_Du-579_S131_L005_R1_001.fastq.gz	file	363827419	f7344dcd51f2ef950a5205ce10abd93cd487973e54634606dde6c9f47b810fae	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BGL/CY_BGL_LP_212_Du-579_S131_L005_R2_001.fastq.gz	file	361856261	b73430232de4fdffb33ed845c510ca544aea1576f3ed56e5586db3352321868f	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_288_Du-737_S268_L005_R1_001.fastq.gz	file	59625004	894f46e46930f9c47e2aa0e6b33aad7aa337a234cfe398d423f934f46d34b1b0	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_288_Du-737_S268_L005_R2_001.fastq.gz	file	59357904	6a4d9a0ffd2eb75bea73735754c592fdf0862d087ce958c4182c8c1178fa51b9	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_290_Du-739_S288_L005_R1_001.fastq.gz	file	350093335	1b1ac700681df811ace53c31777b5e7b830157bb1129cbddfb265fc09940743c	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_290_Du-739_S288_L005_R2_001.fastq.gz	file	350848088	530783acd270de5d35f830d5c54e278a90723bfb0b4c3f4f95f8b1c757965b23	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_291_Du-740_S220_L005_R1_001.fastq.gz	file	145381562	cb2dd8dd93dedf6f53dee49206f58e19f85c976ab026283c342075f41ecb3587	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_291_Du-740_S220_L005_R2_001.fastq.gz	file	144517766	49a3b129ba60d7ab16ce867b47291dfffbd70c0904f28ed83dddc4513d32cf14	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_292_Du-741_S230_L005_R1_001.fastq.gz	file	272296822	afbb5408967efc8ec433607b7b7ed955d40d829af7854ea53390deeda9db8290	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_292_Du-741_S230_L005_R2_001.fastq.gz	file	273448731	cb739149e29d6e4a8e20adfaf47f496a2683272b3954513b81c070a0522d81a6	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_354_Du-742_S278_L005_R1_001.fastq.gz	file	311975971	669da0e817c1702575f9dd5103118ad1a2aa1c3a043dcecb1949fbfc7bca5657	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_BOU/CY_BOU_LP_354_Du-742_S278_L005_R2_001.fastq.gz	file	310552905	7627f2cdae7b7dd7639c541e9a451d9bd542450960ab67f78bd9e3c1215c1e4f	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_328_Du-610_S234_L005_R1_001.fastq.gz	file	512404465	becf95a2d6c5dee630e8d341128321d7a18d63dcdfdd8139b6591087b80bc0b8	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_328_Du-610_S234_L005_R2_001.fastq.gz	file	530179897	d3c1b4c955791b4c19fb41c91be89f19036883ada86c824e2e01d6c1518cacf6	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_329_Du-611_S245_L005_R1_001.fastq.gz	file	381837497	2e4c8acb963680f7fcfeed38cae992c758ed309e813dcbadd166ad51a0aa0312	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_329_Du-611_S245_L005_R2_001.fastq.gz	file	394882186	a1014c62e820168e21694daa2f010d0699d47edeae1be862fe9ebde5d47e9132	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_330_Du-607_S254_L005_R1_001.fastq.gz	file	126633348	4afbfda85f7bde1b7311ae146c99c4b21115255e9a1f3839b1ae103fd8b9136e	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_330_Du-607_S254_L005_R2_001.fastq.gz	file	136099586	9a497996e56210f842afbea0a59bcc6e53b0e1ddb39f8b56beac0b6ff9a6ab87	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_331_Du-608_S262_L005_R1_001.fastq.gz	file	197586199	a7f8a10e0dd0dce09a830af491e41f36110a3ab8498fd88c8837ce109041ea04	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_331_Du-608_S262_L005_R2_001.fastq.gz	file	206369049	88b60d44acda4d9bede60a89922e72c788e7151fcf18c57d27a72ae88ca847cf	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_332_Du-609_S273_L005_R1_001.fastq.gz	file	385828405	4c539150c73a7a98138cfb88aa883a15c6d17478c16e571aa4916a59e03e9cea	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_CAS/CY_CAS_LP_332_Du-609_S273_L005_R2_001.fastq.gz	file	422427381	e836a0730fcaae08fbf8ba08edc4feaaf76b2e451ee06cc94ba4bb31f11f7814	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_236_Du-614_S224_L005_R1_001.fastq.gz	file	581135289	b7c4e898fe779585ddf3b123da50a4b476812c5fdd535b77ffb2168c59d9f484	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_236_Du-614_S224_L005_R2_001.fastq.gz	file	575746915	7e17f79ab07becc349a394eeb0cbe939b38025f4013ddbce929763fbd25651d7	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_333_Du-612_S282_L005_R1_001.fastq.gz	file	179625181	5f6f59ea96f22bf10d22beefb3538684f9f53a7d6eb176829b399610f6d36225	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_333_Du-612_S282_L005_R2_001.fastq.gz	file	186415620	6c494492ad85f06a400c21ab35d35382183df86817aeb7ae4b8fee54ddb1c0b4	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_334_Du-613_S214_L005_R1_001.fastq.gz	file	303620830	8f133f6528e91f8083dad3107bc44dbbae806e6bf5c99332c087683dca8b9848	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_334_Du-613_S214_L005_R2_001.fastq.gz	file	329407390	9a1ba641f09331d994526e03b31a028505a30d37f94f04f395727e85e68b283a	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_335_Du-615_S235_L005_R1_001.fastq.gz	file	448686193	d09be2d3d61aa9197338e8d4e57d15f7c97f99608eee8415c7ec84b4b221cf71	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_335_Du-615_S235_L005_R2_001.fastq.gz	file	479173560	c166ea95521324cd07240662aa93546ce59a4df0c2d4f7400acf13d5eb78a8f9	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_336_Du-616_S246_L005_R1_001.fastq.gz	file	449310274	da5fb62f2049a405758c7952a26d8aeed565ae8383c5bcd536b179d504dbe2a9	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICN/CY_HICN_LP_336_Du-616_S246_L005_R2_001.fastq.gz	file	460154846	5a33728a6ce5fcdd07dddcf8b7cd60636ee17c02d4e52cd0fb85aa1b8ffd78f0	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_293_Du-757_S242_L005_R1_001.fastq.gz	file	248102288	949ca424aa6b7dddf68db554fa2199b95c1a60a7bd6051ed0b009869c4521c02	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_293_Du-757_S242_L005_R2_001.fastq.gz	file	251439133	4a283ba3b9a84168c66837e5108e51742595175cb71291af6768c1e1c362cb95	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_295_Du-759_S259_L005_R1_001.fastq.gz	file	21428815	9cfcde75db771259dcc267c5be3e7e30b366e0b11412809e9981d827b88261ec	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_295_Du-759_S259_L005_R2_001.fastq.gz	file	21816551	417ed49f44f9fe4ef45d92612b792add9d3ba0cee403052b07bc8983754f0cae	yes
source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/CY_HICS/CY_HICS_LP_297_Du-761_S279_L005_R1_001.fastq.gz	file	71663915	d5a93cb10be22eae85d3953344f3c986d2683d90b018ef21b6407000e44d2586	yes
