sample_id	popcode	species	population_name	r1_paths	r2_paths	r1_count	r2_count	pair_status	analysis_eligible	sample_analysis_eligible	population_inference_eligible	population_exclusion_reason
DU-443	DUSE	D. setchellii	source-declared unprefixed DUSE group	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-443_S74_L008_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-443_S74_L008_R2_001.fastq.gz	1	1	complete	yes	yes	no	population label unresolved after repository source-record audit
DU-4A	DUSE	D. setchellii	source-declared unprefixed DUSE group	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-4A_S68_L008_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.241122/QB3.Dudleya.Results.250118/DU-4A_S68_L008_R2_001.fastq.gz	1	1	complete	yes	yes	no	population label unresolved after repository source-record audit
DU014LP012	DUSE	D. setchellii	source-declared unprefixed DUSE group	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU014LP012_S4_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU014LP012_S4_L005_R2_001.fastq.gz	1	1	complete	yes	yes	no	population label unresolved after repository source-record audit
DU037LP013	DUSE	D. setchellii	source-declared unprefixed DUSE group	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU037LP013_S5_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU037LP013_S5_L005_R2_001.fastq.gz	1	1	complete	yes	yes	no	population label unresolved after repository source-record audit
DU059LP015	DUSE	D. setchellii	source-declared unprefixed DUSE group	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU059LP015_S6_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU059LP015_S6_L005_R2_001.fastq.gz	1	1	complete	yes	yes	no	population label unresolved after repository source-record audit
DU078LP011	DUSE	D. setchellii	source-declared unprefixed DUSE group	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU078LP011_S7_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU078LP011_S7_L005_R2_001.fastq.gz	1	1	complete	yes	yes	no	population label unresolved after repository source-record audit
DU079LP010	DUSE	D. setchellii	source-declared unprefixed DUSE group	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU079LP010_S8_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.250811/QB3.250916.Results5genomes/DU079LP010_S8_L005_R2_001.fastq.gz	1	1	complete	yes	yes	no	population label unresolved after repository source-record audit
DUD_LP_132_Du-283	DUD	D. setchellii	Dude Rock	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_132_Du-283_S122_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_132_Du-283_S122_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
DUD_LP_133_Du-284	DUD	D. setchellii	Dude Rock	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_133_Du-284_S133_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_133_Du-284_S133_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
DUD_LP_134_Du-285	DUD	D. setchellii	Dude Rock	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_134_Du-285_S142_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_134_Du-285_S142_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
DUD_LP_135_Du-286	DUD	D. setchellii	Dude Rock	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_135_Du-286_S153_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_135_Du-286_S153_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
DUD_LP_136_Du-287	DUD	D. setchellii	Dude Rock	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_136_Du-287_S163_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_136_Du-287_S163_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
DUD_LP_137_Du-288	DUD	D. setchellii	Dude Rock	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_137_Du-288_S174_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_137_Du-288_S174_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
DUD_LP_138_Du-289	DUD	D. setchellii	Dude Rock	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_138_Du-289_S185_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_138_Du-289_S185_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
DUD_LP_139_Du-290	DUD	D. setchellii	Dude Rock	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_139_Du-290_S114_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/DUD/DUD_LP_139_Du-290_S114_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRN_LP_179_Du-421	KIRN	D. setchellii	Kirby N. Rd. Canyon	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_179_Du-421_S118_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_179_Du-421_S118_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRN_LP_180_Du-422	KIRN	D. setchellii	Kirby N. Rd. Canyon	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_180_Du-422_S128_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_180_Du-422_S128_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRN_LP_181_Du-423	KIRN	D. setchellii	Kirby N. Rd. Canyon	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_181_Du-423_S138_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_181_Du-423_S138_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRN_LP_182_Du-424	KIRN	D. setchellii	Kirby N. Rd. Canyon	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_182_Du-424_S149_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_182_Du-424_S149_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRN_LP_183_Du-425	KIRN	D. setchellii	Kirby N. Rd. Canyon	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_183_Du-425_S159_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_183_Du-425_S159_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRN_LP_184_Du-426	KIRN	D. setchellii	Kirby N. Rd. Canyon	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_184_Du-426_S169_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_184_Du-426_S169_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRN_LP_185_Du-427	KIRN	D. setchellii	Kirby N. Rd. Canyon	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_185_Du-427_S180_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_185_Du-427_S180_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRN_LP_186_Du-428	KIRN	D. setchellii	Kirby N. Rd. Canyon	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_186_Du-428_S190_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_186_Du-428_S190_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRN_LP_187_Du-429	KIRN	D. setchellii	Kirby N. Rd. Canyon	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_187_Du-429_S119_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRN/KIRN_LP_187_Du-429_S119_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_159_Du-364	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_159_Du-364_S156_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_159_Du-364_S156_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_160_Du-365	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_160_Du-365_S166_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_160_Du-365_S166_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_161_Du-366	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_161_Du-366_S177_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_161_Du-366_S177_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_162_Du-367	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_162_Du-367_S188_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_162_Du-367_S188_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_163_Du-368	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_163_Du-368_S117_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_163_Du-368_S117_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_164_Du-369	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_164_Du-369_S126_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_164_Du-369_S126_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_165_Du-370	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_165_Du-370_S136_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_165_Du-370_S136_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_166_Du-371	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_166_Du-371_S147_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_166_Du-371_S147_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_167_Du-372	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_167_Du-372_S157_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_167_Du-372_S157_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
KIRT_LP_168_Du-373	KIRT	D. setchellii	KC Transect	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_168_Du-373_S167_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/KIRT/KIRT_LP_168_Du-373_S167_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_095_Du-201	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_095_Du-201_S97_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_095_Du-201_S97_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_096_Du-202	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_096_Du-202_S107_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_096_Du-202_S107_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_097_Du-203	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_097_Du-203_S36_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_097_Du-203_S36_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_098_Du-204	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_098_Du-204_S46_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_098_Du-204_S46_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_099_Du-205	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_099_Du-205_S57_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_099_Du-205_S57_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_100_Du-206	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_100_Du-206_S67_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_100_Du-206_S67_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_101_Du-207	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_101_Du-207_S78_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_101_Du-207_S78_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_102_Du-208	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_102_Du-208_S88_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_102_Du-208_S88_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_103_Du-209	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_103_Du-209_S98_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_103_Du-209_S98_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
MALV_LP_104_Du-210	MALV	D. setchellii	Malech Vista	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_104_Du-210_S108_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/MALV/MALV_LP_104_Du-210_S108_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_058_Du-115	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_058_Du-115_S41_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_058_Du-115_S41_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_059_Du-106	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_059_Du-106_S52_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_059_Du-106_S52_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_060_Du-107	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_060_Du-107_S63_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_060_Du-107_S63_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_061_Du-108	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_061_Du-108_S73_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_061_Du-108_S73_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_062_Du-109	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_062_Du-109_S83_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_062_Du-109_S83_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_063_Du-110	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_063_Du-110_S93_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_063_Du-110_S93_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_064_Du-111	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_064_Du-111_S103_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_064_Du-111_S103_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_065_Du-112	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_065_Du-112_S32_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_065_Du-112_S32_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_066_Du-113	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_066_Du-113_S42_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_066_Du-113_S42_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
OCO_LP_067_Du-114	OCO	D. setchellii	O'Connell Ranch Pacheco Pass	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_067_Du-114_S53_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/OCO/OCO_LP_067_Du-114_S53_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI1_LP_249_Du-648	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_249_Du-648_S274_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_249_Du-648_S274_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI1_LP_250_Du-649	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_250_Du-649_S283_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_250_Du-649_S283_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI1_LP_251_Du-650	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_251_Du-650_S216_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_251_Du-650_S216_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI1_LP_252_Du-651	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_252_Du-651_S226_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_252_Du-651_S226_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI1_LP_253_Du-652	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_253_Du-652_S237_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_253_Du-652_S237_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI1_LP_254_Du-653	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_254_Du-653_S248_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_254_Du-653_S248_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI1_LP_255_Du-654	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_255_Du-654_S256_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_255_Du-654_S256_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
QUI1_LP_256_Du-655	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_256_Du-655_S264_L005_R1_001.fastq.gz		1	0	missing_R2	no	no	yes	
QUI1_LP_257_Du-656	QUI1	D. setchellii	Quicklsilver SE Mine Hill Tr. #1	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_257_Du-656_S275_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUI1/QUI1_LP_257_Du-656_S275_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
