sample_id	organelle	best_k	species	popcode	population_name	plot_group	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8
OCO_LP_060_Du-107	cpDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
OCO_LP_061_Du-108	cpDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
OCO_LP_062_Du-109	cpDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
OCO_LP_063_Du-110	cpDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
OCO_LP_064_Du-111	cpDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
OCO_LP_065_Du-112	cpDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
OCO_LP_066_Du-113	cpDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
OCO_LP_067_Du-114	cpDNA	8	D. setchellii	OCO	O'Connell Ranch Pacheco Pass	D. setchellii_OCO	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
QUI1_LP_249_Du-648	cpDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
QUI1_LP_250_Du-649	cpDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.99992800	0.00001000	0.00001000	0.00001200	0.00001000
QUI1_LP_251_Du-650	cpDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
QUI1_LP_252_Du-651	cpDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
QUI1_LP_253_Du-652	cpDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
QUI1_LP_254_Du-653	cpDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
QUI1_LP_255_Du-654	cpDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
QUI1_LP_257_Du-656	cpDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
QUI1_LP_258_Du-657	cpDNA	8	D. setchellii	QUI1	Quicklsilver SE Mine Hill Tr. #1	D. setchellii_QUI1	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
QUI2_LP_243_Du-631	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI2_LP_244_Du-632	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI2_LP_245_Du-633	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI2_LP_246_Du-634	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI2_LP_247_Du-635	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI2_LP_248_Du-636	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI2_LP_337_Du-638	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI2_LP_338_Du-639	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI2_LP_339_Du-640	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUI2_LP_340_Du-641	cpDNA	8	D. setchellii	QUI2	Quicklsilver SE Mine Hill Tr. #2	D. setchellii_QUI2	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_069_Du-155	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_070_Du-156	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_071_Du-157	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_072_Du-158	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_073_Du-159	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_074_Du-160	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_075_Du-161	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_076_Du-162	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_077_Du-163	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
QUIN_LP_318_Du-164	cpDNA	8	D. setchellii	QUIN	Quicksilver NE	D. setchellii_QUIN	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
RIC_LP_192_Du-521	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RIC_LP_193_Du-522	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RIC_LP_194_Du-523	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RIC_LP_195_Du-524	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RIC_LP_196_Du-525	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RIC_LP_197_Du-526	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.17029100	0.23020100	0.27106300	0.22802500	0.00001000	0.10038900
RIC_LP_198_Du-527	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RIC_LP_199_Du-528	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RIC_LP_200_Du-529	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RIC_LP_201_Du-530	cpDNA	8	D. setchellii	RIC	Richmond Ranch	D. setchellii_RIC	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
RSV_LP_049_Du-85	cpDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
RSV_LP_050_Du-87	cpDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
RSV_LP_051_Du-88	cpDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
RSV_LP_052_Du-89	cpDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
RSV_LP_053_Du-90	cpDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
RSV_LP_055_Du-92	cpDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
RSV_LP_057_Du-94	cpDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
RSV_LP_315_Du-95	cpDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
RSV_LP_316_Du-96	cpDNA	8	D. setchellii	RSV	Rancho San Vicente	D. setchellii_RSV	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
SILG_LP_149_Du-343	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILG_LP_150_Du-344	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILG_LP_151_Du-345	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILG_LP_152_Du-346	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILG_LP_153_Du-347	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILG_LP_154_Du-348	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILG_LP_155_Du-349	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILG_LP_156_Du-350	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILG_LP_157_Du-351	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILG_LP_158_Du-352	cpDNA	8	D. setchellii	SILG	Silver Creek Golf	D. setchellii_SILG	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
SILR_LP_346_Du-729	cpDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILR_LP_347_Du-730	cpDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILR_LP_348_Du-731	cpDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILR_LP_349_Du-732	cpDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILR_LP_351_Du-734	cpDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
SILR_LP_353_Du-736	cpDNA	8	D. setchellii	SILR	Silver Creek Valley Rd. + Razorback + water tower	D. setchellii_SILR	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
STI_LP_027_Du-45	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_028_Du-46	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_029_Du-47	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_030_Du-48	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_031_Du-49	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_032_Du-50	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_033_Du-51	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_034_Du-52	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_035_Du-53	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_036_Du-54	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_037_Du-55	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_038_Du-56	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_039_Du-57	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_040_Du-58	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_041_Du-60	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
STI_LP_042_Du-61	cpDNA	8	D. setchellii	STI	Stiles Ranch	D. setchellii_STI	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
TIL_LP_123_Du-263	cpDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
TIL_LP_124_Du-264	cpDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
TIL_LP_125_Du-265	cpDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.00001000	0.00001000	0.00001000	0.00001300	0.99992700	0.00001000	0.00001000
TIL_LP_126_Du-266	cpDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
TIL_LP_127_Du-267	cpDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.00001000	0.03073300	0.00001000	0.00018700	0.96903000	0.00001000	0.00001000
TIL_LP_128_Du-268	cpDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
TIL_LP_129_Du-269	cpDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
TIL_LP_130_Du-271	cpDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
TIL_LP_131_Du-272	cpDNA	8	D. setchellii	TIL	Tilton Ranch Road	D. setchellii_TIL	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
TULP_LP_115_Du-242	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_116_Du-243	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_117_Du-244	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_118_Du-245	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_119_Du-246	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_120_Du-248	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_121_Du-249	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_122_Du-250	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_140_Du-302	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_141_Du-303	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_142_Du-304	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_143_Du-305	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_144_Du-306	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_145_Du-307	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_146_Du-308	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_147_Du-309	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
TULP_LP_148_Du-310	cpDNA	8	D. setchellii	TULP	Tulare Hill NW Parks	D. setchellii_TULP	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
DU-173	cpDNA	8				initial_du_dash	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
DU-229	cpDNA	8				initial_du_dash	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000
DU-247	cpDNA	8				initial_du_dash	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
DU-254	cpDNA	8				initial_du_dash	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
DU-270	cpDNA	8				initial_du_dash	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
DU-297	cpDNA	8				initial_du_dash	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
DU-443	cpDNA	8				initial_du_dash	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000
DU-4A	cpDNA	8				initial_du_dash	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000
DU014LP012	cpDNA	8				initial_du_lp	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
DU037LP013	cpDNA	8				initial_du_lp	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000	0.00001000	0.00001000
DU059LP015	cpDNA	8				initial_du_lp	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000	0.00001000	0.00001000
DU078LP011	cpDNA	8				initial_du_lp	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
DU079LP010	cpDNA	8				initial_du_lp	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.00001000	0.99993000
