organelle	track_id	k	replicate	cv_error	is_best_k	is_best_mean_k	mean_cv_error	sd_cv_error	replicate_count	excluded_sample_count	q_path	p_path	log_path	best_q_table_path	structure_png_path	structure_pdf_path	structure_svg_path	cv_plot_path	plink_command	command
cpDNA	cpdna_population_sites	6	3	0.12304000	no	no	0.13668200	0.01372450	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.6.rep3.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.6.rep3.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K6.rep3.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260709 -j16 cpDNA.primary.pseudo_diploid.bed 6
cpDNA	cpdna_population_sites	6	4	0.13652000	no	no	0.13668200	0.01372450	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.6.rep4.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.6.rep4.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K6.rep4.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260710 -j16 cpDNA.primary.pseudo_diploid.bed 6
cpDNA	cpdna_population_sites	6	5	0.13212000	no	no	0.13668200	0.01372450	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.6.rep5.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.6.rep5.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K6.rep5.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260711 -j16 cpDNA.primary.pseudo_diploid.bed 6
cpDNA	cpdna_population_sites	7	1	0.10782000	no	no	0.10698200	0.00985610	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep1.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep1.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K7.rep1.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260707 -j16 cpDNA.primary.pseudo_diploid.bed 7
cpDNA	cpdna_population_sites	7	2	0.10042000	no	no	0.10698200	0.00985610	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep2.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep2.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K7.rep2.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260708 -j16 cpDNA.primary.pseudo_diploid.bed 7
cpDNA	cpdna_population_sites	7	3	0.11912000	no	no	0.10698200	0.00985610	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep3.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep3.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K7.rep3.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260709 -j16 cpDNA.primary.pseudo_diploid.bed 7
cpDNA	cpdna_population_sites	7	4	0.11318000	no	no	0.10698200	0.00985610	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep4.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep4.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K7.rep4.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260710 -j16 cpDNA.primary.pseudo_diploid.bed 7
cpDNA	cpdna_population_sites	7	5	0.09437000	no	no	0.10698200	0.00985610	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep5.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.7.rep5.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K7.rep5.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260711 -j16 cpDNA.primary.pseudo_diploid.bed 7
cpDNA	cpdna_population_sites	8	1	0.07502000	no	yes	0.08512200	0.01378138	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep1.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep1.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K8.rep1.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260707 -j16 cpDNA.primary.pseudo_diploid.bed 8
cpDNA	cpdna_population_sites	8	2	0.10065000	no	yes	0.08512200	0.01378138	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep2.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep2.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K8.rep2.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260708 -j16 cpDNA.primary.pseudo_diploid.bed 8
cpDNA	cpdna_population_sites	8	3	0.07459000	yes	yes	0.08512200	0.01378138	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep3.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep3.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K8.rep3.admixture.log	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.bestK8.q.tsv	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.bestK8.structure.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.bestK8.structure.pdf	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.bestK8.structure.svg	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260709 -j16 cpDNA.primary.pseudo_diploid.bed 8
cpDNA	cpdna_population_sites	8	4	0.09977000	no	yes	0.08512200	0.01378138	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep4.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep4.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K8.rep4.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260710 -j16 cpDNA.primary.pseudo_diploid.bed 8
cpDNA	cpdna_population_sites	8	5	0.07558000	no	yes	0.08512200	0.01378138	5	0	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep5.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.pseudo_diploid.8.rep5.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.K8.rep5.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/cpDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file cpDNA.primary.pseudo_diploid --make-bed --out cpDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260711 -j16 cpDNA.primary.pseudo_diploid.bed 8
mtDNA	mtdna_high_confidence_unique	1	1	0.44182000	no	no	0.44336400	0.00332705	5	1	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep1.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep1.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.K1.rep1.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file mtDNA.primary.pseudo_diploid --make-bed --out mtDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260707 -j16 mtDNA.primary.pseudo_diploid.bed 1
mtDNA	mtdna_high_confidence_unique	1	2	0.44903000	no	no	0.44336400	0.00332705	5	1	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep2.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep2.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.K1.rep2.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file mtDNA.primary.pseudo_diploid --make-bed --out mtDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260708 -j16 mtDNA.primary.pseudo_diploid.bed 1
mtDNA	mtdna_high_confidence_unique	1	3	0.44091000	no	no	0.44336400	0.00332705	5	1	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep3.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep3.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.K1.rep3.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file mtDNA.primary.pseudo_diploid --make-bed --out mtDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260709 -j16 mtDNA.primary.pseudo_diploid.bed 1
mtDNA	mtdna_high_confidence_unique	1	4	0.44362000	no	no	0.44336400	0.00332705	5	1	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep4.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep4.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.K1.rep4.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file mtDNA.primary.pseudo_diploid --make-bed --out mtDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260710 -j16 mtDNA.primary.pseudo_diploid.bed 1
mtDNA	mtdna_high_confidence_unique	1	5	0.44144000	no	no	0.44336400	0.00332705	5	1	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep5.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.1.rep5.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.K1.rep5.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file mtDNA.primary.pseudo_diploid --make-bed --out mtDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260711 -j16 mtDNA.primary.pseudo_diploid.bed 1
mtDNA	mtdna_high_confidence_unique	2	1	0.27529000	no	no	0.27600800	0.00195051	5	1	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.2.rep1.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.2.rep1.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.K2.rep1.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file mtDNA.primary.pseudo_diploid --make-bed --out mtDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260707 -j16 mtDNA.primary.pseudo_diploid.bed 2
mtDNA	mtdna_high_confidence_unique	2	2	0.27682000	no	no	0.27600800	0.00195051	5	1	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.2.rep2.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.2.rep2.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.K2.rep2.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file mtDNA.primary.pseudo_diploid --make-bed --out mtDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260708 -j16 mtDNA.primary.pseudo_diploid.bed 2
mtDNA	mtdna_high_confidence_unique	2	3	0.27498000	no	no	0.27600800	0.00195051	5	1	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.2.rep3.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.2.rep3.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.K2.rep3.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file mtDNA.primary.pseudo_diploid --make-bed --out mtDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260709 -j16 mtDNA.primary.pseudo_diploid.bed 2
mtDNA	mtdna_high_confidence_unique	2	4	0.27397000	no	no	0.27600800	0.00195051	5	1	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.2.rep4.Q	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.pseudo_diploid.2.rep4.P	/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.K2.rep4.admixture.log					/home/neil/Downloads/dudleya/Dudleya_S_genomes/full_pipeline_run/results/18_admixture_replicates/mtDNA.primary.admixture_cv.png	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/plink --file mtDNA.primary.pseudo_diploid --make-bed --out mtDNA.primary.pseudo_diploid	/home/neil/Downloads/dudleya/Dudleya_S_genomes/.tools/bioconda-env/bin/admixture --cv --seed=20260710 -j16 mtDNA.primary.pseudo_diploid.bed 2
